"asc_ruta2","asc_ruta3","asc_rutaEC","b_time","b_dist","b_clima","b_cong","b_Hvalle","b_T_prof","b_Hor_trab","b_EduBasica","b_Info_traf","b_Joven30","b_Adulto40","b_Adulto60","b_USOCINTURON","b_USODISPMOB","lambda","gamma_EDUBASICA","gamma_CSECO","gamma_CONG_EF","gamma_SININFO","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","logLike"
-1.06405915513169,-1.86065742248366,0.994815822626381,0.0829132457408733,-0.232770740352772,-0.159780084009058,0.085114746489564,-0.00932005664152754,-0.00797331275068368,-0.0130956472864982,0.0601843041428436,0.259029848645671,-1.17794358418096,-0.283594528126837,-0.421586952525512,-0.135681624156578,-0.1704555881736,-0.0544350896590191,0.191034191792854,0.361518852983331,0.233221732114962,-0.212361906917165,52.5115867425179,2.67540251956254,4.7700569012172,1.88033467073903,-0.758606016733894,53.6607876883439,64.9499065425505,116.679546524576,-0.149745630272921,3.51675367839788,4.48433926434723,7.10205520602518,-0.0823336986417322,6.227831608036,7.09173747228587,12.6983976285341,-1.66765048972027,0.857674403649224,1.82764068788337,4.83425255679415,-1719.4412026987
-1.06226039547905,-1.85901019710824,0.988513835293385,0.0832483188549224,-0.232395200272926,-0.160113922280704,0.0832085961841789,-0.00747072753632305,-0.00787810413946606,-0.0121910802725787,0.0550267042259404,0.255212233947495,-1.17691526646048,-0.273626802217693,-0.432257786910513,-0.134726560022053,-0.167525249804831,-0.0516443275890584,0.191092562350713,0.358151994632473,0.232696521838799,-0.209827043712427,52.4981532531317,2.65635518035587,4.77195905173026,1.86578093231697,-0.767871717573672,53.6527729913393,64.9352277596247,116.696913528896,-0.162015862420255,3.50252214978854,4.48254668418162,7.11257505924853,-0.0880320910491179,6.24485963608298,7.10844935287955,12.683244990371,-1.6352941534306,0.8558548886887,1.82316576955068,4.82749922273133,-1719.39376109309
-1.05957353027041,-1.84439096006963,0.973976710464402,0.0834845029166125,-0.233146126378807,-0.178310368171054,0.0811935557547658,0.00580463094368749,-0.00769710172078875,-0.00695518663739522,0.0212780597030397,0.249556663835145,-1.16217064086891,-0.257869030654935,-0.453304683002029,-0.141801417010639,-0.167541332295741,-0.0425910784115217,0.194828063855273,0.351279727038843,0.229759987564551,-0.20521437097952,52.467584446472,2.66853346124892,4.80397978856006,1.88133145499055,-0.80003608971181,53.6291361674757,64.9100183577964,116.73416612442,-0.135761961918148,3.51328908452565,4.47084989980661,7.10499224780387,-0.0809005437845183,6.28106037443305,7.13342959169363,12.6446824620026,-1.63263257758291,0.858218588442025,1.83448647954452,4.88964114463056,-1719.3353613604
-1.05912049312322,-1.84389967711251,0.969969796106539,0.0835179723328755,-0.233202620189347,-0.177815525675706,0.0819053053469327,0.00563029181010698,-0.0079671774400188,-0.00634785630911808,0.0226030547853151,0.251788562811721,-1.15518125318026,-0.259227734826837,-0.447519761328342,-0.145684340777767,-0.167722121895863,-0.0398458654985136,0.197660209524712,0.348316223202269,0.227797240420914,-0.20421605234715,52.4518915284514,2.67179063262805,4.80454650601888,1.89235559394534,-0.817284370849627,53.6177297870855,64.8982081042407,116.752375577654,-0.155144256821559,3.52155110522708,4.47896581019582,7.09731407207198,-0.0723494542771925,6.29265378193002,7.15140107277307,12.6306547481422,-1.63767669344668,0.865722694869971,1.84806218409744,4.91694216957933,-1719.28831057048
-1.05996560552578,-1.84973181901904,0.971063018230237,0.0836582166387319,-0.233145575826283,-0.169490730748231,0.0834093054538806,6.10253453177919e-05,-0.00824268969813665,-0.00793466698776956,0.0377450304841379,0.25557724580596,-1.15279134664627,-0.2581286471509,-0.440881797868793,-0.14499871978835,-0.165610803617175,-0.0400290583386851,0.199680148102942,0.347056190039315,0.226882383971592,-0.203807940563872,52.4392882934644,2.67536917880662,4.80613479003187,1.89029642113734,-0.828994867705538,53.6127214124718,64.8923453452719,116.763272613035,-0.151417434583319,3.52619682687618,4.48012239465361,7.09445319993795,-0.0742787357452597,6.29451011755082,7.15065479154035,12.6288707093546,-1.62927399692242,0.866658819006224,1.84907475221114,4.92434170112942,-1719.26774804705
-1.06346035392085,-1.85528517336271,0.972735192646011,0.0835802596539465,-0.233539309819425,-0.173691886421203,0.0875083940717665,-0.00171482813541914,-0.00824221029399594,-0.00900920257703772,0.0376278750468534,0.25442707216639,-1.14877114371118,-0.236200670793364,-0.445494426323645,-0.124770700176717,-0.170207427518378,-0.0385019434879471,0.208268799681415,0.343094140593803,0.223191885672856,-0.204886939350503,52.37583996384,2.68200214905496,4.7894855733817,1.87229290845306,-0.879217057587722,53.5981980374813,64.8701954593423,116.809583677602,-0.164732039044382,3.53530593429614,4.48378683552824,7.09559911776521,-0.0658252608376171,6.27758358299342,7.13093807573687,12.6449636444235,-1.62555333139326,0.861051546872579,1.84133939613932,4.89009562255489,-1719.22718485053
-1.05965182347668,-1.85115442148916,0.971473747373914,0.083359954263209,-0.233632975675466,-0.176306827864171,0.0881229775617734,0.000307526024272858,-0.00837300728982719,-0.00800472024995462,0.0347682915141856,0.255300288590525,-1.14693743078263,-0.243447581249799,-0.438613323081047,-0.131835529528127,-0.171048425545867,-0.0380103658507654,0.209964171120543,0.34195586413557,0.222780029387605,-0.204885969243524,52.3585580594746,2.68270642307379,4.7850089457512,1.8665616188234,-0.892077323790843,53.5939471526229,64.8635888311214,116.822603348962,-0.166702541316278,3.536343684204,4.48391570339743,7.09614470590397,-0.065633254079717,6.27418449321748,7.12703721329967,12.6474479799396,-1.6212560834802,0.85854239711643,1.83756214786445,4.88551493205777,-1719.21665740373
-1.06424218824817,-1.83478169827556,0.969821088266667,0.0835073195885418,-0.232711693810917,-0.165343757094284,0.0902153291709415,0.00293349777614966,-0.00828380078984148,-0.00647442113821593,0.0460783825710441,0.264045722058439,-1.13644709608928,-0.244679296105636,-0.452166564051543,-0.181738932825415,-0.147494557304914,-0.0447623865459861,0.215550300974332,0.33514216247822,0.223124421970693,-0.203226231168158,52.267284188232,2.68375174903338,4.76838017062448,1.86190543970156,-0.956513201808594,53.5681215303021,64.8258589206393,116.894153595982,-0.177636236048518,3.53884886492739,4.4857559518656,7.09445525857372,-0.0676407329443997,6.26495401327447,7.11622899583977,12.6467328853817,-1.6211401037196,0.861193513501248,1.84018318028348,4.87322176127923,-1719.20593570623
-1.06020787927365,-1.85817677671155,0.973353513020529,0.0835604292979516,-0.233968174973433,-0.158574765462913,0.0944482058329718,-0.00377847584817243,-0.00857126025055321,-0.00721716420686175,0.0478694441638314,0.264727515940416,-1.13413445911755,-0.252786732258048,-0.446344893057624,-0.180220949466627,-0.150685780138833,-0.0464248258812437,0.222579631274095,0.323299820260885,0.225845612941827,-0.198763670754137,52.120156783203,2.68327355881544,4.74558597297678,1.85935338349338,-1.05939243162361,53.5220093281907,64.7623052091993,117.012644614678,-0.189044545847067,3.5420493212014,4.49001469813709,7.08574211918405,-0.0647416435221152,6.25879445253501,7.10916611255057,12.6331159452116,-1.61317927177957,0.866266799937757,1.84535215581423,4.88692767194843,-1719.14364472461
-1.07421189960782,-1.84451064227579,0.975956816848194,0.0831450737761168,-0.233773115591055,-0.158936296637005,0.0973708302432745,-0.00535344414963496,-0.00887765913870562,-0.00856614239644364,0.0573951949753691,0.265318266752116,-1.13677936166148,-0.256256077579832,-0.435873508040112,-0.166953347293408,-0.155516115056418,-0.0468637930928782,0.227696820065979,0.315036889608594,0.227440456534311,-0.195981362354378,52.0203726979084,2.68169816109897,4.730727812101,1.85661981382323,-1.12791969776013,53.4897025512873,64.7218679074315,117.091886907704,-0.195711762727781,3.54332711904529,4.49178047233477,7.0801731020344,-0.0646015638694723,6.25486659370033,7.10525599781393,12.6241180063192,-1.60674515764941,0.86838918697144,1.84743441314141,4.89732230236685,-1719.10778441126
-1.05777949828798,-1.83532089391295,0.977171761234339,0.082561706613156,-0.233331711792167,-0.161439279036116,0.100115576383477,-0.00557130932588537,-0.0090439240666217,-0.00913084154782924,0.0690771030886821,0.267298848506489,-1.1403671701385,-0.253336505612449,-0.430733176743439,-0.157367464583793,-0.156144712602083,-0.0478831623624222,0.232998462596127,0.307144514256531,0.22855479405162,-0.194005368324336,51.9273070723419,2.67899500198742,4.71820289460741,1.85510993424336,-1.19024948579205,53.458119283887,64.6886681436095,117.163847814882,-0.20101369662452,3.54337134419796,4.49176746832032,7.07578464924046,-0.0660938034444865,6.25079224064924,7.10113113179155,12.6169780033666,-1.60509040916443,0.870050270140205,1.84983460394596,4.90287165432725,-1719.07417006662
-1.06574899074494,-1.87277992685667,0.977360361710819,0.0823253149211183,-0.234616154285054,-0.163587977150546,0.106516130837422,-0.0105613064221547,-0.00987192365474475,-0.00977408902381585,0.0739998414990322,0.283468312927037,-1.15015994073242,-0.259905245333394,-0.401387230277437,-0.153097711586097,-0.165708214531474,-0.04929859248863,0.270110458887646,0.257541884432222,0.23515822297278,-0.186947981036555,51.3422272890988,2.65475194357973,4.63933441740986,1.83451208250966,-1.57710384920476,53.2470418563316,64.5092228590126,117.605244631471,-0.229471710627266,3.53731050083346,4.48294990782542,7.05048709130525,-0.0774461183104289,6.22115291461163,7.07244685811828,12.5805074252167,-1.59023179873964,0.870034626166785,1.85288944329775,4.92535183341851,-1719.06542366674
-1.03770536177982,-1.8371899255172,0.972985338377625,0.0814331542764465,-0.23279814699079,-0.134676944836932,0.100957891941986,-0.0274788482876454,-0.00945323001281276,-0.0102391729458879,0.0630095007739642,0.22232100157905,-1.14093746429504,-0.282060203949805,-0.431264382747506,-0.114027306357043,-0.17938459583351,-0.0424064020270613,0.256109443221265,0.285223816488227,0.237047865666802,-0.199239970998064,51.6699169796485,2.65923273702724,4.69020323296748,1.84937945721394,-1.37062251125025,53.3058341845001,64.6147395115707,117.380589868967,-0.201159026090763,3.53098634914379,4.48616635714237,7.06141441380142,-0.0828025938717995,6.23351415100952,7.08481996131587,12.5916084045728,-1.6089650349411,0.862004746250083,1.84440875123307,4.90578155181158,-1718.88719453883
-1.04048493912077,-1.84962997443866,0.971664283474792,0.0820872346657986,-0.234121281262271,-0.172831103478843,0.0979990383180255,0.00882962231565497,-0.00940998101668144,-0.0110115130135677,0.0711712980426701,0.280628322346659,-1.15738860628145,-0.271087033618596,-0.421066614083093,-0.102515839324346,-0.159676451735841,-0.0453643530942466,0.256596584556729,0.289603834662218,0.236478321970378,-0.204195975762537,51.7016625633349,2.65411705753615,4.6960976743695,1.85286343543498,-1.35164837494015,53.3049299796593,64.6238551995445,117.362766848083,-0.197778266282913,3.52113671632601,4.47691923740564,7.06807534634656,-0.084831818538594,6.23492126605939,7.08632739676959,12.5918526835332,-1.61287605449269,0.861110916425835,1.84398689758998,4.90596285672167,-1718.85936557953
-1.03982370956199,-1.84802645716843,0.966739885704671,0.0820797943665674,-0.234759089463764,-0.195288526368298,0.0984107368167652,-0.0121810058600488,-0.00934488133026796,-0.00741136254388795,0.0783121860108234,0.285718787187192,-1.17612814860866,-0.252316306068716,-0.416443882560458,-0.117766619658316,-0.181083221301892,-0.0472268691470594,0.262621533404027,0.28847134231971,0.234762746702776,-0.209704013354399,51.6562463802647,2.6479664317939,4.69198901375445,1.85299258909623,-1.38273885759452,53.2788261518154,64.6087610830409,117.402770868619,-0.197524549954594,3.51467313999014,4.47067760178608,7.06623836686138,-0.0903500861023479,6.23210424632961,7.08389054930881,12.5895094244362,-1.61589130524471,0.859467042018062,1.84305660653175,4.90627896208551,-1718.8136681104
-1.03219180585948,-1.83724830920413,0.97824768883543,0.0817085670157904,-0.233290378385532,-0.154376698377438,0.0960955461479596,0.0100517357462408,-0.00910376560932592,-0.0130298183863272,0.0580642044908007,0.256065959095712,-1.17991290268204,-0.237036872846442,-0.398867826365252,-0.113619489402317,-0.168055338337805,-0.0460112484525485,0.280953708989705,0.281412326893327,0.228882869522269,-0.222492854756446,51.4909465547785,2.63527082206615,4.67611661487307,1.84890636892486,-1.49439000463872,53.1931826253585,64.5536100771723,117.543955060549,-0.197161603692953,3.50637332188591,4.46288382955485,7.05450519454882,-0.100844604872854,6.22134543052301,7.07387188556695,12.5832027436367,-1.62092192337025,0.854825975011385,1.83946247173914,4.90145937269622,-1718.79529481393
-1.04010618115968,-1.84407227387302,0.979235511944219,0.0821712766696515,-0.23399569773223,-0.166204560114404,0.0953736503288328,0.00123714419866131,-0.0089648464048376,-0.0114825475169195,0.0593061296239391,0.255889278188859,-1.15799283216497,-0.250017283325788,-0.411955040297709,-0.116351258926051,-0.164109499795524,-0.0456282644293564,0.280128654002535,0.280728185101446,0.229457111251817,-0.22128437197554,51.4989268793052,2.63784218196538,4.67852094696402,1.84676880238711,-1.48916897876472,53.179664732009,64.5539908304001,117.546468221154,-0.197283152449815,3.50840119740254,4.4651245029543,7.06215898274883,-0.10271605662128,6.2202424563265,7.0726941883176,12.5841610780611,-1.62235639353453,0.85345225211968,1.83680840484225,4.89654424047031,-1718.76680301078
-1.05581058289969,-1.85503988890214,0.981990241027463,0.0825343963463983,-0.234105731670403,-0.148418452126453,0.0944692308547729,0.0145248798453863,-0.00893260129276511,-0.0111574429050364,0.045263236485917,0.266795708455204,-1.15786057611376,-0.23396489184719,-0.416221560691956,-0.148689465330035,-0.194129743445499,-0.043115271001886,0.274130432863757,0.281365290472594,0.23254749465921,-0.216964645069933,51.5617713557185,2.64637849323657,4.68912176300146,1.84392823099923,-1.44778628721822,53.154106052975,64.5709356564002,117.521814946017,-0.196200234194403,3.51489501734725,4.47217516523477,7.07767265287622,-0.103617839552927,6.21961635119873,7.07166847031692,12.5877280980329,-1.62552184620311,0.851524304666861,1.83161984516668,4.88668322073804,-1718.73866616256
-1.0611810483447,-1.85462544418466,0.979573298067859,0.0832886661427719,-0.233943717983059,-0.153163145029909,0.0920019441118481,-0.0109011000012569,-0.00877975863211969,-0.0104416224466537,0.0258266126789294,0.261507790566062,-1.17265607568198,-0.225301594596736,-0.403374559048963,-0.153249773203532,-0.160260894327083,-0.0420960842123215,0.270830834279973,0.282427125854232,0.234020119463319,-0.215987868639316,51.5997060918408,2.64884869841535,4.69419221561898,1.84383394716504,-1.42260186017647,53.1368403339709,64.585549913193,117.505645001889,-0.195459660473049,3.51651334261475,4.4737593312195,7.07699546076709,-0.104690481994508,6.21959365625137,7.0716740607773,12.5895997675184,-1.62738028723585,0.85057471350056,1.82956734556561,4.88331729438264,-1718.73607848809
-1.0627070490858,-1.85644747468485,0.973193810905066,0.0833340639139975,-0.234138491274485,-0.162963670068374,0.091632072457704,-0.00486740719171489,-0.00876083811998212,-0.00925927200159806,0.0377800125897154,0.249003876774407,-1.17163128224865,-0.236177458203432,-0.413435652789338,-0.151066019917661,-0.156771504209406,-0.0422402155161638,0.269790810559787,0.283024735455789,0.234238461184342,-0.216726572203252,51.6154784184008,2.64720903534477,4.69561336165317,1.84428073989087,-1.41235680251417,53.1217651499574,64.5950630723753,117.500957016304,-0.195353986002733,3.51393110929774,4.47047843845478,7.07205550398828,-0.105153810856841,6.21935716635891,7.07160436172531,12.5902891220769,-1.6284290098638,0.849975166118751,1.82883329051361,4.88199826436709,-1718.7263127984
-1.05860283190011,-1.84673583018108,0.970392810485848,0.0828814521761689,-0.233922988767568,-0.158708655386528,0.0928717062510966,-0.0148075387642641,-0.00869947718598648,-0.00841114875321483,0.0401180961108917,0.26959643427665,-1.15523478747942,-0.260589439580336,-0.440127903782905,-0.137776307908414,-0.165538758390048,-0.0428551103693109,0.269327290496623,0.283373324489159,0.233540712322961,-0.218308667222012,51.6300877478907,2.64292146751482,4.69656316897369,1.84476137986704,-1.40453075138611,53.0963930766674,64.606371251933,117.501008214474,-0.195899761056046,3.50737085374506,4.46263949585795,7.06708607285752,-0.107351427212793,6.21870484362942,7.07137222016555,12.5904496509539,-1.63020933006689,0.848673417698279,1.82760818115394,4.87981042605905,-1718.71981846242
-1.0629356236206,-1.85757303320973,0.975437895041342,0.0832477673170351,-0.234831147837582,-0.174854131599032,0.0912901389349305,-0.00254680260059021,-0.0085809692566723,-0.00815986442664096,0.0481261924081514,0.259888885965267,-1.13994516367656,-0.253371024063508,-0.434041753579958,-0.146427786357343,-0.168594057465412,-0.0425073369687907,0.271778375864803,0.281106828905579,0.229057447521411,-0.217534629171515,51.6218934782823,2.64536392890477,4.69749790357587,1.84377691296168,-1.42490301435973,53.0746681067622,64.5993559451826,117.520625171907,-0.195566385514904,3.50942384176607,4.46641092849078,7.078173724173,-0.111440709430822,6.21689854854063,7.06988999561053,12.5860690410201,-1.63159686646626,0.846626928271235,1.82573062964236,4.87535954584657,-1718.71702307662
-1.05998503517891,-1.85290371003731,0.97321429296918,0.0830481770085142,-0.234348064371759,-0.167881543531574,0.0918984652786633,-0.00164126147210765,-0.00867804713112488,-0.00866873657263955,0.0475762051895007,0.257628126026733,-1.14837583788391,-0.25439856662201,-0.433480126554573,-0.141570521011624,-0.166257989798817,-0.0423387597892269,0.270853429323113,0.281485354594483,0.232166150937985,-0.217976927805114,51.6315031846479,2.64582699717541,4.6966221213753,1.84397436539426,-1.42623547152719,53.0652857444429,64.6109386346104,117.51546186715,-0.19638647267087,3.50968258466797,4.46689123594237,7.07470446890954,-0.11085890074446,6.21632012175226,7.06876914462154,12.5844114071812,-1.6314444761638,0.846734498094148,1.82582753628856,4.87617367158941,-1718.71497102476
-1.06068115291586,-1.85310768131646,0.970542720787808,0.083069022453816,-0.23442993466019,-0.166356379627241,0.091732477173443,-0.00391122114976153,-0.00865383075061257,-0.00833716977294863,0.0457638017928367,0.259525530272938,-1.15404360668129,-0.256353948305246,-0.435973723942543,-0.142212854630215,-0.165873642709877,-0.0424907585685422,0.270396596413096,0.282055279881833,0.231019206665388,-0.218132220041612,51.6371482459675,2.64283286843992,4.69613261491222,1.84428152733803,-1.43254681135253,53.0629645513486,64.6123522667596,117.515507951488,-0.196952816522099,3.50586805229753,4.46181059630522,7.06735042278363,-0.111472683232099,6.21529427902519,7.06795438167585,12.5833398862741,-1.63179587355814,0.846634367121252,1.82576120947446,4.8764782799537,-1718.71475248889
-1.06041624788626,-1.85279656204585,0.972843278848145,0.0830670366696523,-0.234433612948765,-0.167522812364776,0.0917599979687336,-0.00390343296826043,-0.00862926536238594,-0.0085450238486196,0.0459059577783933,0.259655996567703,-1.14949853418625,-0.254263051859201,-0.434210054673895,-0.142469802735248,-0.166328689350286,-0.0425572543796855,0.270439739515978,0.281839531771557,0.230937769200258,-0.218234593796928,51.6422823376472,2.64410488424009,4.69563017818771,1.84424589211982,-1.443908970862,53.0544406496646,64.6136664472501,117.518844498103,-0.19726699944877,3.50680348630499,4.46333125672797,7.07071776744702,-0.112714917502011,6.21377072361281,7.06633303824278,12.5810569397406,-1.63222929594114,0.846150653926148,1.82533103211931,4.87592005051738,-1718.71449595639
-1.06016975996606,-1.8529332654209,0.972690001178644,0.0830631710563521,-0.234454877021582,-0.167795768676126,0.091715732989653,-0.00308646889505928,-0.00864986177411943,-0.0085579004506368,0.0464672622718819,0.259632887758289,-1.14862260575618,-0.254837549278385,-0.434268659473039,-0.141902292789782,-0.166125396883441,-0.0422684626049157,0.270694583617048,0.281046749219761,0.230865511984165,-0.218365484059691,51.6586339576014,2.64547791509355,4.69461523134856,1.84365877167255,-1.48314578535265,53.0312654192243,64.6147864321998,117.529880517041,-0.199226496793828,3.50667616828082,4.4639464679626,7.07259263135962,-0.116486516357574,6.20955183279537,7.06188614764145,12.5734489395635,-1.6335648203663,0.844531566179411,1.82370231575915,4.87373948844522,-1718.71408928071
-1.05976737779911,-1.85263379552374,0.97600948820691,0.0830558694088847,-0.23449772419522,-0.168852042331063,0.0917659661259124,-0.00244683323263796,-0.00860478417909396,-0.00896236386501782,0.0466180135959616,0.258887515030211,-1.14294077328911,-0.251355045171158,-0.431176790950645,-0.142324183167127,-0.166824862539936,-0.0423994680872398,0.270155277601516,0.280588127513436,0.230247194788765,-0.219063908636952,51.6973322968727,2.64496333610452,4.69205948460637,1.84351640280296,-1.56057446424499,52.9949522246725,64.6136930525125,117.547839188229,-0.203148699283187,3.50266748163306,4.46003060573364,7.06831956347459,-0.123596121172379,6.20078243722874,7.05283663956947,12.5611228241942,-1.63617797315521,0.841796402612607,1.82108726905637,4.87124661197314,-1718.71348758003
-1.05974033377759,-1.85259589524812,0.974180469552442,0.0830447946274175,-0.234527263914512,-0.168005149386076,0.0917515580860711,-0.00262176363374099,-0.00861431153093331,-0.00882793420110405,0.0465902815373694,0.25907029502601,-1.14631898734619,-0.252840675406674,-0.432441165566582,-0.141909925413855,-0.166505320813321,-0.0423366455187786,0.269198691635031,0.279887204315471,0.229142112564421,-0.220132537953321,51.7631897977643,2.64580924102473,4.68939580388839,1.84325201440834,-1.69169166444574,52.9469820757714,64.6016011375034,117.57790801175,-0.209189453835311,3.49800958253497,4.45575117372782,7.0652679210142,-0.134790284431374,6.1881964481424,7.03997690022934,12.5428844838237,-1.64024079291608,0.837593083259369,1.81695275733116,4.86706550662538,-1718.71262809596
-1.0599921195662,-1.85292541977671,0.973498217793073,0.0830591829945841,-0.234510604087052,-0.167379954156627,0.091826377610425,-0.00280188711584904,-0.00863231426722228,-0.00877959144597488,0.0463423653913395,0.259061336453922,-1.14743358434036,-0.253523672669065,-0.432781382247413,-0.142039942829871,-0.16625632652475,-0.0422143267014973,0.26806962359695,0.278737547859617,0.228245058727951,-0.221218585606129,51.8498000290748,2.64230105524565,4.6883429632098,1.84282558367969,-1.85061817261261,52.9027872224201,64.5731918823052,117.614528227891,-0.217675316807036,3.48689031300448,4.44331413375084,7.04774950261582,-0.148326660484678,6.17423343414648,7.02592960461737,12.5267602714776,-1.64544164604595,0.832375286241243,1.81158771476377,4.86176810972671,-1718.71184020392
-1.06033216298113,-1.85306840138926,0.971626825055476,0.0830678355012459,-0.234484042237909,-0.166892082945099,0.0917883406226471,-0.00328022651495421,-0.00864261190063054,-0.00854586355202899,0.0462252329344619,0.259106062194537,-1.15110721533491,-0.255070234035312,-0.434470576247167,-0.142046380786396,-0.166180942886805,-0.0423543985192437,0.267455597363495,0.278735782498851,0.227824608900953,-0.221716481795116,51.8773268801264,2.64322611017848,4.69003196984609,1.84324758813011,-1.89623378540801,52.9022856095827,64.5537484315967,117.626967079571,-0.219072632789057,3.48598270656965,4.44250927548923,7.04840021546432,-0.151538486949185,6.17284534192595,7.02475346124241,12.5276272437523,-1.64665875456623,0.831273698527293,1.81047226095074,4.86070888755416,-1718.71156158054
-1.06039701028835,-1.85306195778696,0.971759873732892,0.0830749551501325,-0.23445214711503,-0.167143494177489,0.0917828858079637,-0.00337149623509474,-0.00864857919294004,-0.00851968699480644,0.0462208018118243,0.259287496991468,-1.15062678513296,-0.255071150832657,-0.434531294961735,-0.142146384879568,-0.166156080830441,-0.042341950386938,0.267551623519775,0.278599063794465,0.227989370911981,-0.221599551743014,51.8774419116163,2.64303984161655,4.69192685888083,1.84331323617705,-1.89039952297469,52.9096305208014,64.5461363972095,117.629652868844,-0.218795510195394,3.48586368789199,4.4422526552846,7.04778321195105,-0.151007584542504,6.17495571498468,7.02705615568445,12.5329486669072,-1.64657434922029,0.831440912706382,1.81057011573153,4.86069640756641,-1718.71149415408
-1.06037431016004,-1.85303373435699,0.972030402170487,0.0830668279427133,-0.234443083362657,-0.167336968384212,0.0917713026837392,-0.00329964246555939,-0.00864958868086616,-0.00853503935107526,0.0462525063463628,0.259265613111171,-1.15003723656472,-0.25483481582871,-0.434350962424482,-0.14217156215332,-0.166208996305408,-0.0423530167891446,0.267636393014684,0.27855577600855,0.228042931074353,-0.221533442648324,51.8762044416178,2.64319582084514,4.69293389114257,1.84338607211809,-1.88495154911827,52.9115343237232,64.5432419026619,117.633442577415,-0.218493977983913,3.48614804511727,4.44259777283783,7.04834076282643,-0.150595773835908,6.17623809749293,7.0284471744642,12.5360455947998,-1.64646567150989,0.83156431863834,1.81068988206752,4.86077026434057,-1718.71147394396
