"asc_ruta1","asc_ruta2","asc_ruta4","b_tt","b_dt","b_Sem","b_ACC_1","b_ACC_2","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","b_No_Info","b_UsoCel_F","lambda1","lambda2","lambda3","gamma_EDUBASICA_LV1","gamma_EDUSUP_LV1","gamma_EXP_2_LV1","gamma_EXP_5_LV1","gamma_HTRB_2_LV1","gamma_HPICO_LV1","gamma_CSECO_LV1","gamma_SININFOTRF_LV1","gamma_LV2_LV1","gamma_EXP_3_LV2","gamma_EXP_4_LV2","gamma_EXP_5_LV2","gamma_HPICO_LV2","gamma_USODISPMOB_LV2","gamma_EDUBASICA_LV3","gamma_EDUSUP_LV3","gamma_JOVEN30_LV3","gamma_ADULTO40_LV3","gamma_EXP_2_LV3","gamma_HTRB_2_LV3","gamma_HTRB_3_LV3","gamma_SININFOTRF_LV3","gamma_USODISPMOB_LV3","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_PasoPeaton","zeta_UsoDirec","zeta_UsoPito","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_PasoPeaton_1","tau_PasoPeaton_2","tau_PasoPeaton_3","tau_PasoPeaton_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4","tau_UsoPito_1","tau_UsoPito_2","tau_UsoPito_3","tau_UsoPito_4","logLike"
1.49043778283992,0.58924380177197,2.94473286346921,0.259947958393014,-0.60554957693132,0.302620416212149,-0.455690771027373,-18.5124687388496,-0.396142465284753,-0.206861712802881,0.207329963276043,0.454912982090689,-0.061360433772656,-0.257857390599341,0.439795640175767,-1.18328304820035,0.536352756076716,-0.663892342855022,-1.63246057390287,0.121849175837367,0.265362354538776,-0.164238772436431,-0.364433253374355,0.266513819753889,-0.745814415679475,2.37210787859455,0.297262987047836,-0.219699585269349,0.108764492704519,0.248483609002356,-0.165960059333281,-0.417531352378662,0.172310165025125,-0.414957032495966,-0.348502915887828,0.300626968989585,-1.5678565624779,-1.32581813070746,-0.0315086102354234,-0.225243155308577,1.91417865875171,1.63100136793637,2.2044724523284,0.733833572740518,3.28200609377004,12.5544695746669,1.51009038590641,1.76864736630317,0.852979757957748,-3.99337051187702,2.28095885173011,3.88161386357231,8.68142359912357,-2.98908825741964,2.55099772665663,3.95593854558212,6.82477815446265,-4.22986396014376,3.70291283083589,5.09631702092122,10.3662083807027,-3.21497644412607,-0.486964087282619,0.654828939091856,3.65764472123613,-0.369792689404638,4.68506780899327,5.58416898616011,6.69605259677567,-0.524739202115961,17.6735090873796,19.640826619659,24.425999842549,-5.56259872880365,-3.59851395715799,-2.57778031192841,-0.5130149782901,-7.65981152749692,-5.94342379158376,-5.086337075213,-2.38600041899276,-2.16550817010423,1.43438417217215,2.06121046985816,3.62905026777489,-2483.72713201568
1.5053998643942,0.60207974017907,3.02726483060486,0.264030739430998,-0.599338203600885,0.301155229716044,-0.461063197249818,-18.9364838500915,-0.395104936234205,-0.211943546367439,0.208021693389944,0.452144650481599,-0.0702606635320384,-0.255598491915453,0.427433849876735,-1.13836990997413,0.51912796074692,-0.669626799052601,-1.62740105076241,0.118648877808139,0.264277599307869,-0.169431257747212,-0.361545746502939,0.267801811351061,-0.750478356390563,2.36408481443168,0.290941512280255,-0.22695878857543,0.103049504514887,0.247930644101491,-0.163114310954565,-0.42419754608523,0.147559692989158,-0.410639841434813,-0.369584210542496,0.287444231385745,-1.76135246197293,-1.52018244513051,-0.0283696280239279,-0.218634451303407,1.91068730057012,1.63328667122447,2.22608460038256,0.736708969536834,3.28508449307475,12.7848145357588,1.51922262148371,1.77181036280617,0.85553886769327,-4.01017735496793,2.23192149750161,3.82278515862325,8.59381912161993,-3.01056467384298,2.51504181683842,3.91921051649056,6.7854001670687,-4.31011179546015,3.6724468680918,5.06522514066473,10.350103550179,-3.2261352732905,-0.499561583671903,0.643220376513711,3.64349860561203,-0.377062706269234,4.67605111795627,5.56839550482803,6.67829933407978,-0.592736264098705,17.9392210290153,19.935606123517,24.8415293587149,-5.90014621141404,-3.92637767325688,-2.90547551497904,-0.829874125164606,-8.04747817439612,-6.3186318245907,-5.46057016658602,-2.75595684134801,-2.18385783625813,1.41559185134168,2.04437979813552,3.6112087109274,-2483.65677904745
1.50807003412232,0.605673760860223,3.0364604376248,0.265079234614266,-0.597421502618508,0.300108127359763,-0.463539100596663,-19.0474838242476,-0.39479207903511,-0.211472778683998,0.207104598388578,0.44904958077723,-0.0644784916157489,-0.251570700302534,0.430818126395494,-1.14579620758718,0.51422205459051,-0.668665933243391,-1.61734372310987,0.112996001304079,0.260804905518162,-0.165794503199112,-0.358471933215064,0.267650620799651,-0.750398897206921,2.36278532402102,0.28984197439294,-0.223236457523489,0.102469550060927,0.249947562994651,-0.163875934656259,-0.430578560237699,0.141515910857143,-0.415890324860574,-0.367569323233122,0.299732608289243,-1.83029206230104,-1.59132342739624,-0.0275904646207305,-0.212804244467525,1.91441285344286,1.63226783255651,2.24756944940251,0.738665070358241,3.2847305855189,12.840560079624,1.51233867053784,1.76314055159187,0.856980144324962,-3.99015484508182,2.25110574087125,3.84387803032946,8.62250210188694,-2.98356848128108,2.52526333126545,3.92893864908739,6.78249069946714,-4.33418743860455,3.70987125712756,5.11133962033219,10.429499602007,-3.21645029231822,-0.492161649473196,0.652763481871353,3.65489977406789,-0.368025444179077,4.67959730146084,5.57399231557336,6.6788738413698,-0.572406362884516,18.0195735566,20.0367889071578,24.9773100883007,-6.01345464698227,-4.0398100672261,-3.02062888305727,-0.943801816586475,-8.18191535209552,-6.44524414698061,-5.58830131794717,-2.88550280746344,-2.17603686897712,1.42192137423495,2.05174228109168,3.62171552482606,-2483.63033148632
1.51015233145602,0.60714885056956,3.0150155094236,0.266038836324489,-0.595877595237122,0.300365839539206,-0.463831520754937,-19.2063303974841,-0.393131624654264,-0.21073174195314,0.20943971503406,0.446516347704784,-0.0506048053281745,-0.235115293969775,0.434050319680408,-1.15260575032055,0.495319736671078,-0.662862480953756,-1.60212262269224,0.108499984795592,0.258335567977292,-0.163001836624307,-0.35448526731398,0.263436192829587,-0.753070927267235,2.35395704812885,0.295228514736859,-0.224038604362482,0.104175479175297,0.251611747961107,-0.161185092997359,-0.425812783762696,0.142618327800539,-0.413421950333108,-0.366391334069915,0.297674143892048,-1.87261866562203,-1.6356530930987,-0.0396951789096946,-0.216636630939666,1.92860910697744,1.63745496358288,2.27507642947471,0.741559313184989,3.27344051656559,12.9965746433844,1.53086052385171,1.77673322171055,0.860420572260548,-3.98250669655361,2.27475893317806,3.87375731341883,8.67913960949233,-2.96350677178215,2.53874216857433,3.94164785712598,6.7907868427167,-4.35367961372617,3.74713548401381,5.15956467190583,10.5342618752957,-3.21098645996983,-0.485044544982948,0.661301111716643,3.66624159105645,-0.356990229517901,4.67627152083895,5.57484492692457,6.67310098533996,-0.527734756284273,18.2575337801133,20.3298744377588,25.3277873993418,-6.13055048999031,-4.14703772410519,-3.12227327021082,-1.03175647479667,-8.30798095193966,-6.56028817420469,-5.69979815234896,-2.98387921885582,-2.16968141220301,1.42888420223,2.05828506624919,3.63389790412627,-2483.60903216595
1.50693057537465,0.601915089379114,3.00576056441863,0.265393261065539,-0.598563488195893,0.301962477534122,-0.462936891774559,-19.1775812468495,-0.393305539213939,-0.212349744385354,0.209490983123772,0.449613942083909,-0.0580760770007358,-0.230159205382556,0.435811448285125,-1.16149576918029,0.497944551744473,-0.659065440057939,-1.60226244070841,0.113607440369926,0.26180272222045,-0.164190286756122,-0.354293729273427,0.265835320280142,-0.74980724713044,2.35541655516696,0.296779517540161,-0.226581997114307,0.103161318713249,0.251009719811152,-0.159308966674571,-0.427791299854719,0.14182918331745,-0.414488810805247,-0.374471420240798,0.288246294058259,-1.87464689188451,-1.63052094620226,-0.0328193771676116,-0.215234319289238,1.93416623328411,1.63850691491385,2.2712817061135,0.740557041404254,3.26351021902226,12.9604185830393,1.52511780669219,1.77295438913865,0.859423227453674,-3.98881693458833,2.29420781697423,3.8959432453008,8.7260930683258,-2.96050123370607,2.55228313781087,3.95585702552766,6.81784607571984,-4.3338593039429,3.76070273790291,5.17502182409912,10.5555139141652,-3.20900151409739,-0.479971467203811,0.666478638514261,3.66962804949445,-0.363340076131704,4.6628980432529,5.55964847718027,6.65395610250861,-0.526320037687089,18.2102776841519,20.2922186241324,25.2675467531126,-6.11167321086326,-4.1320690558709,-3.10768864113781,-1.02043423177607,-8.27922101691267,-6.53835998685799,-5.67866161748495,-2.96502591589957,-2.16429511229852,1.43583769645276,2.06377119301241,3.63745214929663,-2483.59440048174
1.50394573894602,0.599051705782386,3.00764058799388,0.264543918534285,-0.597708314243393,0.301696158803006,-0.462401773829054,-19.1974196872778,-0.39416080390412,-0.213558434473025,0.209230270649106,0.448178980362509,-0.0675568955325945,-0.226317846130069,0.435455046677608,-1.16115912805158,0.495457800258607,-0.660510803000902,-1.60625749338031,0.117321196310716,0.264866281806648,-0.16051140006365,-0.353533013436585,0.267593140280629,-0.745274190420109,2.34995093543109,0.297505192149441,-0.227126526017901,0.101926442710164,0.253926042822113,-0.15810680418881,-0.431614558606707,0.142928093237941,-0.407535340658842,-0.366316652050878,0.2889456843684,-1.88880219755149,-1.64815482536002,-0.0284448881942621,-0.217128846947512,1.94349679395637,1.64151534639298,2.27394565983266,0.741680505153946,3.2597097788073,12.9484881897364,1.52345212909534,1.76982452148086,0.860094598714117,-3.99301429569713,2.31501076416619,3.91976653106689,8.76503917714255,-2.95350151448161,2.5638008917618,3.96870488362738,6.8335366537629,-4.31448652579382,3.77814141036667,5.19429699588823,10.5780543868197,-3.2061331119315,-0.476235769834934,0.669932268262658,3.67393732144204,-0.360945039298622,4.66474814845386,5.5606623340306,6.65623602073823,-0.512623031656509,18.2147007618807,20.3099013154691,25.281892982311,-6.12855243025973,-4.15126019278476,-3.12602922347366,-1.04028250420563,-8.29422326713297,-6.56074396074323,-5.70198117586099,-2.990178007172,-2.15629606249276,1.44235102991536,2.06956657925867,3.64120722532362,-2483.58527977373
1.50213770123599,0.597884194132355,3.0048572051004,0.264123247013589,-0.597047425289255,0.301853885148415,-0.461901330460977,-19.2533624595644,-0.392235731898078,-0.213118283575653,0.209550514263812,0.446615082830524,-0.0665791355703962,-0.225841400643212,0.433703381907833,-1.15590435602109,0.491642617522984,-0.654742893129045,-1.60021375985843,0.117066795673652,0.267852003445437,-0.157319476968918,-0.35250695450296,0.265983669827434,-0.742133710103956,2.34558119634688,0.299095253200654,-0.224931942329619,0.102906781325046,0.255346625932566,-0.15772596651195,-0.43315075044501,0.1405241332385,-0.412268187581123,-0.365949040400721,0.289213591482468,-1.91456518510272,-1.67133534574985,-0.0333324731628809,-0.216524318181012,1.95321734491493,1.64251939328476,2.27931376422789,0.74282175817184,3.25941108690945,12.9524898545497,1.52189076437031,1.76705700357199,0.860782357842034,-3.98540707982646,2.34280199226217,3.95295543958596,8.81431803271321,-2.93561201005557,2.58017713214746,3.98482703851657,6.84593338853113,-4.29236704911155,3.80790308687396,5.22697246775455,10.6180886775449,-3.19902390297217,-0.468845744730016,0.676539089725427,3.68281593322564,-0.357819603731419,4.67010178813307,5.56773799061763,6.6644292114859,-0.49484084611552,18.2490261089055,20.3632916493329,25.3338382277276,-6.16882187110151,-4.19350488231761,-3.16745216825802,-1.08182890626042,-8.33175239172396,-6.60514489546095,-5.74742313132785,-3.03715552661121,-2.14629251378503,1.45156372496476,2.07885060728377,3.6502919268005,-2483.5758855904
1.50340448793078,0.599294786106854,2.99727431955562,0.26427776195558,-0.59511543695416,0.301745082277006,-0.462900848052179,-19.3451039568643,-0.392233262702321,-0.212737022682041,0.211079881695598,0.446257585146779,-0.068119523618038,-0.221487195989307,0.430305128406254,-1.14514939270391,0.483763329905533,-0.646977462064334,-1.59171123791065,0.113787047646768,0.270616490968013,-0.156358079108377,-0.350409085275238,0.264906713203902,-0.739772742978886,2.3407930326176,0.302220934803668,-0.222882375031339,0.103370334398045,0.257131975128465,-0.156371045546446,-0.432233180700417,0.142721510761277,-0.415353891241528,-0.366114044844476,0.291154553360516,-1.94880632854265,-1.70652184725851,-0.0365415830537643,-0.217476241289795,1.96422276584006,1.64356983811921,2.28463268623251,0.744443944561831,3.25790047707381,12.9606614902551,1.5209763242241,1.76344236440025,0.861722699601455,-3.97223392196743,2.37714054630218,3.99187058829969,8.86934119217104,-2.91188634699119,2.60034506447624,4.00456097576682,6.86281632346263,-4.26282156214506,3.84305434901149,5.26418890116034,10.6621475154203,-3.18976038732313,-0.459146311082969,0.68548191015074,3.69419902972342,-0.351531048315689,4.67855027149417,5.57793752481819,6.67716631523814,-0.473870496867874,18.3073962983953,20.4531441334022,25.4155427464304,-6.22136290940426,-4.2470127006964,-3.22044850549655,-1.13379932413575,-8.38023710982754,-6.65981810046622,-5.80311622481259,-3.09447382785118,-2.13389721392897,1.46278479361516,2.0908285656784,3.66348815366305,-2483.56080788674
1.50731561073808,0.603569090042763,2.97307998992063,0.264751098284821,-0.590827819471524,0.301376571412917,-0.465055749299668,-19.4695018919608,-0.390072986258763,-0.212895142116435,0.212229231520693,0.444949748374355,-0.069867443764118,-0.219715307312899,0.422186806612654,-1.11834991760297,0.470436421023652,-0.634848267843237,-1.57756932251614,0.109319920506688,0.275460676314866,-0.154166532811333,-0.347830883613862,0.262319823759008,-0.738153127836078,2.33358586817568,0.306398721677073,-0.219466069074586,0.104534147753235,0.2604063878666,-0.153949498086295,-0.431972721102501,0.141614580015294,-0.417211564695401,-0.366449425118983,0.291209262309135,-1.97884395679251,-1.73688357266271,-0.0407447306615059,-0.216742909715692,1.9774932105641,1.64349391878162,2.28980310182217,0.746216889244418,3.25746138443921,12.9349981837512,1.51828272466529,1.75605021186009,0.862662326816803,-3.94710867703203,2.4258432024239,4.04834363965544,8.94273082263668,-2.87280357324308,2.63010899330603,4.03318362249646,6.88821378511261,-4.21517992889619,3.89404087375917,5.31582682710616,10.7207968644626,-3.17321016539684,-0.443953460706435,0.700082718051382,3.71111824644488,-0.339023553045445,4.69586026659325,5.59600801575323,6.69991981000502,-0.440205503638879,18.361175653124,20.5501415728957,25.4625643112419,-6.26393357155896,-4.29041148793131,-3.26464134130131,-1.17703375418366,-8.40887179607383,-6.69547074244718,-5.8404761747802,-3.13678680110701,-2.11500123089411,1.47937203046748,2.10845425640608,3.68135562778995,-2483.53146428833
1.51299961224216,0.609579614136208,2.91321782817784,0.265868481006674,-0.584669679553863,0.30070573587756,-0.468934450846081,-19.6448029073425,-0.387754325344022,-0.213756463364984,0.215648516702147,0.443930907571437,-0.0743412001875225,-0.209570699120085,0.409239697763077,-1.07465093856942,0.447763963740937,-0.619550776336064,-1.56063901641954,0.104404552598944,0.282243543575865,-0.152579141881296,-0.344843999337808,0.258865321114243,-0.737406351158124,2.32500860339248,0.311828871705742,-0.214519211682779,0.104001795558776,0.263583285497407,-0.150472236576421,-0.428865870358015,0.147577533985335,-0.4226698182588,-0.368837734016153,0.292539000601329,-1.99691914866499,-1.75911947965289,-0.0432487414627078,-0.21878858252436,1.9878642469517,1.64256054606184,2.29324848489062,0.748009212929837,3.25249101001749,12.8468887113667,1.5118038657362,1.74100762850451,0.863829011795083,-3.91095191133486,2.47719707672527,4.10444805992378,9.01286736851471,-2.82853090320097,2.6618044078413,4.06321952132472,6.91578127877523,-4.159430427045,3.94687227158162,5.36798932511275,10.7838055882364,-3.15487308384711,-0.426497903288615,0.717651220439673,3.73099064750021,-0.325026307204294,4.71327871758907,5.61331789337463,6.72193621453831,-0.398236814578269,18.3660065159926,20.6010772894144,25.4047999945118,-6.27783881924957,-4.30485717828463,-3.28164112856107,-1.19463928065997,-8.39580425880133,-6.6883803611617,-5.8355897417328,-3.14304500849612,-2.09460667461771,1.4978181778081,2.12870593436237,3.70362849104919,-2483.4820937406
1.52434700515489,0.619988636343803,2.82239359764154,0.267334469686205,-0.57515610251877,0.300292904083259,-0.471322418202681,-19.8287107017693,-0.382950439692054,-0.216989119409987,0.218841900501197,0.440618205696299,-0.0876118509601473,-0.203594292804906,0.387776317596352,-1.00603947334721,0.417989031986714,-0.604533480797659,-1.54320686229212,0.0980204703738182,0.287446171217941,-0.153691262045944,-0.344175469124835,0.25499132360147,-0.739491668522741,2.31900678848063,0.318200275173917,-0.209860614638721,0.107999519752192,0.269651950023342,-0.146393402283154,-0.428468426666651,0.147877168799619,-0.421662652334125,-0.369964443002974,0.29239499012909,-1.98120804831347,-1.74212261158587,-0.0385349549476991,-0.21660034330113,1.9890338640771,1.64023361221168,2.29328425975098,0.748609011091694,3.25045369645114,12.6827487221226,1.50178474394412,1.71995165352008,0.863843234132914,-3.85052951561276,2.53139837542803,4.16066513252989,9.07388585164125,-2.77382691734748,2.70200518926206,4.10093951361351,6.95999210616358,-4.09075303400753,4.00971496997906,5.42682736754808,10.8533689641482,-3.12948758204189,-0.404303022203568,0.740701642329015,3.75302532537999,-0.296712008022601,4.7465289043009,5.6452127801259,6.75660377944342,-0.311571462637525,18.3029676573313,20.5500005570174,25.1884664855681,-6.21799106424999,-4.24481754150937,-3.22582269184669,-1.14084659323897,-8.28791024403474,-6.58255727510215,-5.73245764821126,-3.05570995476784,-2.06908930985004,1.52070525557604,2.15160412740736,3.72733077435783,-2483.41906673639
1.52928604417255,0.624693221357108,2.74112902451487,0.269063961679308,-0.570058803912918,0.300679676707794,-0.473220818882081,-20.0174778317338,-0.378938426700763,-0.220646735330652,0.221365946768226,0.438211270823385,-0.0927502368779658,-0.188032045917366,0.375498755544552,-0.962925788782894,0.391142683364591,-0.603384229121712,-1.54154988347115,0.101243722227139,0.290005777864748,-0.153855037847209,-0.34613121592108,0.253368386741952,-0.743206150457337,2.31609433132042,0.320544841905118,-0.206267587962037,0.105475391569436,0.269236844863296,-0.144384814192854,-0.425771030273158,0.156673100798372,-0.426276307212837,-0.374618831895483,0.292069760251096,-1.96372070606173,-1.72722779006139,-0.0365804616098816,-0.220707267410998,1.97585886470373,1.640477128671,2.28901659368586,0.748463261662584,3.24249393673479,12.5266689443628,1.49079784878842,1.69813367160486,0.864338216448735,-3.83517373925247,2.51632692632846,4.13684691808137,9.03186070215832,-2.77965789192301,2.69839870024217,4.09604262321556,6.95915828273934,-4.09436286880249,3.99479406241049,5.40872151800808,10.8390738774468,-3.13096390861268,-0.404553061137031,0.742264515049,3.7535203284438,-0.293583846414718,4.74533898138862,5.64020073320885,6.7451703854643,-0.273685563156387,18.1405712609978,20.3408356134822,24.8812376661128,-6.16067964818873,-4.18758655349705,-3.17161579117607,-1.09214104568509,-8.19491531219808,-6.4889515900993,-5.64117016245204,-2.98152739306193,-2.07237769686032,1.51999291361003,2.1508553902105,3.72708599804122,-2483.36567426022
1.53024877343352,0.623950455144077,2.6910623651247,0.269752984010835,-0.570139858879985,0.300474605138685,-0.470426327215435,-20.0446516554122,-0.377639628494116,-0.223710476136551,0.223257367694827,0.436950772397283,-0.103169199803921,-0.183434338092873,0.367290135198462,-0.943127283819127,0.383410898764131,-0.619197061044931,-1.56015377375286,0.103590006021395,0.283830046221396,-0.160390907872267,-0.352007346489429,0.256894511796841,-0.746057381785949,2.32895853288825,0.316719460197599,-0.207130983877419,0.108898566380443,0.266203851747105,-0.147655560583547,-0.421069544060082,0.164985156282038,-0.425938995827994,-0.374602566824324,0.295110882893961,-1.91082599336822,-1.66927859477517,-0.0273222327471113,-0.218618723865978,1.95130595907618,1.64016865013639,2.27673635037761,0.746061028511356,3.24935330890706,12.4142945734208,1.48283789238838,1.68633597456626,0.862515982836294,-3.84370976318756,2.46162978329264,4.06766399863009,8.93410846111542,-2.81938190579423,2.67345816506181,4.07235243717699,6.94372918574641,-4.13423465167399,3.94086207434904,5.34794853013626,10.7627401529397,-3.14609488902871,-0.417925919121036,0.729407323068146,3.73761516174368,-0.297079566235325,4.74129614381027,5.63509434232645,6.7336577902681,-0.258336698904198,17.9259856094824,20.0099062622848,24.5511925158383,-6.03140141467708,-4.0604513173813,-3.04565395659709,-0.971498874391994,-8.03632980799607,-6.32757829290436,-5.48183526742427,-2.83020325698504,-2.0914279775617,1.50462859772343,2.13365005283721,3.71041893051546,-2483.32277595146
1.53144096754764,0.62418229938399,2.72362477341213,0.270003892193057,-0.571353964922571,0.301356223923731,-0.467842692392877,-20.1084150365667,-0.377862657998682,-0.224836685796466,0.221418920029204,0.435943090363236,-0.102584263018769,-0.183254616396999,0.368808461725077,-0.952409140711719,0.38376512677119,-0.647128936966588,-1.590821568579,0.108740122665235,0.277232202020536,-0.168371546855469,-0.358685973184193,0.262040240999794,-0.750817997952283,2.34407410951931,0.30988540196099,-0.209498617555289,0.107733845186883,0.258153983741659,-0.152306887540086,-0.421912209022397,0.165048581703404,-0.42699582911287,-0.378894397889879,0.29675516370364,-1.93174063169964,-1.6826074089699,-0.0265603051842902,-0.218877120340964,1.93448670898121,1.64181713140724,2.26177492950512,0.743542079075885,3.2571400089839,12.442921382464,1.47650838085868,1.68006848925353,0.860913231531827,-3.92336027378871,2.36056111996753,3.95779257839477,8.80267910462338,-2.90769785267681,2.60939937132287,4.01015583457657,6.88973299604441,-4.2336193350215,3.82287188618084,5.2235358168837,10.6097217974284,-3.18321521647266,-0.45232128822729,0.694745232235251,3.70068948869536,-0.326164859176972,4.71124880452122,5.60463990918042,6.69741473841052,-0.337860664938054,17.8006429588091,19.7865031005518,24.4334099262265,-6.04114188165874,-4.07438063169043,-3.05917596651745,-0.988700338042929,-8.05230551222273,-6.34322625354515,-5.49958119216663,-2.85077989029899,-2.13418121983058,1.46691427342349,2.09373603785184,3.66888147433385,-2483.30811708701
1.52764856233919,0.621091134525628,2.70889339413625,0.269623658581537,-0.573874105670924,0.301168840442737,-0.466736402756727,-20.0267660078919,-0.378254517236046,-0.223918811361838,0.220721307370091,0.436072104896819,-0.101663107042839,-0.185831050280446,0.373164952354726,-0.962309329512297,0.391679995269783,-0.649870654808292,-1.59262738355941,0.109758174750153,0.277147973543985,-0.166632278788241,-0.356625781306772,0.264416634267256,-0.744760251913417,2.33922989131135,0.306187530629588,-0.212105529254412,0.103894803780509,0.25560887156407,-0.154683857276048,-0.416330024373376,0.170471984384551,-0.424650164948803,-0.3736539600539,0.296912208402456,-1.89074951250069,-1.64528873498923,-0.028873343049327,-0.221138783874748,1.94411915869231,1.64598036085552,2.27140607956005,0.745220447724461,3.25871980632856,12.4243003219575,1.47898810986491,1.68379826296381,0.86303524010192,-3.9506570496396,2.35029444321432,3.94942728104055,8.79682539021414,-2.92406690755436,2.59757381238026,3.99887295993533,6.8709793871792,-4.2604687348953,3.80949966583172,5.21357929796779,10.5936522094037,-3.1912168843555,-0.459448090167036,0.686441323540536,3.69401376944853,-0.343545686180543,4.69490150991974,5.58961178897948,6.68360467137136,-0.395713190010623,17.701208230098,19.6816981137693,24.3499527102561,-5.97566863585655,-4.01146607259678,-2.99457856916893,-0.924577046803838,-7.98058154338734,-6.27544753383011,-5.43227788877939,-2.78034091439419,-2.14234516843371,1.45988104415095,2.08759015175977,3.66265818248222,-2483.29972567738
1.52620460665044,0.619879672188662,2.7087160033121,0.26949504136676,-0.574676475807133,0.300600826784489,-0.468127100475174,-20.0585082153716,-0.378506565407868,-0.223724063331987,0.221145369972133,0.437888701587365,-0.102803083273153,-0.182981704230136,0.373020517525777,-0.962052367210108,0.388673126768939,-0.644305417726369,-1.58621033809644,0.105507483845463,0.277919549830997,-0.166121156037974,-0.35394786510151,0.262476750298539,-0.743679186791868,2.33379126466684,0.305288513360483,-0.215123317066971,0.103514325334722,0.257461996437786,-0.154254690764523,-0.420946585862229,0.165989716202316,-0.426627997699326,-0.374933968972409,0.297251523121585,-1.90935766984065,-1.66388051922262,-0.0288206459666935,-0.219719311710127,1.95608102179194,1.64677422775407,2.27961383364616,0.746233026985622,3.25790696032723,12.4520907506784,1.47903850632398,1.68336877525054,0.864140805562231,-3.95547887352511,2.36602848765092,3.9712486382202,8.83408139264398,-2.91410579017065,2.60061422978206,4.00185859619437,6.87212799201383,-4.25626351819805,3.82591733780172,5.23262700287682,10.6202025503153,-3.18712061478497,-0.457100453825601,0.688101228670235,3.69653183045112,-0.343312247800886,4.69647457452736,5.59180437392132,6.68980747558764,-0.417958683352275,17.7391284274308,19.7575672218956,24.425170537692,-6.01069251569534,-4.04829945409722,-3.03109883434422,-0.959777209019659,-8.01726236664512,-6.31392435315052,-5.47116937583743,-2.81815279713585,-2.13869451244948,1.46232723785264,2.09063500726287,3.66603119940429,-2483.29247707184
1.52969363592427,0.623089159069359,2.70769561655776,0.269897570627725,-0.572809606642533,0.3013212318394,-0.468779462375188,-20.1237837755628,-0.378244652554626,-0.223578716124779,0.221775421643478,0.437133866313225,-0.102806272236367,-0.181219186443776,0.371414125741308,-0.95875726816195,0.383730847774347,-0.646158225133581,-1.58802845828793,0.104705847499567,0.278241776147791,-0.167994319583771,-0.352445991355507,0.264166518833433,-0.743895371515955,2.33341545121368,0.303149089483315,-0.216751033608008,0.101896249394154,0.254833755445525,-0.155203463414482,-0.42147583997751,0.165204804420229,-0.426374441496083,-0.376176508837866,0.29761906820988,-1.92851251778889,-1.68068020192703,-0.0296353404089308,-0.21894729005254,1.96080428409985,1.64753516572419,2.28049298054845,0.746386111628042,3.26034772785036,12.4709710716109,1.47666395340631,1.67926701585037,0.86462580584126,-3.9810797253677,2.35145959296382,3.95957560837451,8.82757178143036,-2.92926495932405,2.58549781078674,3.98740710664713,6.85886773772492,-4.27682235160209,3.80616993064,5.21313576965302,10.5987677414048,-3.19285857226948,-0.46397727187049,0.681108466109121,3.68943622263833,-0.356030623782977,4.68611313814176,5.58227440802373,6.68242806897523,-0.479725204714644,17.7052543705697,19.7293273300439,24.4151523418875,-6.03096075928338,-4.07134142837416,-3.05409776963455,-0.983248366748559,-8.03448083051109,-6.33292376960053,-5.49153388282351,-2.84110690807472,-2.14696611388288,1.45468530059537,2.08292687407127,3.65844584483875,-2483.28751732814
