"asc_Op2","b_tt","b_dt","b_CongAB","b_CongCD","b_Sem","b_ACC_1","b_ACC_2","b_SI_CAMFD","b_PANEL1","b_ZER1","lambda1","lambda2","lambda3","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","zeta_PasoPeaton","zeta_UsoDirec","zeta_UsoPito","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_UsoCel_1","tau_UsoCel_2","tau_UsoCel_3","tau_UsoCel_4","tau_PasoPeaton_1","tau_PasoPeaton_2","tau_PasoPeaton_3","tau_PasoPeaton_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4","tau_UsoPito_1","tau_UsoPito_2","tau_UsoPito_3","tau_UsoPito_4","logLike"
-0.837771702757855,0.106011636059575,-0.230865915128194,-0.0195712263562171,-0.524816953893486,0.453103919637798,-0.889475511476672,-1.43413273832663,-0.372086379582297,0.761509698479318,0.173712807066741,0.527180768771408,-0.456688454948392,0.387894052681552,4.89513466297961,3.39370034167395,5.71896558611244,1.93949677157123,3.45613690910933,4.00575180001178,0.62938125913224,1.0314262293242,0.914354080516101,2.3228910972404,-2.2173366837699,4.03973894558843,5.30693256644146,10.4693347094614,-1.17578324241459,3.43951251710757,4.69871028268302,7.45181766984923,-2.24131993892014,6.16423577827563,7.02007652442108,12.6197374832879,-2.4949688192504,0.103440717604657,1.18020598566338,4.48404593237493,-1.83748175663663,4.96564711875913,6.03556815491307,8.37442427613583,-1.59679150417128,6.5934175543163,7.33376661793174,10.7041867851736,-2.21994291418546,-0.316463009544181,0.579492736578254,3.23723590713392,-3.49991720752274,-2.0175788433472,-1.18568536703642,0.84334992467333,-4.60419520081951,-3.06800296267092,-2.35095712258313,-0.359996035871508,-1.36682462019014,2.28521024082831,2.91667189879502,4.74692804822024,-3159.22541435548
-0.825246995782751,0.107587613110723,-0.204602369299042,-0.0392656323916293,-0.515040161146489,0.408756249391597,-0.738254849947297,-1.19749044232159,-0.447736280308367,0.78381505517208,0.204675637669684,0.366485139807996,-0.303585510785272,0.355087762704948,4.87945864935834,3.3619502152499,5.6554580242149,1.95981095108985,3.46163192140227,4.0284935337917,0.673320308955035,1.01319093624523,0.905520584897864,2.34079737920273,-2.15547549470505,4.02371053184805,5.26879152874958,10.5241451184371,-1.14544478616809,3.40101154862788,4.61839863050526,7.40987100032432,-2.15355390381625,6.08695752882178,6.95435506260197,12.7277783855443,-2.4642628471074,0.127728652293123,1.23776048982215,4.61506232488273,-1.75762807658167,4.9977887600658,6.09311868241831,8.43074978698546,-1.54655804490987,6.67285809371901,7.43971292438343,10.6945010274585,-2.30509068364918,-0.365378955430798,0.526695291015624,3.1383102902599,-3.45748661488686,-1.98798476638909,-1.14844888547634,0.836812803203037,-4.66980893977828,-3.05292121189459,-2.32674526462438,-0.330413921570893,-1.38346531744654,2.27767453895326,2.92317085606484,4.84280067172632,-3156.17847004974
-0.804479289716855,0.101817326232205,-0.292151029781013,-0.0881598287947565,-0.58624085754384,0.370174706234519,-0.628428905114801,-1.10273031631217,-0.472177876774026,0.781474432799341,0.300584905464008,0.429605442286183,-0.344933775626635,0.394435459086916,4.89198175539265,3.35407508977305,5.55481519099663,1.92216383631126,3.42579970687992,4.00336102153026,0.719664302348805,0.981780287085949,0.878982400173523,2.3188641614271,-2.11739789917397,4.07659791460399,5.33653417459652,10.4393219285526,-1.12862863575804,3.42420492783781,4.62261701285645,7.39314552920442,-2.05980291426574,6.01210724429171,6.87619055332746,12.7064587398489,-2.40666134380223,0.1550736510293,1.26593425202162,4.54201318395961,-1.65529608682486,5.02014817898611,6.14329626642261,8.39527046690906,-1.47055108287878,6.6678522658736,7.46310198263827,10.7375462135303,-2.3771462493576,-0.408336826753538,0.489955084719495,3.11482850149742,-3.39642852170261,-1.93435405799126,-1.09236311609319,0.84345794743745,-4.67037710359009,-3.00121452200996,-2.27452439809097,-0.279598660522917,-1.39354177988036,2.23923637247536,2.88524695354269,4.82313515969544,-3154.19402593644
-0.773841037314158,0.106065100265159,-0.271281908609276,-0.181605254669499,-0.667902804926818,0.349719650281219,-0.748461355206243,-1.11513216541439,-0.570799562573687,0.747071626234924,0.339086117201005,0.199471677397387,-0.217056736624589,0.343865508940049,4.88307508171604,3.35359298722935,5.43886729687968,1.88884953329493,3.39165075630833,4.01800997307365,0.740050603029704,0.962541856450857,0.855042411260601,2.3215855332429,-2.06150342515995,4.11708244561665,5.39075641654567,10.441879982929,-1.11568617348806,3.46020158616542,4.65500835573127,7.44086220195391,-1.93592421378476,5.94116270253493,6.79277693653674,12.7060462758507,-2.3415901640632,0.187990291779303,1.30118979877308,4.50404837184431,-1.54159710807247,5.01857461976746,6.15911041899562,8.38888454127552,-1.39966091505505,6.71907566082319,7.54102341825437,10.8644514298359,-2.40980941135971,-0.421439133305004,0.475412547800775,3.09580843989276,-3.34514262631014,-1.89737193426577,-1.05811248204258,0.833373694905138,-4.661980597855,-2.95410314532155,-2.22839307020024,-0.228940186036943,-1.40270389237575,2.24189962269837,2.89761210406064,4.87978154975662,-3152.61088650378
-0.787930286475424,0.104915951631896,-0.256520779226726,-0.222825582577995,-0.610190844848159,0.368258811896443,-0.552027618255342,-1.18894939386873,-0.526504049444939,0.701867162906652,0.364076009741721,0.218630743634341,-0.23222218958308,0.295419882430985,4.82467656498077,3.38324580103318,5.30406710835704,1.89215843660201,3.33027951343956,4.01421563014088,0.770466275351056,0.927361540894406,0.838703032519454,2.32198724059366,-1.99130726002103,4.08939714322989,5.35209392489198,10.5085413866468,-1.10586131061706,3.5326419582559,4.72995583456647,7.47170985656373,-1.8196609194375,5.85687726127032,6.69985585476734,12.6465330764605,-2.32042338048297,0.203207719724955,1.33901739762971,4.58372051217123,-1.39402294733431,5.04424077271335,6.20705816255975,8.311755688913,-1.29459192805086,6.78322005193982,7.63866299176673,11.0420364309942,-2.47415823851155,-0.464090799583535,0.433109304829489,3.02595303009529,-3.26655837137207,-1.84059282347874,-1.00231047695949,0.841114220426502,-4.68360638727939,-2.93382225088924,-2.20862651854415,-0.206977297767074,-1.39923883234432,2.24449949901241,2.90986439741598,4.91187807502486,-3151.39017757056
-0.765367180908438,0.0993740748583661,-0.206034234268464,-0.208089316434521,-0.587020744241825,0.374517144572882,-0.564806870794148,-1.22669740260933,-0.667854772427806,0.700977304363037,0.414526379361956,0.226632321251303,-0.186606743523049,0.298693486910829,4.78296655534684,3.38139911348639,5.18994426246356,1.87706796614111,3.26207001523533,4.03650679206374,0.77756740232066,0.908630887055854,0.822104041256205,2.32548928635596,-1.92129258666972,4.08923757493602,5.34967436003699,10.5362040622636,-1.08195708593234,3.55117043604132,4.74595443407388,7.52743596719224,-1.7117353950643,5.79007266787806,6.63354499026182,12.5551558422235,-2.28374859928367,0.222172989132164,1.36074422811344,4.57984663990513,-1.27793033328477,5.02884031119774,6.20126199738493,8.2598340654458,-1.22470409797896,6.8927711191677,7.77998109283932,11.1575459377312,-2.4785037643998,-0.461291504340914,0.436282690597625,3.02085240665716,-3.22982133065088,-1.81004164957965,-0.970419258042736,0.833561043125651,-4.64947776202177,-2.90516402672083,-2.18545548741073,-0.183683057081361,-1.38664723781079,2.2543554500015,2.92812052858614,4.94583074586721,-3150.7138917205
-0.797673960723868,0.0918182807112625,-0.229456518040079,-0.163739986907132,-0.643836861703277,0.355405209594074,-0.59331469849765,-0.907034622088815,-0.565656233493897,0.99632500665673,0.421766536614626,0.157404248828013,-0.17560962047322,0.314842129214031,4.59763161295239,3.38249133798518,4.76763711522788,1.86339482055658,2.96977279122802,4.11646947873981,0.800700755421095,0.851858986056473,0.793851155959401,2.32021364587937,-1.73972587955035,4.05733975050761,5.29872173701859,10.7343529570978,-1.02772163958767,3.65882206876745,4.87567262443867,7.6466980754598,-1.43149611047918,5.55777420272,6.3886178949232,12.3346958578296,-2.24162050766469,0.263954381823489,1.40953032866288,4.68956912498993,-0.887209358007265,4.92763410370013,6.09904699097159,7.89917846501648,-0.987043188352953,7.29217609513574,8.28190607423188,11.6543567316092,-2.51440084984461,-0.471364395490893,0.425212771749945,3.00289851776803,-3.12643851123768,-1.7197283689342,-0.880467000229307,0.832709782811739,-4.58560517723082,-2.84229650491838,-2.1501781877745,-0.149061254257284,-1.35075909630317,2.30826403662091,2.99636369646683,5.04720122038649,-3150.50010244629
-0.784975213198116,0.102655889646558,-0.186256961605509,-0.304417544936643,-0.697450995194508,0.37191260809645,-0.51731901408578,-1.08316407787288,-0.638358927995007,0.731835022564989,0.393493830839979,0.255535446758927,-0.223975381585672,0.270616570021052,4.69442749147061,3.37418899158063,4.80134233611891,1.84576638827757,2.98343429784229,4.22730135357206,0.76688272061505,0.870875568250754,0.795855737283661,2.29302082890442,-1.79404996829144,4.16125722180163,5.45703790735604,10.6843841155816,-1.02748584609504,3.62738340282913,4.85851715044411,7.67130204824052,-1.50981622156827,5.56090080868082,6.38798148793859,12.3174267243263,-2.25187018274501,0.259920388838848,1.38507171075312,4.56372771930748,-0.96041707007366,4.89879926956071,6.06922332808945,7.97817189826029,-1.03538902329883,7.43504160733635,8.44839594454176,11.9202673293361,-2.44481062234048,-0.425811255105661,0.478791786385916,3.07810519715885,-3.17432925445848,-1.75693836804521,-0.921970662547417,0.829295218479075,-4.50377452907574,-2.84331657336819,-2.15869793127685,-0.170427978092261,-1.33831223134666,2.26608732645529,2.94942558670801,4.94472972293258,-3149.77964180519
-0.769908467789224,0.0981786336647135,-0.192891596054946,-0.288339323457225,-0.655485800527397,0.383606058360679,-0.536501930346036,-1.19296338152403,-0.643406209644251,0.694228617856798,0.386347513430401,0.239393739107931,-0.210061317267741,0.265589535525122,4.70096829085444,3.37603036283491,4.82752402483598,1.85061895820686,2.99557507679615,4.24811979028041,0.75602205110906,0.875514032475178,0.801041935128644,2.30876091123797,-1.81780595448539,4.14859172304131,5.44397388079314,10.6737440809695,-1.03940979076975,3.61708334376346,4.84987524852477,7.64019456088789,-1.55259862635841,5.56534217778508,6.39544536504187,12.3104071412055,-2.2640682459191,0.247420901615451,1.37393621080136,4.5715240176429,-0.997313879817571,4.88779042488706,6.0534272820676,7.97006473128614,-1.06607104948948,7.44076520670096,8.4527227771115,11.9766917034432,-2.43603489710794,-0.422084629202751,0.480212205023057,3.08090612776894,-3.18505973754319,-1.76764088195721,-0.932506263192221,0.82855639509603,-4.5260510212932,-2.86038894907587,-2.17406292239074,-0.184022098367515,-1.34861532533843,2.27841313846021,2.96565995818384,4.96746469748321,-3149.52759105522
-0.768465199967226,0.0935387269437843,-0.194741239143101,-0.21810110647297,-0.612664067024272,0.380338060966362,-0.591937582617263,-1.24136052660908,-0.611393988950004,0.829584403435091,0.389090736572598,0.226373067990724,-0.211127266920283,0.285881249777942,4.69175134997237,3.37990130604914,4.83601081258044,1.85939433319887,2.94485832399807,4.39255084982428,0.73710478832686,0.884985476888327,0.805256486415398,2.30321308998963,-1.86222090350518,4.09416147648886,5.38069763144766,10.747906852227,-1.06546451996761,3.59759541066818,4.84622490236359,7.6545932754035,-1.6282521227334,5.54259220079267,6.38711665554824,12.2244868087283,-2.2876487758421,0.225116746089766,1.35628650082279,4.58633869847058,-1.02155989943386,4.78804420246937,5.92895693572126,7.80413719810413,-1.12042340644704,7.65179376076964,8.70278134207631,12.3036368439661,-2.41714848563866,-0.417415284160491,0.478074675379602,3.06848748748301,-3.21280160290166,-1.79037157714375,-0.950571842911129,0.832261729428544,-4.55126653304259,-2.8808591516706,-2.19583116543491,-0.20426432887031,-1.36023426021181,2.26558649096257,2.95246926541794,4.94798297828562,-3149.17776143144
-0.771763745018692,0.0902688742603917,-0.203092023901238,-0.189518440118585,-0.588197191450432,0.395709052079374,-0.618203754859705,-1.18619968664861,-0.585092856175967,0.746397485382405,0.378267079564313,0.200567741789669,-0.179692050830319,0.282116812861378,4.69337806244566,3.3656662077526,4.72323278891364,1.85763903170131,2.82848793947658,4.62962532637903,0.716622327089133,0.884293462676233,0.803582943880191,2.34277199884165,-1.86955225970061,4.10848873466482,5.41651548272361,10.7539244206023,-1.06020096970886,3.58897349031337,4.85073580943065,7.61453334205557,-1.60010441893933,5.42206420720853,6.26699260761469,12.1175855471475,-2.2785678900695,0.224228337459765,1.3533719385764,4.59291474565237,-0.96078213961135,4.66995098148217,5.79231034149105,7.59939728937367,-1.13974385551614,8.04851406768956,9.17219095123144,13.0268572564511,-2.39865982978912,-0.406765627937371,0.482654024324369,3.07122620611819,-3.2200198172727,-1.79814197160152,-0.962129231495548,0.833592838075755,-4.54673083190605,-2.88313408428703,-2.20724495857842,-0.211877409054748,-1.36598922566786,2.31559417107707,3.01706609398094,5.05201245457857,-3148.96016595863
-0.752422141653989,0.0892206896340687,-0.217479139895032,-0.218539777262764,-0.613793672019846,0.404367892671532,-0.608801889228779,-1.21920556315825,-0.621186048032291,0.771200250001959,0.373849976986999,0.207305635919552,-0.192904922171864,0.272322816635927,4.66243505630255,3.33299916761751,4.66275491358739,1.86223157513389,2.71565250159122,4.98878951792888,0.710134497367297,0.904518319208675,0.800289129824679,2.3137671044685,-1.8639206282012,4.05099157749511,5.34938378071342,10.8628106601294,-1.0585163723387,3.54218898006109,4.80148953665854,7.6115459572489,-1.5930567396241,5.36650974845606,6.22647260963966,11.9034935672826,-2.29897012975529,0.22550284323805,1.36044102521823,4.62244993956186,-0.936552391812849,4.52423114725459,5.63634678048809,7.41021045952944,-1.21053160421573,8.64120890002149,9.88129199749782,13.8866529573942,-2.37972601799694,-0.398811676992821,0.487572693058255,3.06447468329079,-3.26547972364459,-1.83471997178191,-0.992120479999208,0.827255689804388,-4.52540387776335,-2.87117362508678,-2.20284978472166,-0.219379078428898,-1.36032073355781,2.28447120212731,2.97937247564525,4.99698084285388,-3148.74286116119
-0.756626371613044,0.0924893453089849,-0.188134551191868,-0.239978005104372,-0.623819666888015,0.349530622340661,-0.587784429775481,-1.18708501268377,-0.574176739296806,0.928717678983684,0.366705451859602,0.208065840379827,-0.200582813055108,0.273664891848425,4.74432173339072,3.3452274110628,4.59959764901394,1.85111763272734,2.61489358869573,5.50680409474176,0.719155405865138,0.920588622181279,0.796786983107423,2.32197484974695,-1.91544795398822,4.09465376431223,5.43400374814355,10.8193597348453,-1.07271888422131,3.53701110289921,4.81144844646894,7.57579577033163,-1.59014502833645,5.23723129682057,6.10221935264318,11.6763144912565,-2.29267565185076,0.218860162370079,1.34793892386195,4.54489922418618,-0.935490137328756,4.35196150631773,5.44779508841833,7.13689129794978,-1.3363711776671,9.38799345471542,10.7798522757967,15.3573547758662,-2.39676547516415,-0.411603227572617,0.476527989960599,3.07808587727503,-3.29606058041978,-1.86129497385213,-1.01844755886527,0.840548298898749,-4.52590102586749,-2.8640966575472,-2.19602781314511,-0.217745154875207,-1.37501156639384,2.268353103988,2.9629366177441,4.98181836649292,-3148.50491666363
-0.775340628177782,0.0946339121708553,-0.18245596364415,-0.242076043354312,-0.653271647157988,0.393273856194112,-0.588700945651738,-1.13219741433639,-0.586605621751393,0.788077454765747,0.394268994032709,0.215528691992046,-0.195004686679029,0.278752285478395,4.72193061306847,3.33821173127943,4.60915618011407,1.85503795878981,2.668527456967,5.60358068457675,0.739012049105269,0.923585735751577,0.800996042924733,2.32567913980515,-1.88536682403337,4.07957531324772,5.40790965019236,10.7581264904846,-1.06447513855267,3.53470892822834,4.78731585505837,7.5839060099026,-1.55781375590107,5.24314512440065,6.10436488305192,11.6993834898456,-2.28601491858697,0.226773886677187,1.36206565969678,4.56551370445239,-0.955993913294873,4.4219122969685,5.52934384106205,7.25515016115794,-1.37292753024293,9.54237506590876,10.9620715608532,15.592891928471,-2.42530933368499,-0.425041021588124,0.464754991410898,3.05656953529955,-3.29411639070239,-1.86213604589405,-1.01952579195774,0.8473657042975,-4.53864230974965,-2.86279573197788,-2.18788881360157,-0.206039897434849,-1.37355796001647,2.27506220190185,2.96840349619557,4.99668225146575,-3148.28514796839
-0.771296172997742,0.0951201166108954,-0.208824629234975,-0.234244144976604,-0.617354849427257,0.37605265276501,-0.571067070073937,-1.13336163484416,-0.63143194913647,0.75066620437646,0.386612607396001,0.218993649955476,-0.189345410991884,0.269240236226238,4.68020844341382,3.35263081075141,4.58007565297852,1.84638907110932,2.67509230080816,5.78596073603215,0.750629037448337,0.928420203441018,0.797089369489018,2.32945191039247,-1.83019175433418,4.07062909521754,5.38283255059125,10.6990468022255,-1.04655960753763,3.57345276491682,4.82001895185506,7.61267976571091,-1.49617944203821,5.24748551708658,6.10415753661689,11.680055624442,-2.26474087326669,0.239705148981131,1.37545810988865,4.57667940517876,-0.922465926224374,4.45826324897769,5.5658401211727,7.31026088596943,-1.4079854038362,9.84652506470086,11.322498652661,16.1372108117502,-2.43712570540851,-0.425734807006359,0.467610564579547,3.06781106271886,-3.29677831358589,-1.86551067240455,-1.01901719678606,0.848858440916653,-4.53771872136067,-2.85824669403745,-2.17700401963168,-0.191545686279733,-1.36151636797119,2.2896292569717,2.9837479878421,5.01052405260385,-3148.15754727887
-0.763615157570558,0.0923849526043774,-0.200176545069307,-0.247371741545828,-0.631361744511788,0.389162909044078,-0.573301112336124,-1.18645435014905,-0.62413173565436,0.754504807724817,0.392577679219436,0.212746537523539,-0.187203144209342,0.270080072283844,4.64434922092258,3.36617594817629,4.55410579115669,1.84898048376206,2.66275757108099,6.11395060880701,0.753363359471942,0.934007097568339,0.807969146584845,2.34555487032804,-1.80290594610082,4.05064817848135,5.3524295003177,10.6341584280918,-1.04300246691561,3.58905741981943,4.8273270249009,7.64145176896529,-1.48560665136366,5.23338562671053,6.08826767241809,11.6091553428137,-2.26232834033536,0.23476249348784,1.37652057872088,4.59305552361144,-0.910435655687259,4.4463130728153,5.54231835162519,7.28631526397457,-1.49087180497377,10.3567376664798,11.9234671177003,17.0840646772409,-2.43910848157453,-0.424720715489448,0.466332143842679,3.05833887578472,-3.29671164409614,-1.86626002837923,-1.01613236976658,0.858133159480004,-4.57627294971143,-2.8783340273037,-2.18802330606423,-0.1966177625382,-1.36303473548042,2.30684440665624,3.0058263089257,5.04198902224105,-3148.01908994287
-0.770206216397369,0.0913690942168674,-0.196188851463426,-0.234338845397852,-0.619617582083609,0.386730307626541,-0.584261349775186,-1.14912604755717,-0.612386736810227,0.786115896143547,0.389042961815691,0.21589594240173,-0.193231614069391,0.273218467329983,4.61185658638362,3.38935161219025,4.54210569599488,1.84615907827126,2.65292931781198,6.72234873579854,0.746487406528848,0.940372924976578,0.816007069100763,2.35433720752547,-1.79286936031977,4.02367175332752,5.31401356752986,10.5472723154813,-1.04495231679946,3.60474290488879,4.84172259046438,7.65651078051659,-1.50249437864273,5.21423422070883,6.06489062490562,11.5376942191748,-2.26389588400053,0.227059822439282,1.36708424293189,4.57577283314981,-0.926602147666958,4.41130790101961,5.48026281468795,7.23935959587973,-1.65336451203639,11.2927322610037,13.0120548546212,18.7718190968307,-2.42098224785391,-0.413623982248891,0.475810209120567,3.06663653391034,-3.3092307425056,-1.87494009512021,-1.01917928981478,0.870081609841766,-4.59661182505358,-2.8999516960265,-2.19721362134807,-0.202538071315489,-1.36618563683694,2.30702356442477,3.00978426940113,5.03876166506828,-3147.84328436798
-0.771785048436563,0.0929218497695977,-0.197495047148872,-0.219836001852753,-0.619180365898745,0.383549966355793,-0.600099001058163,-1.23224413146742,-0.593371578929341,0.830965126799352,0.386669766687695,0.225955091649557,-0.203653988159017,0.284465267252805,4.58472143594023,3.40589542980547,4.51969400863777,1.8437035745479,2.61595357855222,7.34108351797467,0.736876024010181,0.933301737150476,0.818266380604091,2.36355042083702,-1.77249794510642,4.01581891020516,5.29442505965875,10.4879896019655,-1.03648779188514,3.61890920986872,4.85554589484567,7.6818228046743,-1.4871280141596,5.19752998531935,6.03979095478335,11.5175187773351,-2.26225469839319,0.229741389175397,1.36656750742322,4.57094069380586,-0.89573780713372,4.3847602774651,5.43688944513098,7.19372285236664,-1.7791050302754,12.2892656168376,14.153881146103,20.5480804947823,-2.40480624445189,-0.405345220096575,0.483103879757848,3.06830261299763,-3.29674671430348,-1.86326806076763,-1.00702117436922,0.877381363382182,-4.59957257641854,-2.90945458548988,-2.20071790557907,-0.207049082743886,-1.36516340177751,2.31231537220365,3.01802834624471,5.04758534509013,-3147.69401615307
-0.769572853606623,0.0913700902237036,-0.191204248162822,-0.233680637541225,-0.6285659515579,0.371570665747392,-0.596511616304944,-1.17857099852221,-0.590148768035629,0.838091981336457,0.376808890058957,0.230955103320114,-0.205801228694813,0.270239937164912,4.58354464919393,3.43334830430333,4.55794110227888,1.84553719012141,2.62899303393329,8.29539460907385,0.723400963232847,0.919934938516424,0.824386764954789,2.38118746489218,-1.76654567761647,4.0074273048722,5.27286711711122,10.4605192501309,-1.03342819763849,3.63218363175702,4.87378314591073,7.69013155826568,-1.49422030039762,5.22512942387698,6.04813230661737,11.5549376391286,-2.26499973936171,0.232503590650361,1.35797716903542,4.55849382260337,-0.891751694499582,4.40995829055055,5.4550286695866,7.23289148895607,-1.97619008330567,13.8169063564923,15.8726907425715,23.2702713255895,-2.38296864246276,-0.396075912547149,0.493668851307865,3.07434352842229,-3.27432380381887,-1.84010151484247,-0.986380033813766,0.871982364394606,-4.59727286872756,-2.92617590114078,-2.21122782705568,-0.218928674534541,-1.3658093049802,2.31765517401403,3.02572319077964,5.05092535265412,-3147.46893579146
-0.774923294869501,0.0935322749933851,-0.196055204917827,-0.221362091049302,-0.611341063882425,0.389316159405275,-0.5845247967858,-1.17149254864997,-0.598924620393278,0.822899564389094,0.368688607950545,0.236333602026368,-0.213513724724628,0.281169519747673,4.62451770416496,3.45191790997653,4.60800411835253,1.83968955117024,2.5932327602208,9.82983477777614,0.716130360678419,0.899155087337281,0.81451593984418,2.39597970870112,-1.76053039126682,4.04205669953063,5.30117146045657,10.4713361807478,-1.02401517825089,3.63008523645073,4.8782825558564,7.72835657845356,-1.47271309555072,5.26707110826466,6.06403594152949,11.6548964796849,-2.24923258495296,0.244952508080611,1.3552555590082,4.53221481741275,-0.852941696942846,4.36905373720305,5.40537252042119,7.1777792825037,-2.2573287202139,16.3063179791455,18.6583997840279,27.6042926884119,-2.37138924187163,-0.391317707420608,0.498808577449184,3.07871439667194,-3.24272695766149,-1.80919482591068,-0.964043012252058,0.851249484936044,-4.57614351124489,-2.9158720310511,-2.20273270311766,-0.213658804633564,-1.36205044662955,2.31725322555429,3.02248304872907,5.04668810503782,-3147.18195971686
-0.769250019461007,0.0966191835809216,-0.210904919838116,-0.238710723794493,-0.641136644058753,0.375390774104925,-0.597912902694698,-1.1784041392127,-0.598513115335725,0.795678738353109,0.393022388975225,0.237238255409192,-0.185199821735578,0.261990699661367,4.69762094334196,3.48917788949467,4.73068455679337,1.84251397956774,2.54614977110645,13.4640724617959,0.714516752752376,0.870117546157447,0.800686718831048,2.46337506673654,-1.7015493555858,4.07739241465549,5.31159531463446,10.575213326358,-0.985857732120876,3.65351020547484,4.89396905686633,7.68174323088641,-1.41349756346448,5.36345306892454,6.12271645165723,11.8670401007054,-2.22530577199633,0.26807016326989,1.36035815648882,4.53923320020877,-0.809800780304369,4.32412402211561,5.36250025170629,7.11594490738284,-2.92688775659352,22.2071273189047,25.2551838768803,37.860999116839,-2.3856709074344,-0.404190311104832,0.486802008384734,3.06871360150506,-3.19131587227463,-1.7613057001172,-0.928644451940301,0.808158382224474,-4.54564020265913,-2.89812728867285,-2.19446598982035,-0.212830400445908,-1.35456222719348,2.36848708686336,3.06854451081021,5.10907628565264,-3146.7694215406
-0.766477095998774,0.0956306651229218,-0.204196333213942,-0.235083199595881,-0.622828944898155,0.386867501725553,-0.572231870325688,-1.15268409595459,-0.617130241052265,0.758069842081829,0.381848748849057,0.228335625576677,-0.188518764583289,0.265418903944508,4.73824683022691,3.49568315856306,4.78610803364019,1.84285014894169,2.54848448923728,15.8315632921073,0.727234513768202,0.881187836329761,0.807644886757104,2.48197733302629,-1.67204835880918,4.13725300525842,5.37085686134794,10.5987531471062,-0.963645914444361,3.67610465718516,4.9058314526367,7.71491332195971,-1.38035660429585,5.44189191090432,6.19201702254496,11.9533855826729,-2.20963895057326,0.281876617007126,1.37098501076934,4.54360255550659,-0.821639649976719,4.31423173136373,5.35588136574774,7.08889537061595,-3.3798853990518,26.0422154235072,29.5413163972302,44.4436886307633,-2.40746466609103,-0.416643325980221,0.476334796603925,3.06378437892051,-3.20915328039904,-1.7711682437431,-0.937063603387015,0.781450230890589,-4.54807971751048,-2.89721976257287,-2.20244644348253,-0.219205957256093,-1.34754706190956,2.39302371162245,3.0863392887436,5.13268397453382,-3146.54075745375
-0.768068715734086,0.0941277309840795,-0.198258680894374,-0.240151362672638,-0.61777049861483,0.393574126291984,-0.570240883946795,-1.15503280774977,-0.622013551655759,0.782938290486852,0.381447787715813,0.213017145424804,-0.18108170333078,0.264896517953127,4.751345124137,3.4917126754347,4.78078984403789,1.8527615951754,2.58900902815816,16.8375526091654,0.745115960504576,0.907018293839935,0.817749181839483,2.46309831827089,-1.68896408999043,4.16261150854355,5.41629641311402,10.639420617752,-0.976289544065372,3.69444043030537,4.9248418787633,7.74851906605119,-1.40401866819558,5.45735668510395,6.23368230686833,11.9251862299086,-2.2204594882638,0.271392064331516,1.37779074213719,4.5633881504765,-0.873271577450725,4.33075662141411,5.37949304445434,7.09158867446537,-3.5914738052978,27.6667094080198,31.3415856410675,47.1224874542963,-2.4350607836807,-0.429052941829049,0.464195775348264,3.06045921282759,-3.25364577282109,-1.80940989372836,-0.96476723490162,0.791985566965843,-4.57479295051434,-2.90192198444892,-2.21607756623563,-0.222349770362468,-1.34962722988741,2.39095785390304,3.07911001606629,5.12348060991163,-3146.30969780813
-0.764288715182058,0.0926934379243641,-0.194379375511717,-0.237809991037853,-0.616369492640067,0.388064960617404,-0.585083514688728,-1.14088535652995,-0.607594981363703,0.772761756357889,0.388773629254024,0.220973965786666,-0.185989279532495,0.260254458009278,4.74401801765836,3.5028039063248,4.72552550815833,1.85737858557868,2.573389858577,18.7577367052913,0.75230670355069,0.921530182582043,0.821122882527184,2.46980154981713,-1.67075742314577,4.16254019729243,5.43299054785357,10.6628528064527,-0.967300384640542,3.71403121029253,4.94264090897976,7.7546136937986,-1.38380274124912,5.41400928713741,6.21075483866325,11.7958582477231,-2.21594468410329,0.269485362051646,1.38846128608748,4.57468025285114,-0.8552441589613,4.31526874393556,5.3643162017222,7.07040918335131,-3.96179369346716,30.7930544487331,34.8402518835316,52.4075489227014,-2.44485048222069,-0.431903135955116,0.459379777298341,3.06673559944529,-3.27798520366514,-1.83419990868876,-0.981589868385299,0.804451352631048,-4.59478023638508,-2.90634942066999,-2.2285088433499,-0.226266443950701,-1.35284448587394,2.40278678703012,3.09091896489886,5.14400399530225,-3146.14960243635
