"asc_ruta1","asc_ruta2","asc_ruta4","b_tt","b_dt","b_CongCD","b_CongEF","b_Sem","b_ACC_1","b_ACC_2","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","lambda1","lambda2","lambda3","lambda4","asc_LV1","asc_LV2","asc_LV3","asc_LV4","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","zeta_PasoPeaton","zeta_UsoDirec","zeta_UsoPito","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_UsoCel_1","tau_UsoCel_2","tau_UsoCel_3","tau_UsoCel_4","tau_PasoPeaton_1","tau_PasoPeaton_2","tau_PasoPeaton_3","tau_PasoPeaton_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4","tau_UsoPito_1","tau_UsoPito_2","tau_UsoPito_3","tau_UsoPito_4","logLike"
2.13955305653187,1.0697616974501,2.25440172990334,0.586148079931446,-0.47897219376305,0.0144794500457736,0.170688734934239,0.357892862717619,-0.374526443519859,-2.63530777057395,-0.696889412944402,-0.344497541316792,0.0458292162163357,0.1623212602562,-0.16972054343403,0.0816968941767487,0.298727508882413,0.221571345921294,-1.15000688837537,-2.71291431113889,2.00722489953896,-0.41360899240149,6.48775907804658,6.17415265314609,4.84018812929961,1.91752329510873,0.639657602153985,1.07467221503657,0.809556301914822,1.94469029546852,1.41413438763209,2.69549303235477,-9.63904027228733,-1.77133492406448,-0.00286626109709037,6.45909271689808,-9.44321567507876,-0.920971018672459,1.24663276717716,6.0961605893276,-6.94339734014599,0.127581085447412,1.0025977277937,6.15189894637676,-4.41491766247844,-1.88978129602556,-0.759282117282052,2.45909070345025,-2.23534020924899,0.222615742536892,0.850222923794865,1.83356743118883,-3.38395170790836,-0.626821497161503,-0.240857165797142,1.19370138109423,-2.67147722277022,-0.642789518032556,0.267660989701942,2.90612203551333,-2.59686120154326,-0.699677823930807,0.441771562445078,2.90116098498516,-3.98002719360433,-2.06363008762961,-1.25366673387895,1.08319979272825,-4.92753652676449,-0.534618010644649,0.286940788907908,2.54740137226836,-3357.01318071369
2.15482330557871,1.08017852891411,2.48772343489358,0.601749422804486,-0.487766306672853,0.0250242276326803,0.174304343815734,0.356252964036908,-0.363593103000272,-2.61908233955051,-0.678073200383207,-0.342213099376493,0.0193142496899789,0.140937410330051,-0.1563591337441,0.156720080810039,0.291477739471498,0.214630039787778,-1.15776117677395,-2.7328609258746,1.99969019427673,-0.420650794505376,6.53704811646259,6.21435534428811,4.82161332835026,1.90828288409729,0.598239341302132,1.1523964307373,0.80939314639842,2.01229041911153,1.38950510948874,2.69796596250603,-9.74826091246381,-1.82436914055696,-0.0404772415222789,6.43714654826798,-9.56380501560738,-0.934357103423016,1.22917438051707,6.06908173395778,-6.94996223960669,0.101786194541114,0.96938411620224,6.0812725861003,-4.39884111076407,-1.88276156100534,-0.756101435941636,2.46963003131043,-2.13261649028741,0.329307107817724,0.958089674100864,1.95635520472255,-3.6276539778987,-0.874036274374878,-0.491205550541668,0.967554485604888,-2.67583016117561,-0.647571586632209,0.260851543367935,2.89732456120186,-2.64909817493194,-0.715444658161175,0.447028080899366,2.95622410789039,-3.98073199999385,-2.05555009678081,-1.2503392158892,1.06768479300697,-4.95254088966629,-0.571486841450511,0.248410744004207,2.53710261886169,-3356.96240177222
2.1550244457409,1.08450954518906,2.66583369296308,0.591093597207363,-0.476881876982187,0.0286011476526533,0.194524729382437,0.356072660857717,-0.373280533212187,-2.60256759660793,-0.672924971776867,-0.340265297219672,0.0402199638085042,0.143411449491301,-0.164635845205762,0.207290529904446,0.285300251770186,0.225837957437507,-1.15928360827537,-2.74451758454776,1.98905755394516,-0.418715350236647,6.55976575723535,6.24660360166182,4.81234800401696,1.90441015001937,0.560011438605849,1.20621315538393,0.810215154365324,2.06645960519033,1.37495552278553,2.71154603567275,-9.79937194147463,-1.84621309961181,-0.0625398802267287,6.41360642190038,-9.60326520004573,-0.965687838484704,1.2351045190854,6.02934916858696,-6.95008707911052,0.0812216361318748,0.947816151651796,6.03382832621717,-4.38805256712576,-1.87942849836547,-0.753390115981488,2.48116442403857,-2.0307368169302,0.431417483583647,1.05929523502772,2.05686533483491,-3.79802660188631,-1.04557520883728,-0.662798039683987,0.789115395098385,-2.6743769296002,-0.647269459242283,0.257401485901616,2.88405585000124,-2.68769858630853,-0.726451357154014,0.452772716586421,3.00079625628312,-3.95222403920388,-2.05357954886446,-1.25450598887302,1.04725895336858,-4.97508316893607,-0.567746951138951,0.257556067430695,2.52960878409972,-3356.90862161184
2.14642048784982,1.08450535461811,2.82574233809724,0.583316131571191,-0.469591510785489,0.0336486718897648,0.199351202183393,0.355452734301274,-0.384878069887504,-2.58434078910022,-0.664529323929765,-0.330975162697167,0.0289059321516179,0.16451767488767,-0.165726241048895,0.258379860501379,0.275007245469602,0.228557595098552,-1.15615991729055,-2.75188121233976,1.9942357928285,-0.418267726621051,6.57382160692093,6.24446512682294,4.81388725243672,1.91290307973665,0.514608876720615,1.25852885844629,0.807278545554031,2.09340575643825,1.36690890906636,2.71583156361856,-9.80755710084167,-1.87213140937158,-0.0874866693902323,6.38813935505617,-9.6100631014637,-0.977111785070081,1.22032161734164,5.98297008801598,-6.93897343239145,0.0628946582966806,0.926378158684832,6.0003173459949,-4.40303475216093,-1.88941793717688,-0.762316133174453,2.44807537336809,-1.90493788711365,0.551030389434934,1.17598640025374,2.15953118049827,-3.96350454223629,-1.21819965939005,-0.834404329807671,0.602448250606024,-2.67053662772907,-0.643399769722834,0.260374958128204,2.88065042536582,-2.7096301190858,-0.734843846700597,0.454891463332571,3.02030814775323,-3.92459367269168,-2.02981603395986,-1.23504196806721,1.06296375369556,-4.98277304275553,-0.572285851193085,0.253356513421197,2.53659276108649,-3356.85402549033
2.13249512658523,1.07271125828178,2.97935128045475,0.580476960333721,-0.470993423117393,0.0147875679804822,0.180719044568112,0.352800089774618,-0.35429080142954,-2.56613661935842,-0.677566367950424,-0.333917798245255,0.0180863369524627,0.166774812145549,-0.15350757624876,0.317012744712002,0.271769834971317,0.21627299402094,-1.15643805241289,-2.76661386813457,1.99208986220918,-0.420286025274592,6.57333082975644,6.21461932114974,4.8170879405011,1.92984153823745,0.466608341551425,1.32263960422758,0.810631185041576,2.14589206577707,1.34079791717326,2.7151746361749,-9.79494711605683,-1.91213794300598,-0.131821513387079,6.36139320017431,-9.58642938057142,-0.996839303779937,1.18023015711903,5.94173798754755,-6.93184510086418,0.0374349316557362,0.901123329140255,5.97951651811153,-4.43875386007178,-1.91585226586947,-0.785414480464609,2.43158993272292,-1.77488240018524,0.682570502858588,1.31201981312795,2.29932865961894,-4.16920524839142,-1.42246000892671,-1.03612509240312,0.395982502063422,-2.6796319797662,-0.648292415539468,0.256253594419096,2.89632105278451,-2.74445040749846,-0.740230897483866,0.468511344462378,3.07414572245816,-3.89052125468181,-2.02690770438657,-1.23820998778783,1.03923545263351,-4.99178609131313,-0.571795668221045,0.253387143592427,2.51280033123149,-3356.78749312771
2.12310353038612,1.06026035817064,3.06177577154634,0.587649800555651,-0.480604688735364,-0.00101000971211394,0.157531215540155,0.351430159144962,-0.370832073285552,-2.55925614078784,-0.679263660502117,-0.333078334978915,0.0186925550655224,0.156323007480044,-0.157771770245666,0.350940284048449,0.270711158501471,0.226064683407713,-1.1667683276173,-2.76600643118357,1.99651185538215,-0.417273456653232,6.51899420121871,6.17634373457933,4.79551030937797,1.92912389010144,0.433784273264805,1.36360818697944,0.812669803690634,2.17177127423318,1.33122334277463,2.71771220456458,-9.79022691345919,-1.92307414759228,-0.147454581803563,6.33431641437452,-9.53419199642435,-1.00742691079051,1.155872108858,5.90286056174503,-6.96525861162409,0.0353736927913167,0.897028068121534,5.97197506115998,-4.46293978003733,-1.93079529388322,-0.798788893756022,2.4442483952717,-1.6758224760262,0.778493451791706,1.40245833818588,2.37410596576356,-4.2989720263235,-1.5503773318416,-1.16402156369725,0.267082007512392,-2.68498391246544,-0.653917466730502,0.253447090019884,2.89353062527093,-2.76135397448813,-0.744224535957175,0.473962557064413,3.09988120992492,-3.87527471911465,-2.0206984016395,-1.23586567624282,1.04014228511089,-5.00005443675104,-0.577640049405595,0.244693242648569,2.48761074642197,-3356.75483322598
2.11425088006528,1.05291683089994,3.44477958350845,0.564549018435892,-0.451291676604791,0.0172047044159097,0.161924900847474,0.365291387534974,-0.395003457897955,-2.5896105419092,-0.716941879243806,-0.326739414408682,0.00348875918089747,0.144817318670501,-0.194653313232876,0.485321648775877,0.300748864480643,0.251291818179197,-1.16591587868078,-2.81728321397885,1.99828047416201,-0.433088888220428,6.43119457880446,5.98201270134151,4.87400316031299,1.92339265611588,0.309737156324458,1.53627785174389,0.808405124667814,2.27750009360123,1.2938713168736,2.74016313450987,-9.67045512110289,-1.91453331332693,-0.132894630184314,6.15637077073498,-9.28636941676858,-1.01730787247521,1.06624286521773,5.72231620503193,-7.07553574136592,0.0187147637775976,0.886086580005509,5.95480741014048,-4.44989905680122,-1.92588229952013,-0.799554584622282,2.39570518616617,-1.33857341317004,1.126472441474,1.75842109423172,2.74384641963637,-4.85042275940574,-2.09729260627993,-1.7020911384324,-0.280973445723589,-2.68810694190901,-0.660759883091204,0.242736134535243,2.82544852340333,-2.85300551239955,-0.768762843323394,0.499249265505306,3.21144425694155,-3.8289685225626,-2.00114026195388,-1.22477360215125,1.0211201372635,-5.0656725869533,-0.603202577424454,0.222439824497113,2.45501852555649,-3356.74286749037
2.1132788524706,1.06287901051149,3.47812963980163,0.564247439462642,-0.47492527805184,0.0266448118014454,0.163572638216274,0.357589940709765,-0.358913798432464,-2.5994289929248,-0.676595087097366,-0.332518601868323,0.030404285927646,0.153094369556943,-0.188600407246606,0.493984340672995,0.302817020909511,0.246500211855804,-1.16437603229946,-2.81766359887453,1.99791856964097,-0.434795733047533,6.39678633952692,5.92159083447068,4.89129826041727,1.91837676525088,0.285414251280478,1.55537599016645,0.811506364204226,2.29091930471771,1.29715018442336,2.744377144348,-9.61268748067113,-1.8941135852601,-0.115793029505305,6.11102932685528,-9.19823239282016,-1.01565940681673,1.06275176454335,5.67886783163495,-7.09162774838776,0.0126778083360736,0.882741160034321,5.96916335706022,-4.43929384111676,-1.91938979156311,-0.793627174358454,2.3913259881106,-1.26249223668417,1.19704690477422,1.82488009143141,2.78966946502769,-4.9116766159442,-2.15684673874118,-1.75907771833199,-0.341969403714599,-2.69644891532831,-0.664435521901279,0.243029597208219,2.85268217785763,-2.85946968327011,-0.768831394083,0.505163652749093,3.22837580149422,-3.83376147915641,-2.00170349511729,-1.22305423688359,1.0246312968766,-5.07409090044939,-0.605470956093256,0.223426728665655,2.47290230050865,-3356.68836428272
2.11704396665297,1.06458929052469,3.41902194455445,0.565597449092095,-0.475829536119115,0.0288012798121968,0.17534788815899,0.356746765652063,-0.35989853969828,-2.60163585319164,-0.68826347864824,-0.335307320748799,0.0204675340790254,0.173322288949153,-0.182910031034433,0.468864839217976,0.302327518701965,0.241704510720465,-1.16476906098068,-2.8075875692183,1.99914722684532,-0.431297355583929,6.36147387309649,5.88938740885698,4.87999456239516,1.91627537973526,0.29172860893084,1.53436290222057,0.807743977661518,2.28057107429866,1.30743349806398,2.74104393745804,-9.56845462611562,-1.87728326914808,-0.105866201722789,6.10807479724845,-9.14908705654389,-0.992596285302054,1.07458672463145,5.67387831963765,-7.08244584594597,0.0098603054392659,0.879885306238299,5.99986939357978,-4.43791825010812,-1.91733439393191,-0.791888621287727,2.40799290134905,-1.27361971987607,1.1880361617973,1.81971065427076,2.80021877490431,-4.8469941142512,-2.09269661361641,-1.69500820595974,-0.273131626059159,-2.68629745710252,-0.655798295885732,0.251261992464387,2.87546621039788,-2.84374220919604,-0.760324081049474,0.509020405460766,3.22430722831491,-3.85344289998988,-2.00581990776857,-1.22391611766722,1.03286301119332,-5.06606964508457,-0.599248512569126,0.229967617366122,2.4883586232606,-3356.64269943605
2.12683521271598,1.07186293299287,3.4111272466665,0.573685779211043,-0.475930230269662,0.0300054948267687,0.174622985565989,0.357187885374544,-0.363662264581919,-2.60653532665553,-0.682880791432463,-0.333975244329167,0.0253841878704295,0.145830973164683,-0.177407986223223,0.462065852505704,0.296910826327915,0.237782598221769,-1.1629290430026,-2.80391968195415,1.99879105209947,-0.428560567008357,6.35942679896897,5.89063204088854,4.87314575028791,1.9215712493102,0.292163301835558,1.52809324454073,0.810897805036413,2.2755241792513,1.31048807260182,2.73688493838427,-9.55902134142876,-1.88073030097915,-0.116000840338682,6.13025419992185,-9.1497606870306,-0.978760580274299,1.1004472376921,5.68526224340817,-7.06920284276467,0.0110036789775071,0.880891552613874,6.01927132362721,-4.44906271798428,-1.92410687984332,-0.797311553615335,2.40786864755529,-1.27329381830204,1.18633875525191,1.81780250450083,2.79814692329061,-4.82580222761182,-2.07373511905935,-1.67672638512244,-0.249316969180587,-2.69228562202514,-0.659672969189027,0.247599432685952,2.8722007179895,-2.83595094082264,-0.756773496688745,0.509532377686382,3.22032290387813,-3.84987330781925,-2.00282785856582,-1.22221265006417,1.03498425702727,-5.0577986416592,-0.600640262160259,0.226864548721949,2.48553154717882,-3356.62004469828
2.12989320295379,1.07625901884378,3.4376385018352,0.576708525603993,-0.483680764858564,0.0296631856077456,0.178370444499542,0.354362599035988,-0.363696679635093,-2.61268108626754,-0.679487654248104,-0.336421241454848,0.0251729347847775,0.161505056882463,-0.171394297864123,0.469688946333464,0.295511111796452,0.233681336998681,-1.16394749002174,-2.80588527748672,1.99859683187785,-0.426390472756193,6.35910384496508,5.89577427219618,4.86580696159009,1.92312352320436,0.286193327209196,1.53665675561819,0.813412283785884,2.2793554679426,1.30945398867297,2.73325950892116,-9.56996583904726,-1.88566058683632,-0.123594041506738,6.14764765534138,-9.15919188078125,-0.979260564577532,1.10375228134447,5.69144905950931,-7.07074469609952,0.00496192101373767,0.873942366370455,6.02663199206185,-4.45664168655152,-1.9287325643664,-0.80122511993166,2.41712711836849,-1.25883195848676,1.19964205738397,1.83073030068777,2.81133284196879,-4.85227452079066,-2.10077826729851,-1.70456696523733,-0.271838376581441,-2.69716368384456,-0.663103138697704,0.245247002084234,2.87406993485042,-2.83521405541235,-0.755475131610418,0.51079743354712,3.22341137987203,-3.85340440285496,-2.00149414341769,-1.2212253944932,1.03585099798845,-5.0514103007436,-0.601324841959297,0.22560744003743,2.48981866928293,-3356.61077482246
2.13034196273058,1.07183447170472,3.47834377928728,0.581073365219607,-0.480825263181646,0.0306763175521548,0.181930966444745,0.355426144421121,-0.375336677037441,-2.63707369807393,-0.675244820093822,-0.336590302736666,0.0303733611056281,0.144950723723422,-0.16503707835859,0.481094939967914,0.292431108312271,0.229575344506371,-1.16471401009708,-2.80356832033505,1.99462208689365,-0.425854984353215,6.35599869274838,5.8781052456008,4.87758131709842,1.92200243103156,0.265249994700066,1.56184607575607,0.807445126600567,2.28230509223452,1.30766665507936,2.72477349621027,-9.57316484061352,-1.88931456175734,-0.140145913432415,6.16407146643137,-9.14199173350238,-0.982526975855052,1.10126697199785,5.6803081147928,-7.09974564809508,0.00171760311183146,0.868429468088839,6.04873777194641,-4.45575182565153,-1.92935542021182,-0.801166164090622,2.41854984352132,-1.19422070652154,1.26193049323433,1.89179891480617,2.87908447874802,-4.92841062943439,-2.17748887722329,-1.7854944244647,-0.353677833878382,-2.68389230969841,-0.653794704601752,0.255781367221686,2.90712097499396,-2.83790096361335,-0.759521578369612,0.506832665625513,3.2189699843152,-3.87029694822186,-2.00460705474764,-1.22451572077979,1.0294308113148,-5.03924083013144,-0.609909902258366,0.218096142050373,2.49947865766806,-3356.60427256165
2.13271711154452,1.07440201839474,3.47788257568251,0.581993454767256,-0.481639558715811,0.0300946500696563,0.181478896990224,0.354677153333113,-0.375271608483022,-2.6419634567909,-0.672448546707208,-0.3374197617947,0.0309528564223793,0.151853747553225,-0.164314441614876,0.480174895900993,0.291629049712103,0.228322661842929,-1.16443995842571,-2.8021492629435,1.99481733086981,-0.426196558625323,6.35433470443918,5.87044835678595,4.8817479610048,1.92311636250459,0.261110843392213,1.56676801504843,0.809669188373786,2.2799294976899,1.30739602057854,2.72462897155789,-9.56896265783837,-1.88633962382231,-0.139686377013472,6.16322120143968,-9.13109080735253,-0.976383263953366,1.10443319299213,5.67568759697375,-7.10403256247058,-0.00159351249878501,0.863660762520628,6.05814500186714,-4.4567990364848,-1.9300728963601,-0.801533072506612,2.41890967760814,-1.18007963727169,1.2761955499951,1.90579127303781,2.89316753259354,-4.94277976729662,-2.19172166946632,-1.80054568609465,-0.365088519796113,-2.68881769195554,-0.65810182297518,0.250923882163941,2.89398496223891,-2.83724708712069,-0.759514198648292,0.506297641373059,3.21650514083215,-3.87132631515199,-2.0053134739659,-1.2255812929119,1.02800847374775,-5.03963020845235,-0.611664428561953,0.215846113163529,2.49475733810895,-3356.59964515582
2.13510887915989,1.07691743969245,3.49471719421891,0.581303063660029,-0.482186223082976,0.0268732303778413,0.178450965209418,0.354738462778302,-0.372123882367883,-2.64682891065129,-0.67973440255432,-0.33798210458782,0.0293745801570577,0.155224855517995,-0.161070561587415,0.486981204108984,0.294724641582592,0.223496051872935,-1.16365325504227,-2.80620439460447,2.000122417533,-0.425667061574802,6.34112257012404,5.84287395020159,4.88258375534083,1.92506773749562,0.246372398096625,1.5850628545094,0.815485030123944,2.27445237034091,1.3177937470299,2.72957125273734,-9.5487582555459,-1.88074511816007,-0.13747827783092,6.14638290898103,-9.08669493135007,-0.96179126329445,1.10893046762686,5.65216500718593,-7.10109065023329,-0.000309451122070238,0.864452947789799,6.09224503005014,-4.46108758228923,-1.93181131086001,-0.80317971362512,2.42454679640833,-1.13817235830874,1.31920095963721,1.95002347070501,2.93751083409815,-4.99947993817647,-2.24780787134038,-1.85654104477131,-0.418361663782567,-2.70155631986711,-0.667903227295885,0.241085198118281,2.86728826484683,-2.82758644567169,-0.750799483341852,0.512457297055406,3.2184501842002,-3.86738456041824,-2.00305769983955,-1.22081101329723,1.04197582601855,-5.0477847539385,-0.604384937850958,0.22452837106253,2.50695929787915,-3356.59143816329
2.13683405253747,1.07993856031664,3.5026016647388,0.580083396826472,-0.483570138933109,0.0294623501581938,0.182099835266579,0.354535888752166,-0.371933013423293,-2.64809234700844,-0.678552256652074,-0.338722542992255,0.0294918297798127,0.161138363972097,-0.164548219358971,0.488554371970056,0.295431694513498,0.226122366544998,-1.16324089516186,-2.8073828584575,2.00002553823953,-0.425964631404144,6.34304653004753,5.83942702393369,4.88562140533418,1.92591982583535,0.24130611156411,1.59255442423042,0.814350390925457,2.27108925858247,1.31897127246602,2.73153843764777,-9.54863220183044,-1.88030435233928,-0.137344705947934,6.14798619675313,-9.07967492680646,-0.956688276527959,1.11227347397891,5.65184413153894,-7.10240940830364,-0.00118750528678327,0.863123253191595,6.09725401321582,-4.46253367959031,-1.93242172724357,-0.804085023392461,2.42362185150014,-1.12370524965139,1.33372789151198,1.9645855400626,2.95078117157892,-5.02192350072569,-2.27035528955034,-1.8789512529598,-0.439927935068467,-2.69938335183815,-0.665963203423957,0.242687244240633,2.86914821300228,-2.82661692150597,-0.751126806670397,0.510732274970684,3.21438975384311,-3.8665784538503,-2.00424889594106,-1.22192464896726,1.041972572386,-5.05129990168787,-0.606252823372477,0.22104676823827,2.49226745483724,-3356.58765315097
2.13703779523914,1.08246364499882,3.52700029358599,0.57812980137175,-0.482679560710669,0.0266284494824448,0.178215607837857,0.35460358143312,-0.373857119775733,-2.65241710222517,-0.676205543253497,-0.338319798011975,0.0273595740368575,0.167583420435365,-0.17017324279453,0.496122320629646,0.296545867280873,0.232389653237969,-1.16264512594322,-2.80753936850724,1.99029235469139,-0.426606340568787,6.37125385833335,5.84225472700798,4.90886210214656,1.92777896029152,0.217809115891251,1.62712349027401,0.81418068694648,2.24359759316332,1.32203679040183,2.735448633005,-9.57780724165456,-1.8834970301464,-0.132594948879074,6.18577810292343,-9.07684792204761,-0.960115795560066,1.1059825892605,5.67411059591296,-7.1280461894867,-0.00610760169030992,0.858702735444628,6.09050043862184,-4.46165681459533,-1.93170376681281,-0.803588550725873,2.41667903541523,-1.0535314089808,1.4029387706599,2.03255300013528,3.01489759715201,-5.1229760477908,-2.37356665299932,-1.98262266938695,-0.54335800259421,-2.69910058582056,-0.665047323263741,0.241803425691962,2.85963229106192,-2.82764352236579,-0.766862678529688,0.485010413408742,3.16802962231221,-3.88772328553582,-2.02365347348453,-1.240870930688,1.02573896067254,-5.05577974608183,-0.60837407554843,0.2188574724221,2.48790212341731,-3356.57350809294
2.1337106014037,1.08163220112931,3.57010995041391,0.572520058760942,-0.484667430091812,0.034491573369148,0.187046818725206,0.354706846193441,-0.371521957269485,-2.65640953032535,-0.67257556378553,-0.339439742838168,0.028198254184799,0.17468536814999,-0.1746752383978,0.510595166213628,0.299913431305228,0.234690733119287,-1.16245821783816,-2.80677459811431,1.98206462398582,-0.425967834166559,6.4054402988039,5.83765124775505,4.91747111464084,1.92116834760635,0.165650812052383,1.70039997876038,0.810991463975364,2.18962551076807,1.33742982472319,2.73432198855141,-9.62626273012658,-1.89884076563255,-0.149218251739437,6.2190172126394,-9.06087399776588,-0.94593585218064,1.10955180810362,5.67682438982136,-7.13956120918033,0.0181916892799362,0.8795226617159,6.11079556821614,-4.44698953126562,-1.92386615946438,-0.796663713994067,2.41144253008844,-0.898976373365607,1.55849044910129,2.18600970557846,3.16819467096413,-5.34043652364243,-2.58924485780003,-2.20186515366246,-0.768014898203155,-2.69112434164532,-0.660179023521149,0.24761043348817,2.86758910299608,-2.81106442193299,-0.77791090909958,0.452032075600224,3.09446923834997,-3.91587483284058,-2.04543481828271,-1.26094777641155,1.01477952749556,-5.05078151408615,-0.604875399991985,0.221115296181625,2.48276082151801,-3356.55475093388
2.13063314806924,1.07693977530957,3.60028847302105,0.573158417008404,-0.483522017415345,0.0291850815697686,0.179953739469638,0.355346992165898,-0.374656423856166,-2.65832503348761,-0.674020610493859,-0.338801511394951,0.0276383751931853,0.16516059378502,-0.175347882300728,0.523230676167481,0.299594753304317,0.235092843124764,-1.16116078295399,-2.80731544253341,1.97842743070252,-0.425616195935883,6.42523329492054,5.83307660685459,4.9194250474147,1.92132828869485,0.137362277799113,1.74011270452249,0.807824133601322,2.1581931898929,1.34774584370236,2.73404387960475,-9.648664067806,-1.88857036201376,-0.133474752016904,6.23251140091521,-9.04873409202501,-0.937571136458194,1.11592236702419,5.67726982674638,-7.13520826297917,0.00885527981338868,0.867180839928458,6.121732693728,-4.44607487390145,-1.92167844978497,-0.793758754908032,2.4183998834439,-0.81549105855018,1.64105948925455,2.26846680276522,3.25088361191264,-5.45783532964204,-2.70615846342172,-2.31890004333582,-0.882782406603352,-2.68373689156427,-0.654420969823528,0.253388578752767,2.87912205248391,-2.79891983271688,-0.783320831313438,0.434509669801719,3.05310958122845,-3.9321996404344,-2.05696058216011,-1.26958690664188,1.01314349497258,-5.04812873511671,-0.60233404546106,0.223504919976755,2.48269483759318,-3356.54394621009
2.13339066725192,1.07785628898371,3.64289883697618,0.574916599330274,-0.482083832410765,0.0261886643211876,0.178362853865285,0.356443010710844,-0.375259994874159,-2.65559250654773,-0.679662567522214,-0.337404330916608,0.0258252875165164,0.154148960245587,-0.16930255494692,0.53461206992866,0.300060241099799,0.231205505137565,-1.16316879729758,-2.80765456543844,1.96769245985914,-0.422297756220576,6.41305036377951,5.8020915957763,4.89647819052361,1.92009431338184,0.0983884709761317,1.78945593366183,0.807431280679312,2.10061811103645,1.36984285431917,2.73556867030472,-9.63371153554405,-1.87916966042153,-0.118954093936536,6.25301087421189,-8.99231390294609,-0.918773132206442,1.12923021688635,5.69234092408413,-7.10560457339815,0.0215679405235633,0.883882037954624,6.107085367042,-4.44692722684751,-1.92038036997822,-0.792252782966603,2.42375367998608,-0.701570243702169,1.75592590408825,2.38532901679792,3.37091506420466,-5.60233880718832,-2.85112692537102,-2.46127099820536,-1.02966961641865,-2.68134273555798,-0.650524609847137,0.256704278957403,2.8878751319464,-2.78063130655712,-0.798263985618746,0.39929768758282,2.97732602829254,-3.97245621063848,-2.08712201939457,-1.29266511182716,1.01027488065866,-5.0449857418811,-0.5930627641269,0.235613993675312,2.51253936169484,-3356.5288456149
2.12980648849055,1.07347529683748,3.6215706229718,0.575361641600111,-0.483955208433515,0.0254497898249476,0.175465452547475,0.356265009173544,-0.373435442795327,-2.64685116127651,-0.681397071001755,-0.337231860750406,0.0248591150895499,0.15050300367587,-0.166875053594447,0.530977989924828,0.301913910025171,0.226393666946498,-1.16325484909979,-2.80544267349425,1.96516351835409,-0.41919518457135,6.39463035858628,5.80030004379347,4.86539628276198,1.91406445900624,0.0934060853655689,1.79334011157053,0.8082151103507,2.07260434660273,1.37938159788429,2.72797114160614,-9.61293596628765,-1.8627537911314,-0.099577371451054,6.2491041298229,-8.98170381662884,-0.902728699024979,1.14735652555922,5.70390219642467,-7.06341059009827,0.0356301306958503,0.898477807353552,6.08322651565152,-4.43674765428184,-1.91403411153965,-0.785475000693997,2.43241086374756,-0.687893790881347,1.77059973460455,2.40073203461675,3.38744481525505,-5.61309564370723,-2.85920086004093,-2.46812626061551,-1.03474562414706,-2.68077181512571,-0.651138886940784,0.2577704878042,2.88898732815044,-2.76604014151528,-0.799111082270775,0.390120445166005,2.94861315943795,-3.98455874159822,-2.09568593944893,-1.29875734474519,1.01196739263638,-5.02639591634449,-0.58062460191888,0.248270953691722,2.5274543435483,-3356.52342341548
2.1312728325788,1.07470551105505,3.61596961307396,0.575717582871019,-0.484541050588423,0.0259772235743113,0.176751782249333,0.355899396650933,-0.373752178877477,-2.64653557490175,-0.680347417880517,-0.337456545730597,0.0253062595672275,0.153048736437629,-0.166373643015878,0.527740115433684,0.301239799789432,0.226048779428037,-1.16435896449315,-2.80545184745874,1.96352342073221,-0.4183554620435,6.37447530949991,5.79942877735476,4.84939379439311,1.91316258609715,0.0977914621052687,1.79033312078146,0.808347826546097,2.06510918886963,1.37878348777601,2.72811449630173,-9.58917276724998,-1.85520390410917,-0.0928355051828219,6.23501261114454,-8.97795284858568,-0.895538312100317,1.15520462371078,5.71035375439226,-7.04453943476778,0.0407459994528019,0.904702763153261,6.07912695840642,-4.43729046111929,-1.91419376213954,-0.785710802226825,2.43321349403681,-0.701223364689687,1.75764951696548,2.38810387127844,3.37425557879392,-5.60288067222399,-2.8487929062293,-2.45701923874503,-1.02454002286115,-2.68062068147953,-0.650715882470843,0.257895472224274,2.88982687546728,-2.76558055079809,-0.803110419641186,0.385361312544343,2.93855621880827,-3.98882865347904,-2.09947335645288,-1.30211565355158,1.00898341966487,-5.02546369240186,-0.578784838267865,0.250404639576163,2.53030252239737,-3356.52210404193
