"","asc_ruta2","asc_ruta3","asc_rutaEC","b_time","b_dist","b_clima","b_cong","b_Hvalle","b_T_prof","b_Hor_trab","b_EduBasica","b_Info_traf","b_Joven30","b_Adulto40","b_Adulto60","b_USOCINTURON","b_USODISPMOB","lambda1","lambda2","gamma_EDUBASICA","gamma_CSECO","gamma_CONG_EF","gamma_SININFO","gamma_HORAS_TRABAJO","gamma_HPICO","gamma_CONG_CD","gamma_USOCINTURON","gamma_USODISPMOB","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_UsoCel_1","tau_UsoCel_2","tau_UsoCel_3","tau_UsoCel_4"
"gamma_EDUBASICA",-1.03096594326896e-11,2.145734944027e-10,-4.21529647264544e-11,-1.05223188108894e-10,-2.77421087082631e-08,-3.45852732989811e-11,-7.24717468086287e-11,2.36339055594224e-09,-7.69103511663371e-10,-1.73167915415925e-07,-1.10860511756257e-10,-1.11008344482927e-08,-1.99303129506613e-11,-1.35442961308443e-07,-8.29886225729247e-08,-4.94269720459089e-08,-1.28465161802358e-08,2.97459000405251e-15,2.98705797768128e-15,-532.573615851533,-345.222044547804,945.304980568639,-408.164006223334,3968.62691342789,3744.08494560796,2.81529620995605,-1.61682499498351,14.8110497087114,-25.828575910945,-17.9008530177335,-43.4873482349062,-9.23157411082884,-1.62353899536229,0.0486771328933929,0.377007157676612,7.61710668393485,2.49546710786935,8.58747775486618,6.5946722062685,8.24820313302055,3.60763985062325,5.02945276983292,3.66081890335557,8.998521407846,4.68647545272116,14.9197314799907,6.47595167202135,7.22100893551341,3.99706955737623,4.40184419901904,4.60703566111104,-0.365552455215138,-1.1186510634863,0.418026458141711,0.41690660229741,0.00736825980844781,-0.00139440791615186,0.0900085274349764,-0.0925844873641601,-0.668585354937077,0.134597344624091,-0.0899737605516111,-0.0274612841306798
"gamma_CSECO",-9.45146985164159e-09,-6.23972821213363e-09,-3.86203250831288e-08,-9.28250172018584e-08,-6.50239092266893e-08,-3.1731323949707e-08,-6.39952559882633e-08,-3.29175796334742e-08,-3.67662634966103e-07,-4.42994882741024e-07,-4.87949744897579e-08,-2.60349799517116e-08,-7.9653905573846e-09,-3.46002331145821e-07,-9.3103378391533e-08,-1.1088924350325e-07,-3.00904682842073e-08,1.34653360475991e-14,1.35193444315167e-14,-345.222044547804,-606.079897635108,424.315469927624,-430.754551000122,22162.528204062,2175.39295206371,94.6602925776877,2288.25476975416,-63.6553533814764,-28.5240757144003,-21.5310667724229,-43.8782236880181,-9.31771954461062,-2.41340321255764,-0.0243836454329805,0.95069602727156,9.50325054681332,5.30417588445807,9.39409320510028,6.07629887098151,10.8207045660232,5.89816566838322,4.98188191453178,3.40351107017696,10.5111640942792,6.17897732323267,14.9938676270975,6.01042075189517,9.94757548484427,5.1361368228421,6.28441344966465,4.39171369324481,-0.344646045513629,-0.448464568912212,0.562303675955378,0.388893114387078,0.00348761553771953,-0.145325355179209,-0.0865080615767681,0.128387764188947,-0.284082098234341,-0.556685870349537,0.531118359942327,-0.00727552042548709
"gamma_CONG_EF",2.39182670142442e-10,3.19911152242668e-10,-1.22400085693077e-08,-5.63025149324584e-08,-3.94641011509867e-08,8.15831183914154e-10,6.90499926725077e-09,1.80166569494066e-09,-2.05029556084247e-07,-2.68861185759306e-07,-2.96556483215046e-08,-7.5660142419298e-09,-5.31219975239346e-09,-2.09980902986394e-07,-5.6566759234383e-08,-3.36893006331391e-08,-1.82745492248426e-08,2.56968344310446e-12,2.65630198613046e-12,945.304980568639,424.315469927624,-85049.9120980172,918.924851048682,391911.794575195,147839.050346996,-6.36874964194638e-08,32346.3579444023,-10.8225326428323,72.9699857935088,17.8315100039599,64.2923671946557,47.6132840878314,9.2344522931661,5.00763405736551,6.00502661027314,-0.419657056234659,-43.7117326177513,-10.121721049181,1.66541367310505,0.880761227354274,-25.8034856484378,-15.2470547174827,1.39492122570107,-0.107038315488829,-41.0553541809544,-14.115695627033,2.34225684277826,3.14473509597366,-15.9085620130195,-15.0619739896038,1.560525482515,1.59430113849947,-3.91547010195346,1.51990024301518,0.977796440582934,2.17613422658962,5.87910296627268,-0.485154289824618,-0.030187626491368,0.637350175446117,-0.860979843160576,-0.463415602864621,0.368780614379685
"gamma_SININFO",-2.36827476500919e-11,4.8681354820295e-10,-3.79613756389811e-08,-1.90497534758122e-07,-1.27743672967023e-07,-3.96601100211994e-11,1.05927036085168e-08,5.53484982521114e-09,-1.7724776637208e-09,-8.34084634782817e-07,-1.00138127925056e-07,-2.34941483190896e-08,-1.6500935128178e-08,-6.51900679457661e-07,-1.91313405647674e-07,-1.13942971924778e-07,-5.91542609474021e-08,1.77370947386526e-14,1.78081296760683e-14,-408.164006223334,-430.754551000122,918.924851048682,-587.581376147557,14389.8991328421,3541.84228089781,21.6522239484387,19.0201955092332,-88.3487683701962,-27.9631956638326,-21.6651286974809,-44.3855592200586,-6.41113736837861,-2.43967270851322,0.109951391967548,2.5014412905172,8.35333688543322,4.86856359564187,10.4683755254876,5.35046853867441,9.72860746161274,5.6176257675732,5.45454549463132,3.91133654711282,9.0497121252949,5.94899030238666,16.5574261117491,5.17069538937794,9.85144712987936,4.05402498176108,6.05518141807241,4.50448322409322,-0.314268287218634,-0.649812336988666,0.602426609942548,0.564909382260904,0.0150802984655359,-0.0961524583298106,0.0909828105121559,-0.0910214356710767,-0.0107530631354434,-0.203373508311893,0.336783881116758,0.0524115682859101
"gamma_HORAS_TRABAJO",2.75701047882201e-09,3.30767342968593e-09,2.33569788554358e-09,-5.31356486063155e-07,-3.72351635070074e-07,9.10626517401801e-09,7.26135950239878e-08,2.10508467659118e-08,1.98682149251302e-07,-2.54975424872504e-06,-2.78155008951823e-07,-7.09431275488838e-08,4.83400764919463e-09,-9.40901892525809e-07,-5.32893907456171e-07,-3.16117491040911e-07,-1.72900775122264e-07,7.24362002478706e-10,7.83493594517784e-10,3968.62691342789,22162.528204062,391911.794575195,14389.8991328421,-248523950.259134,511173.031090798,-50830.5322296473,11429135.1651379,22077.4836054302,3107.98102226031,1992.6772931139,5035.02191883275,2710.72661908531,1247.05563170034,805.968744103457,33.4233137144973,-868.460026539034,-390.494360080194,-475.101748691972,-318.723419496359,-665.251845606736,489.73810571689,-1588.4236212825,-625.081555389028,-888.34798636864,-404.688564281996,-1335.96774522403,-156.716158331547,-509.335351911883,-103.032438506712,-314.213497193804,-161.485116664438,300.094556733541,-101.965184311789,-52.2647386680113,-50.4527742963927,28.1386236168442,1481.04667867741,749.854623780649,166.751044127754,129.859882695571,65.0458162511507,32.8436276991186,-31.8803810026563
"gamma_HPICO",-1.03942251631192e-11,1.36695610034087e-09,-5.15137799084187e-08,-2.37121379801205e-07,-1.66520106768797e-07,3.41946909588481e-09,1.45648502641254e-08,7.62612751078984e-09,-2.33569788554358e-09,-5.4257670565257e-07,-1.24889618111035e-07,-3.19107332163387e-08,3.95396325205054e-09,-8.86072123807574e-07,-2.59946174328289e-07,-1.42037779802368e-07,-8.0393095101629e-08,1.29350357585483e-11,7.85341456769005e-12,3744.08494560796,2175.39295206371,147839.050346996,3541.84228089781,511173.031090798,-629908.038367499,-3703516.06494713,-634620.377942726,-688030.446936302,292.504610295931,85.2528872584063,252.192243792198,178.809973576385,38.1603830440487,8.41386369717756,4.56871083074218,-5.75575830852465,-174.031522036933,-33.6303547446665,-2.6812141327843,-6.88517073750319,-104.666870344403,-65.8080946668016,-1.79590414801905,0.891760028626156,-149.623195229006,-49.3935102217643,-1.69976372050173,-24.3517766316825,-62.2243824910145,-74.3358569986001,-1.69404834847187,28.119422864804,-14.0206656782802,10.2292601438112,7.29838160795759,5.28099541596071,103.877613904879,-6.65969798749749,0.153597079359983,8.46333263381183,11.5569348210794,-4.83004919368227,-0.425000670835924
"gamma_CONG_CD",-2.13961082784134e-08,-1.28665204910148e-08,-1.90071573126174e-07,-4.38118900453287e-07,-2.93790695390531e-07,-7.81340834995111e-08,-3.0204417213561e-07,1.38649724364754e-08,-1.73753009192527e-06,-2.09083026718526e-06,-2.30623834160349e-07,-5.88547591755669e-08,-3.76527919249225e-08,-1.63417546048997e-06,-4.79263401338978e-07,-5.47123832687262e-07,-1.48188504796948e-07,5.77456953506621e-14,-1.73237086051986e-13,2.81529620995605,94.6602925776877,-6.36874964194638e-08,21.6522239484387,-50830.5322296473,-3703516.06494713,-77468.6326120276,-1212898.94832796,858669.056191348,8.16876286965929,6.6427757587018,1.9301823002083,14.1136902054737,-20.9452769169637,6.22338984164197,-13.9527132223929,-2.34576239097597,-6.89558801465931,0.157918190976265,0.04874551834197,-2.49703125301416,-3.62601985548536,0.020691280167638,0.00882597472039538,-1.11473856951708,-1.89550968089613,-0.0571028679640669,0.0237322178318245,4.30956567822123,-3.23670178688189,-1.49209919569399,0.0287703368751445,-12.3077619644597,5.48902621379472,7.43720997498785,4.56200187247836,1.63420936675068,0.209720249193216,-1.04907578476252,0.223380561666517,-2.5417163715461,-2.49437787669012,2.79686126676051,0.338577803863613
"gamma_USOCINTURON",7.19742346850653e-10,-2.6687750563262e-09,-1.64570612093759e-08,-8.24590050984943e-08,-6.04361827884402e-08,2.36156795706068e-09,1.00597620956481e-08,5.11857843588269e-09,-3.30249941538251e-07,-4.27994463178847e-07,-4.34543286997174e-08,-1.21367592660208e-08,-7.80167442465585e-09,-1.47769848505656e-07,-8.26807485686408e-08,-1.07257316509883e-07,-2.78546755749082e-08,-8.59255946817852e-11,-1.20111046329377e-10,-1.61682499498351,2288.25476975416,32346.3579444023,19.0201955092332,11429135.1651379,-634620.377942726,-1212898.94832796,-3830385.6081147,-1332786.92129388,123.580346863772,127.184456355108,114.110370915031,171.750931321998,26.3516896668231,75.5707425952466,23.3479679642155,-144.766100892649,-43.8268629993533,55.6491953898522,6.55530823762623,-117.276532531672,-21.9515692813397,-0.367366823451852,7.07205827405137,-150.033534512463,-25.4228167710351,51.5784552035926,1.70035107101337,-64.5016151788951,-11.4800687368214,14.6153884643291,10.9141950475494,31.0315917265296,1.68597182309456,5.1241488162551,4.33602060022208,3.69152714860335,58.573097866406,59.6339091913839,0.0750948562387754,11.176840820414,8.80510038474856,1.59332709991935,0.244354720597917
"gamma_USODISPMOB",-9.51535515777583e-08,-5.72135765219443e-08,-3.88271958387223e-07,-1.94842338772553e-06,-1.30748648891154e-06,-3.47520616361498e-07,1.1816862279519e-07,-6.90952190559925e-07,-7.73804198875691e-06,-4.45367693409646e-06,-9.34127862300167e-07,-5.47246377737208e-07,-1.6742922488292e-07,-3.48342084923807e-06,-1.95700313396527e-06,-2.43662109116687e-06,-6.32491352667958e-07,5.18808981666105e-15,1.33649705059638e-14,14.8110497087114,-63.6553533814764,-10.8225326428323,-88.3487683701962,22077.4836054302,-688030.446936302,858669.056191348,-1332786.92129388,-114834.757557824,-0.697503995445611,-1.07463163294217,3.76182684223388,0.398900524282478,6.43056268683553,14.1234589024775,5.76014581158932,3.82968867470674,-0.689903458740698,-0.0440635300802967,-0.060265694295596,2.18742469403356,-0.414027014933733,-0.107998925514131,-0.0388113732975644,5.09230166770483,-0.290167768063806,-0.178916488051643,-0.015959718454461,1.11675795292038,0.69347828824224,-0.0202917905261228,-0.0280114454690078,17.3638635494218,12.5877470554726,10.078370649796,7.06166659735691,0.387391193516701,0.793648319527132,-14.7326233207093,-0.012942615812022,4.56070291322531,11.1024375848046,4.62588657374194,1.21454387473141
"zeta_FRbr",-3.1551077628673e-13,1.4034585408505e-11,-1.28682821806949e-12,4.42834100645251e-10,-1.66193806621766e-09,-1.05748042128725e-12,3.71335803242805e-09,1.54582035589937e-10,-4.86844984864535e-11,1.04278225232975e-12,2.29153642013299e-10,-6.65867932142291e-10,4.10705525244796e-11,7.78235699824269e-10,-5.42221718984003e-09,-2.96480931907714e-09,-8.39351211932468e-10,3.20919853664977e-14,3.22231363985792e-14,-25.828575910945,-28.5240757144003,72.9699857935088,-27.9631956638326,3107.98102226031,292.504610295931,8.16876286965929,123.580346863772,-0.697503995445611,-37.8905455651346,8.11783921274217,9.80512095451641,5.77541068693975,-0.113890886252474,0.0121684518491428,0.0547964453653909,-0.365925233050306,9.51653816630311,11.6769191469814,5.55572827283001,-1.31198291745772,-3.49814461314062,-1.61691546197857,-0.539309450085012,-0.738879348787366,-4.08013870544848,-2.44562829051173,-0.621012907171372,0.0968994542029866,-1.66255403034115,-2.6444444920874,-0.909008332972961,-0.0386429970746911,-0.0433940397750888,0.0386136606237771,0.0147596769704697,0.000999380082650238,-0.0153585672553328,-0.00817539978676568,0.0034613627224029,-0.0518611969856521,-0.0213106137475916,0.0100459736578374,-0.000966143291733705
