"ViajeId"	"MUESTRA"	"VALIDAR"	"GENERO"	"TIEMPO_PROFESION"	"HORAS_TRABAJO"	"NIVEL_EDUCATIVO"	"EDAD"	"DISTAlt1"	"TIEMPOAlt1"	"CONG_A1"	"DISTAlt2"	"TIEMPOAlt2"	"CONG_A2"	"DISTAlt3"	"TIEMPOAlt3"	"CONG_A3"	"DISTEC"	"TIEMPOEC"	"Semaf_A1"	"Semaf_A2"	"Semaf_A3"	"Semaf_EC"	"CamFD_A1"	"CamFD_A2"	"CamFD_A3"	"CamFD_EC"	"ZER_A1"	"ZER_A2"	"ZER_A3"	"ZER_EC"	"MtrP_A1"	"MtrP_A2"	"MtrP_A3"	"MtrP_EC"	"Acc_EC"	"Acc_A1"	"Acc_A2"	"Acc_A3"	"Paneles_EC"	"Paneles_A1"	"Paneles_A2"	"Paneles_A3"	"INFOTRAFICO"	"CLIMA"	"CONGESTION"	"PAVIMENTO"	"INCIDENTE"	"MERIDIANO"	"HPICOHVALLE"	"COSTO"	"CHOICE"	"Experiencia"	"PasoPeaton"	"UsoPito"	"CinSeg"	"FRbr"	"UsoDirec"	"EnfCond"	"AFrSem"	"CulFr"	"OmLmVel"	"IgPare"	"UsoCel"	"ComVrb"	"Ans"	"ComAfec"	"PrPer"	"AmbTr"	"StrC"	"ConCl"	"DispMob"
"184"	"{89405035-CC53-E811-884F-74867AD5B714}"	0	1	1	18	12	1	3	6.9	19	"3"	6	20	"3"	5.3	22	"3"	4.80135417056955	19.633266667525	20	15	14	14	1	3	2	1	3	0	0	5	0	0	0	0	0	1	0	1	0	0	0	0	1	"2"	"5"	"2"	"1"	"2"	"1"	12500	4	5	2	1	1	1	2	1	1	2	2	1	2	1	2	3	3	5	1	2	4
"185"	"{8A829696-5DC2-E811-914C-74867AD5B714}"	1	0	1	15	11	1	3	9.4	20	"0"	9.7	21	"0"	8.2	22	"0"	9.45729067027372	23.7859500010808	8	5	16	8	2	3	3	2	0	0	3	0	1	2	2	1	0	0	0	0	1	2	2	2	2	"1"	"4"	"2"	"1"	"1"	"1"	15500	1	5	1	2	1	2	2	1	4	2	2	2	2	2	4	4	5	5	3	4	1
"186"	"{8AA81BED-04D6-E811-8FB7-74867AD5B714}"	1	0	1	15	13	1	3	5.8	15	"2"	5.4	18	"2"	6	19	"3"	5.24397028246497	17.1452666680018	16	13	20	13	3	2	4	2	0	0	0	0	1	1	2	1	0	1	0	0	0	0	0	0	2	"1"	"1"	"2"	"1"	"1"	"1"	10200	2	5	4	4	2	4	5	4	2	4	2	2	4	5	2	1	2	2	3	1	1
"187"	"{8B51EAA6-A6CC-E811-914C-74867AD5B714}"	1	0	1	5	8	1	1	5.8	16	"2"	7.4	17	"2"	6.7	19	"2"	4.61750955657129	13.1595666646957	10	12	14	15	2	4	2	0	0	0	0	0	2	0	2	2	1	0	0	0	0	0	0	1	1	"1"	"1"	"1"	"1"	"1"	"1"	9800	4	2	4	1	2	1	4	1	1	1	1	1	2	5	1	1	3	3	1	1	1
"188"	"{8C6DDF29-1BB2-E811-BDF0-74867AD5B714}"	1	0	1	24	12	1	3	5.7	14	"2"	5.9	16	"2"	6.8	14	"1"	6.18920565045936	16.8668333331744	9	8	12	9	2	2	4	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	"1"	"3"	"2"	"1"	"2"	"1"	10500	1	5	2	2	2	3	5	3	3	3	5	2	2	4	4	2	4	4	3	1	0
"189"	"{8CFD31BF-0ECC-E811-914C-74867AD5B714}"	1	0	1	30	15	1	3	4.8	22	"3"	5	22	"3"	5.1	23	"3"	4.76028282418445	31.7712166666985	14	14	16	15	2	3	2	2	0	0	0	1	1	1	1	2	1	1	0	0	0	0	0	0	1	"2"	"2"	"2"	"1"	"2"	"2"	10200	1	5	2	1	1	2	4	1	2	2	1	1	1	5	3	2	3	1	3	1	1
"190"	"{8E1A1FA9-4AE7-E811-8FB7-74867AD5B714}"	1	0	1	22	13	1	3	6.3	15	"2"	0	0	"0"	0	0	"0"	5.80651329126991	26.4419000029564	13	999	999	18	3	999	999	4	0	999	999	0	2	999	999	1	0	0	999	999	0	0	999	999	1	"1"	"6"	"1"	"1"	"1"	"1"	12000	4	5	4	2	1	2	5	2	2	4	2	2	4	3	1	2	1	1	1	5	1
"191"	"{8EFF97DB-BAC0-E811-914C-74867AD5B714}"	1	0	1	12	14	2	3	5.9	14	"0"	4.8	16	"0"	7.1	18	"0"	4.80826888443178	15.9587166666985	12	12	7	12	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"1"	"3"	"1"	"1"	"1"	"2"	9600	2	4	5	2	2	2	5	2	4	4	2	2	2	2	4	1	2	4	1	1	1
"192"	"{90244FAC-8DE2-E811-8FB7-74867AD5B714}"	1	0	1	8	12	4	2	5.9	14	"2"	5.8	14	"2"	5.5	13	"3"	4.66913890251942	12.368833331267	16	20	11	14	4	3	3	3	1	0	0	1	2	2	2	1	0	0	0	0	0	0	0	0	1	"1"	"4"	"1"	"1"	"1"	"2"	9300	4	3	4	2	2	2	5	2	2	4	2	2	2	2	1	1	1	1	1	1	1
"193"	"{915169DF-52CB-E811-914C-74867AD5B714}"	1	0	1	6	12	1	2	6.7	14	"3"	5	19	"3"	0	0	"0"	5.00140286421423	22.4842666665713	5	17	999	12	1	1	999	1	0	2	999	2	0	2	999	2	0	0	0	999	0	1	1	999	1	"2"	"2"	"1"	"2"	"2"	"2"	10600	1	3	2	1	2	1	2	1	1	2	1	1	2	5	2	2	3	1	3	1	1
"194"	"{92BEDF72-A2D3-E811-8FB7-74867AD5B714}"	1	0	1	2	14	3	3	5.6	15	"2"	6.7	14	"2"	6.2	16	"2"	4.42455194303919	21.7278333346049	11	7	10	14	1	1	2	1	0	0	0	0	2	1	1	1	0	0	0	0	2	1	2	0	1	"1"	"2"	"1"	"1"	"1"	"2"	10500	4	1	4	1	2	1	4	1	1	1	1	1	2	5	2	1	2	2	1	1	1
"195"	"{93122F95-D9DE-E811-8FB7-74867AD5B714}"	1	0	1	18	13	3	3	6	17	"3"	5.1	19	"3"	5.4	21	"3"	3.83578199020174	19.3004999995232	13	12	13	13	3	1	2	2	0	0	2	0	1	1	2	2	0	0	0	0	1	0	0	1	1	"2"	"2"	"1"	"1"	"2"	"1"	10500	3	5	4	1	2	1	4	1	1	1	1	1	4	5	3	2	2	3	1	1	1
"196"	"{93260574-3CCE-E811-914C-74867AD5B714}"	0	1	1	8	12	1	1	3.6	11	"3"	4	12	"3"	4.6	13	"3"	3.69848809924649	12.3528833349546	7	5	9	7	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	0	0	2	"1"	"1"	"1"	"1"	"1"	"1"	8300	1	3	4	1	2	3	4	1	3	3	1	1	2	3	1	1	3	3	1	1	1
"197"	"{932D2E34-1ED7-E811-8FB7-74867AD5B714}"	1	0	1	8	16	1	2	3.8	12	"2"	4	15	"3"	5	16	"3"	3.36504727107181	11.9347166697184	4	7	15	5	1	1	3	1	0	0	0	0	2	2	2	2	0	0	0	0	0	0	0	0	1	"1"	"1"	"1"	"1"	"2"	"2"	6900	1	3	2	1	2	1	4	1	1	2	2	1	1	4	1	1	4	4	1	1	4
"198"	"{95351185-E5C0-E811-914C-74867AD5B714}"	1	0	1	15	12	1	2	6.5	17	"0"	6.1	18	"0"	6.3	22	"0"	6.42238236534916	16.1440000017484	23	20	21	23	6	3	5	6	1	0	0	1	2	2	2	2	1	0	0	0	1	1	0	0	1	"1"	"2"	"1"	"1"	"2"	"1"	12300	1	5	2	2	1	4	4	2	4	4	2	2	2	2	2	2	2	2	2	1	6
"199"	"{96293207-17D7-E811-8FB7-74867AD5B714}"	0	1	1	10	13	1	2	7.2	23	"3"	8.4	32	"3"	9	33	"3"	6.67491892426702	19.2669499993324	10	10	19	10	3	2	2	2	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	2	2	"1"	"2"	"2"	"1"	"2"	"2"	13000	1	4	1	4	2	2	2	1	2	2	1	1	2	4	2	2	2	2	3	2	1
"200"	"{968C85AE-09B2-E811-BDF0-74867AD5B714}"	1	0	1	15	8	1	2	4.5	17	"3"	6	20	"3"	5.7	19	"3"	4.50470298744854	18.6548333366712	10	11	12	9	0	0	1	0	0	0	0	0	2	2	2	1	0	1	1	1	0	0	0	0	1	"2"	"4"	"2"	"1"	"2"	"1"	8000	1	5	1	4	1	4	3	3	4	4	3	3	5	3	4	5	5	5	5	5	0
"201"	"{9714F89A-77E3-E811-8FB7-74867AD5B714}"	1	0	1	22	11	1	3	7.1	21	"3"	6.9	28	"3"	6.4	30	"3"	6.09304543237046	34.8774500012398	15	12	9	5	4	2	2	1	5	0	5	0	2	2	2	1	0	0	0	0	0	1	0	0	1	"1"	"3"	"1"	"1"	"2"	"1"	12500	4	5	4	2	1	4	2	4	4	4	4	4	4	5	2	1	3	1	3	1	3
"202"	"{9756B2B2-8AE2-E811-8FB7-74867AD5B714}"	1	0	1	6	14	1	3	3.6	14	"2"	3.7	14	"3"	4.1	14	"3"	3.6732394649253	18.6679499983788	14	14	8	12	2	1	2	1	6	7	1	1	1	2	1	1	0	0	0	0	0	1	0	0	1	"1"	"2"	"1"	"1"	"1"	"2"	8500	4	3	4	2	2	2	5	2	2	4	2	2	2	3	1	1	1	1	1	1	1
"203"	"{9785B1AF-E8C8-E811-914C-74867AD5B714}"	1	0	1	17	12	3	4	5	21	"3"	5.2	23	"3"	6.1	26	"3"	6.00974863439719	38.7713333328565	12	13	15	11	1	1	1	1	2	2	2	2	2	1	2	2	0	0	0	0	0	0	0	0	0	"1"	"5"	"2"	"2"	"2"	"1"	13000	4	5	5	2	2	2	5	2	2	2	2	2	4	5	3	1	2	2	3	1	1
"204"	"{97A18E61-4DE8-E811-8FB7-74867AD5B714}"	1	0	1	3	14	1	2	6.4	17	"3"	5.7	19	"3"	5.8	22	"3"	5.28911234443097	19.1113833347956	7	12	11	15	1	1	2	1	6	0	0	0	1	2	2	2	1	0	1	1	1	0	1	1	1	"2"	"3"	"1"	"1"	"2"	"1"	10500	2	2	3	1	2	1	4	1	1	3	1	1	3	5	1	1	3	4	1	1	1
"205"	"{97B6A3B9-E3E2-E811-8FB7-74867AD5B714}"	0	1	1	20	12	1	4	3.3	11	"2"	4.5	15	"3"	4.4	14	"3"	3.99237313908985	19.442733335495	7	11	9	8	1	3	1	2	0	1	1	2	0	2	2	1	1	0	0	0	1	1	1	0	1	"1"	"2"	"1"	"1"	"2"	"2"	9000	4	5	2	5	1	2	1	2	2	2	2	2	3	5	2	2	3	3	4	2	1
"206"	"{97D74616-3CE7-E811-8FB7-74867AD5B714}"	1	0	1	1	15	4	3	5.8	21	"3"	5.4	22	"3"	6.8	23	"3"	6.79742402157602	33.6543333331744	10	15	17	25	2	1	2	2	0	0	0	0	2	2	2	1	0	2	3	3	1	0	0	1	1	"1"	"6"	"2"	"1"	"1"	"2"	12500	4	1	4	4	2	4	5	2	4	4	2	4	4	2	1	2	1	1	1	1	1
"207"	"{985A5633-D5C5-E811-914C-74867AD5B714}"	1	0	1	10	12	1	2	4.5	12	"2"	5.5	15	"2"	5.4	15	"2"	4.06307001669738	9.34950000047684	12	13	7	12	3	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	"1"	"1"	"1"	"1"	"2"	"2"	9000	1	4	3	3	1	1	3	3	1	1	1	1	3	3	5	4	2	1	2	2	4
"208"	"{99B31F4B-A8E9-E811-8FB7-74867AD5B714}"	1	0	1	12	15	1	4	4.3	14	"3"	4.2	17	"3"	4.4	18	"3"	4.00718270429793	21.2267833312353	8	10	10	10	3	4	4	3	0	0	0	0	2	0	2	2	1	0	0	0	0	0	0	0	1	"1"	"6"	"3"	"1"	"1"	"1"	10300	4	4	3	3	2	2	5	3	2	3	2	3	3	4	4	2	2	2	3	1	1
"209"	"{9AABCD68-11D2-E811-8FB7-74867AD5B714}"	1	0	1	25	14	1	3	2.4	6	"2"	0	0	"0"	0	0	"0"	2.16895666048879	6.55371666749318	4	999	999	4	1	999	999	1	0	999	999	0	1	999	999	1	0	0	999	999	0	0	999	999	1	"1"	"1"	"1"	"1"	"1"	"1"	6200	1	5	4	1	2	1	2	1	1	1	1	1	3	5	1	1	2	2	2	2	1
"210"	"{9C7AB3AE-26DA-E811-8FB7-74867AD5B714}"	1	0	1	5	14	1	2	3.6	10	"1"	3.8	11	"2"	4.5	13	"2"	3.19499242386506	7.93195000092189	13	9	16	10	1	0	0	1	0	0	1	0	2	2	2	2	0	0	0	0	0	0	1	0	1	"1"	"1"	"1"	"1"	"2"	"1"	7600	4	2	4	2	2	2	5	2	2	4	2	2	2	4	1	1	3	2	1	1	0
"211"	"{9CD80A00-99E9-E811-8FB7-74867AD5B714}"	1	0	1	35	14	0	3	4.9	18	"3"	5.9	20	"3"	6.1	21	"3"	4.97931249089494	22.1961666663488	16	14	12	16	0	1	2	0	0	0	0	0	2	2	2	2	0	1	0	0	0	0	0	0	1	"1"	"3"	"1"	"1"	"1"	"2"	10300	1	5	3	2	2	2	5	2	2	3	2	2	2	2	1	2	1	1	1	1	5
"212"	"{9CE74908-B4CC-E811-914C-74867AD5B714}"	1	0	1	5	12	1	3	5.1	12	"2"	5	13	"2"	5	12	"2"	3.37446259714762	8.39699999888738	4	12	8	8	1	2	1	1	0	0	0	0	1	2	2	2	0	0	0	0	1	0	1	1	1	"1"	"1"	"1"	"1"	"2"	"1"	7700	3	2	4	1	2	1	4	1	1	1	1	1	3	5	3	1	2	2	2	1	1
"213"	"{9DE61FDB-58D1-E811-8FB7-74867AD5B714}"	0	1	1	20	14	4	2	9	18	"2"	9.1	20	"2"	9.2	20	"2"	9.12147634141476	23.7089499990145	7	12	9	12	3	4	3	3	0	0	0	0	1	1	1	1	0	1	0	1	1	1	1	1	1	"1"	"3"	"1"	"1"	"1"	"1"	15400	4	5	2	2	2	3	5	2	3	5	2	2	2	2	3	2	1	1	3	1	1
"214"	"{9E1019D0-05EC-E811-8FB7-74867AD5B714}"	1	0	1	1	12	0	3	6.7	13	"2"	6	16	"2"	6.6	17	"3"	7.2458261014139	15.1032666643461	11	11	13	7	0	1	2	0	0	2	0	2	1	0	1	0	0	0	0	0	0	1	2	1	1	"1"	"1"	"1"	"1"	"1"	"1"	10000	4	1	5	2	2	2	5	2	2	3	2	2	3	3	1	1	1	1	1	1	1
"215"	"{9E88E04A-45E7-E811-8FB7-74867AD5B714}"	0	1	1	18	15	0	2	6.9	15	"2"	7	19	"3"	7.1	19	"3"	6.64791897101758	16.3150000015895	12	26	21	14	5	4	4	3	7	1	1	0	1	2	2	1	1	1	1	1	0	1	1	1	1	"1"	"4"	"1"	"1"	"1"	"2"	12300	4	5	4	2	2	2	5	2	2	4	2	2	2	5	1	1	1	1	1	1	3
"216"	"{9F160EA4-7A7F-E811-B124-74867AD5B714}"	0	1	1	5	10	0	3	6.6	20	"2"	7.9	19	"2"	7.4	22	"2"	5.03966567506179	18.5812333345413	10	10	17	13	1	1	3	1	1	1	0	0	2	0	2	2	0	0	0	0	1	2	0	0	2	"1"	"3"	"1"	"1"	"1"	"1"	12500	1	2	3	3	2	4	3	4	4	4	3	3	5	1	5	5	5	5	5	5	0
"217"	"{A041E803-23DA-E811-8FB7-74867AD5B714}"	1	0	1	6	12	1	3	8	17	"2"	7.1	19	"3"	7.2	19	"2"	7.15134886919758	22.9356166680654	14	14	15	14	5	3	4	3	0	0	4	0	2	2	2	2	1	0	0	0	0	0	0	1	1	"1"	"2"	"1"	"1"	"2"	"1"	13200	2	3	2	2	2	2	4	2	2	2	1	2	1	4	1	1	3	3	1	1	4
"218"	"{A0AB8BCE-96D3-E811-8FB7-74867AD5B714}"	1	0	1	0.5	8	0	2	5.6	16	"3"	5.2	18	"3"	6.5	20	"3"	4.64859856691527	15.8179499983788	10	13	13	13	2	0	2	0	0	0	0	0	2	2	2	2	0	1	1	1	0	0	0	1	1	"1"	"3"	"1"	"1"	"1"	"2"	10000	2	1	2	2	2	2	3	2	2	5	2	2	3	1	1	3	1	1	1	5	3
"219"	"{A0CE2445-6AD4-E811-8FB7-74867AD5B714}"	1	0	1	12	15	1	4	4.8	14	"1"	5	15	"2"	5.1	15	"2"	5.16868189168454	14.0617833336194	15	12	15	15	2	3	3	2	0	0	0	0	1	1	2	1	0	0	0	0	0	0	0	0	1	"1"	"1"	"1"	"1"	"1"	"2"	9200	4	4	3	2	1	2	1	2	2	3	2	2	2	5	3	1	2	3	3	1	4
"220"	"{A19B5221-A5E3-E811-8FB7-74867AD5B714}"	1	0	1	0.5	8	4	3	2.5	10	"3"	2.8	9	"2"	2.6	12	"3"	2.33435576704025	12.0550666650136	5	6	4	5	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"1"	"4"	"1"	"1"	"2"	"2"	7000	1	1	4	4	1	4	5	4	2	4	2	2	4	1	1	5	3	3	3	3	1
"221"	"{A1F568EF-4BC0-E811-914C-74867AD5B714}"	1	0	1	30	15	1	3	7.1	24	"3"	8.4	30	"3"	8.6	31	"3"	6.6794156449047	41.5757833321889	15	22	23	28	5	4	2	5	0	0	0	0	2	2	2	2	0	0	1	0	0	1	0	1	1	"1"	"6"	"1"	"1"	"2"	"2"	16000	4	5	2	1	2	2	4	1	2	2	1	1	1	1	4	2	2	3	1	1	4
"222"	"{A301CFAF-ABE9-E811-8FB7-74867AD5B714}"	1	0	1	4	12	3	4	6.2	15	"2"	6.7	14	"1"	5.7	14	"2"	5.76195302000087	15.9128833333651	7	7	8	13	2	0	1	0	0	0	0	0	0	0	0	2	0	1	0	1	1	1	0	1	1	"1"	"4"	"1"	"1"	"1"	"1"	11000	4	2	1	1	2	1	4	1	1	4	1	1	1	4	1	1	1	1	1	1	4
"223"	"{A3037126-FDCB-E811-914C-74867AD5B714}"	1	0	1	9	10	1	2	6.6	20	"3"	8	22	"2"	8.4	24	"3"	6.88453578225444	20.3467333316803	11	16	14	10	1	3	1	0	0	0	0	1	2	0	0	1	0	0	0	0	0	1	0	2	1	"2"	"2"	"1"	"1"	"2"	"1"	13000	4	4	2	5	1	2	4	5	2	2	2	2	4	5	2	1	2	2	3	1	1
"224"	"{A3CF4FA3-03D2-E811-8FB7-74867AD5B714}"	1	0	1	3	12	1	2	6	15	"2"	5.2	20	"3"	7.2	18	"3"	4.64474790632234	20.2732166647911	12	11	8	13	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	"1"	"3"	"1"	"1"	"1"	"2"	9800	4	2	5	2	2	2	5	2	2	2	2	2	2	5	3	2	2	2	2	1	3
"225"	"{A59F7B8E-7BCD-E811-914C-74867AD5B714}"	1	0	1	0.5	10	2	1	5.7	17	"3"	5.4	18	"3"	5.7	22	"3"	5.43340364495583	16.4090666651726	11	12	13	15	2	3	3	0	0	0	0	2	2	2	2	2	0	0	1	1	0	1	1	0	1	"1"	"1"	"1"	"1"	"2"	"1"	10300	4	1	3	2	2	2	5	2	2	3	2	2	4	2	3	2	3	3	2	3	1
"226"	"{A5C8A79C-89C2-E811-914C-74867AD5B714}"	1	0	1	10	12	0	1	4.8	15	"3"	9.5	18	"2"	7.2	18	"2"	8.74976371847086	22.2066666642825	6	6	8	6	3	3	4	2	4	0	0	0	0	1	2	1	0	0	0	0	2	0	2	3	1	"1"	"1"	"1"	"1"	"2"	"1"	14900	2	4	5	2	2	2	5	2	2	2	2	2	2	4	4	2	1	1	2	2	1
"227"	"{A5F3728D-D5D2-E811-8FB7-74867AD5B714}"	1	0	1	14	6	0	1	4.3	11	"2"	5.7	14	"2"	5.5	14	"2"	4.2199342477059	10.6985500017802	16	20	13	14	3	4	2	3	0	0	0	0	2	2	2	2	0	0	0	0	0	0	0	0	2	"1"	"1"	"1"	"1"	"1"	"2"	9500	1	5	4	1	1	1	2	1	1	1	1	1	1	5	1	2	2	1	3	2	5
"228"	"{A5FCB53E-EEDE-E811-8FB7-74867AD5B714}"	0	1	1	10	14	1	3	8.3	23	"3"	7.8	38	"3"	0	0	"0"	7.67473188046829	30.5377166668574	9	7	999	8	0	0	999	8	0	0	999	1	2	1	999	2	0	0	0	999	0	1	1	999	1	"2"	"2"	"1"	"1"	"2"	"2"	14200	4	4	1	1	2	1	4	1	1	4	1	1	3	4	1	1	1	1	1	1	1
"229"	"{A76E7FCD-4CD1-E811-8FB7-74867AD5B714}"	1	0	1	6	12	4	3	3.9	9	"2"	3.6	11	"2"	4	12	"3"	4.08511889521957	10.3033833305041	6	7	11	10	1	1	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	2	"1"	"1"	"1"	"1"	"1"	"1"	8800	4	3	2	1	2	1	4	1	1	2	1	1	1	2	1	1	1	1	1	1	1
"230"	"{A77C63FA-99D3-E811-8FB7-74867AD5B714}"	1	0	1	22	18	1	3	2.5	6	"1"	3.3	8	"1"	3.3	8	"1"	2.5283322683014	7.56323333183924	3	3	5	3	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	1	0	1	"1"	"1"	"1"	"1"	"1"	"2"	6500	1	5	4	1	2	1	4	1	1	1	1	1	3	5	4	1	2	3	5	1	1
"231"	"{A7A63304-3DD2-E811-8FB7-74867AD5B714}"	1	0	1	20	12	2	3	5.8	16	"3"	5.7	16	"3"	6.4	17	"3"	5.3670167120749	17.2035666664441	10	10	6	11	2	1	1	1	0	0	0	0	2	2	1	2	0	0	0	1	1	1	1	0	1	"1"	"2"	"1"	"1"	"2"	"1"	10000	4	5	4	1	2	1	4	1	1	1	1	1	2	5	2	1	2	1	1	1	1
"232"	"{A83D77D6-44DC-E811-8FB7-74867AD5B714}"	0	1	1	25	12	1	3	2.4	6	"2"	0	0	"0"	0	0	"0"	2.55816780271752	7.74599999984105	7	999	999	7	1	999	999	1	0	999	999	0	2	999	999	2	0	0	999	999	0	0	999	999	1	"1"	"1"	"1"	"1"	"1"	"2"	6800	1	5	3	2	2	2	5	2	2	3	2	2	3	3	1	1	1	1	1	1	1
"233"	"{A8DCC5C0-FDE8-E811-8FB7-74867AD5B714}"	1	0	1	30	15	1	3	6.6	21	"3"	0	0	"0"	0	0	"0"	6.38488127300545	33.0428333322207	16	999	999	18	3	999	999	2	1	999	999	0	2	999	999	1	0	1	999	999	0	0	999	999	1	"1"	"4"	"1"	"1"	"2"	"1"	11800	4	5	5	2	2	3	5	2	2	3	2	2	3	3	1	1	1	1	1	1	1
"234"	"{A91D3981-1ACC-E811-914C-74867AD5B714}"	1	0	1	3	12	1	1	6.4	27	"3"	7.7	25	"3"	7.7	29	"3"	6.17447176835677	23.6732166647911	13	18	14	13	1	3	3	1	0	0	0	0	2	2	2	2	0	0	0	0	0	0	1	1	1	"2"	"2"	"1"	"1"	"2"	"2"	11400	1	2	4	2	1	4	4	2	4	4	2	2	2	1	1	2	4	1	1	1	1
"235"	"{A9DAA2D0-CDDE-E811-8FB7-74867AD5B714}"	1	0	1	7	15	1	3	3.4	10	"2"	3.5	12	"3"	3.8	14	"3"	2.98159884508092	8.72038333415985	9	9	12	8	1	1	2	1	0	0	0	0	1	2	2	2	0	0	0	0	0	0	0	0	2	"2"	"1"	"1"	"1"	"2"	"1"	7000	4	3	4	4	2	2	5	4	2	2	2	2	4	3	2	2	2	3	2	1	5
"236"	"{AA6A7427-7FDC-E811-8FB7-74867AD5B714}"	0	1	1	20	13	1	3	7	22	"3"	7.2	24	"3"	7.6	24	"3"	5.11087051002903	19.6557166655858	13	15	13	13	3	5	3	3	3	4	3	0	2	2	2	1	0	0	0	1	0	0	1	1	1	"2"	"3"	"2"	"1"	"2"	"1"	12200	3	5	4	2	2	4	4	4	4	4	4	4	2	1	4	3	3	2	3	5	1
"237"	"{AB4A427D-EBC8-E811-914C-74867AD5B714}"	0	1	1	3	15	1	1	5.9	17	"2"	5.3	18	"3"	6.2	19	"2"	5.08489743239253	21.2827333331108	16	15	13	14	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"1"	"1"	"1"	"1"	"2"	"2"	10400	2	2	4	2	2	2	5	2	2	4	2	2	2	4	1	1	3	3	1	1	4
"238"	"{ABA9B7BC-06E2-E811-8FB7-74867AD5B714}"	1	0	1	14	13	2	2	9.6	30	"3"	10.5	31	"3"	10	33	"3"	8.74849321652554	24.104266667366	11	18	13	11	4	6	5	4	3	1	0	0	1	2	2	0	0	0	0	0	2	2	2	2	1	"1"	"2"	"1"	"1"	"2"	"1"	16300	1	5	5	2	2	2	4	2	2	2	2	2	4	4	2	2	2	2	3	1	1
"239"	"{ABCFA180-95C2-E811-914C-74867AD5B714}"	1	0	1	25	12	1	2	6.7	14	"2"	6.5	15	"2"	7.4	17	"3"	4.02393944832838	14.1235000014305	7	8	8	9	2	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	"2"	"2"	"2"	"1"	"2"	"1"	9100	4	5	4	1	2	1	3	1	1	1	1	1	3	5	1	2	2	5	1	1	4
"240"	"{ABD265A3-C6DB-E811-8FB7-74867AD5B714}"	1	0	1	5	12	1	2	5.8	18	"3"	7.4	19	"3"	6.7	23	"3"	5.14716141734835	21.292666665713	15	15	15	14	2	4	2	0	0	0	0	1	2	0	2	2	0	0	0	0	0	0	0	2	1	"1"	"2"	"1"	"1"	"2"	"1"	10700	4	2	4	2	2	4	4	2	2	4	2	2	4	5	1	1	3	3	1	1	1
"241"	"{ABFFAF96-90C6-E811-914C-74867AD5B714}"	1	0	1	1	12	1	3	4.9	17	"2"	4.8	19	"3"	4.4	26	"3"	5.10665851379018	44.7381000002225	5	6	9	10	0	1	0	2	0	0	0	0	0	1	0	1	1	0	0	1	1	0	0	1	1	"1"	"6"	"1"	"1"	"2"	"2"	10100	3	1	1	4	2	1	2	1	1	1	1	1	1	4	2	2	2	2	2	4	1
"242"	"{AC5E9C70-A2C9-E811-914C-74867AD5B714}"	1	0	1	4	12	1	1	6.3	17	"2"	6.8	17	"2"	6	19	"3"	6.2045876599974	18.2823333303134	12	9	11	7	3	1	1	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	2	1	1	"1"	"3"	"1"	"1"	"2"	"1"	11700	4	2	2	1	1	1	1	1	1	2	1	1	1	3	3	2	4	4	3	3	4
"243"	"{AC63E1E3-CCD2-E811-8FB7-74867AD5B714}"	1	0	1	5	12	4	1	4.4	13	"2"	5.6	14	"2"	0	0	"0"	3.98825113689727	16.2671000003815	10	6	999	10	0	2	999	0	0	0	999	0	0	0	999	0	0	0	0	999	0	0	0	999	1	"1"	"3"	"1"	"1"	"1"	"2"	10900	1	2	3	2	2	3	5	2	2	3	2	2	2	1	1	3	1	1	1	1	5
"244"	"{AE8170B6-E6C7-E811-914C-74867AD5B714}"	1	0	1	5	12	2	2	4.5	22	"3"	6.1	30	"3"	5.7	31	"3"	5.31076097059055	25.3168333331744	13	14	18	14	2	2	3	1	0	0	0	0	1	2	2	1	0	0	0	0	0	1	0	1	1	"1"	"1"	"1"	"1"	"1"	"1"	11700	4	2	5	2	2	2	5	2	2	2	2	2	4	5	1	1	1	1	1	1	1
"245"	"{AE9201B1-07D2-E811-8FB7-74867AD5B714}"	1	0	1	20	12	0	3	2.7	9	"2"	3.5	10	"1"	5	11	"2"	2.76889961684186	7.93821666638056	7	8	4	5	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	"1"	"1"	"1"	"1"	"1"	"2"	6800	1	5	3	1	2	1	4	1	1	3	1	1	1	3	1	1	1	1	1	1	1
