"","asc_ruta2","asc_ruta3","asc_rutaEC","b_tt","b_dt","b_CongCD_ruta1","b_CongCD_ruta2","b_CongCD_ruta3","b_CongCD_rutaEC","b_Sem_0_ruta1","b_Sem_0_ruta2","b_Sem_0_ruta3","b_Sem_0_rutaEC","b_Sem_1_ruta1","b_Sem_1_ruta2","b_Sem_1_ruta3","b_Sem_1_rutaEC","b_Sem_2_ruta1","b_Sem_2_ruta2","b_Sem_2_ruta3","b_Sem_2_rutaEC","b_Sem_3_ruta1","b_Sem_3_ruta2","b_Sem_3_ruta3","b_Sem_3_rutaEC","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","b_CSECO","b_Hpico","b_Joven30","b_Adulto40","b_Adulto60","b_USODISPMOB","b_EdBasica","b_Htrab_2","b_Htrab_3","b_Htrab_4","b_Exp_2","b_Exp_3","b_Exp_4","b_Exp_5"
"b_Adulto40",0.121471909176851,0.370298194094104,-0.267385055986223,0.232338597309863,0.178723630365731,-0.0636781137029071,-0.0720474566037378,-0.0347447514900826,0.029269727472077,0.21675317583343,0.0924164276478819,-0.349646843784448,0.0908033161889736,0.158017379184718,0.0797503853546492,-0.39807557362406,0.0501429020634714,0.15388268639588,0.130638079331017,-0.391603854754274,0.054170650998009,0.170461116707613,0.0196180181888752,-0.408312524379498,-0.0799008121732567,-0.133323222018481,-0.0559866921280981,-0.0977842401137965,-0.101269427730851,0.142623058558776,0.019400306896089,0.517802206792385,1,0.765550276694693,-0.228935751393065,-0.0500609228734159,-0.21606232090374,-0.307863743435324,-0.293919298331791,-0.052594608233584,0.0216596844873571,-0.00925429543995298,0.195789265476784
"b_Adulto60",0.11549344304199,0.301964821435629,-0.256064648788657,0.174163321990227,0.119100018871104,-0.065884991712438,-0.0464467150494157,-0.0814468441935989,-0.00051038207417396,0.199891503206372,0.0414836954835586,-0.265943267485372,0.0131968621512449,0.152149377009356,0.079588932204326,-0.307025920441939,0.00150803771722572,0.134124573350235,0.118958886440092,-0.321275857215027,-0.0173093280021493,0.179198251390738,0.00406458957385038,-0.313494594073535,-0.0842709528728056,-0.094142496642007,-0.0533389405158676,0.00238324955674002,-0.0892875360607169,0.0619345319225101,-0.0248397500425453,0.489400835037938,0.765550276694695,1,-0.114759742364971,-0.00136731016320077,-0.169544919995256,-0.324055803218208,-0.320481013739017,0.063229974328777,0.0573092901338686,0.0635588623998127,0.201863705664675
"b_USODISPMOB",-0.0736641310369872,-0.176544355591404,-0.159696814265975,0.0875636673675433,-0.0648977132137055,0.130914175032183,0.0940103992134848,0.2109002615469,-0.0262566388547678,-0.146019115399736,-0.151883163885695,0.11516560794787,0.0313167450070997,-0.101665066734022,-0.0932977959512645,0.172113345290615,-0.00537862261022999,-0.0875559915131517,-0.0665844347378484,0.15876553963168,0.0585269110036617,-0.10490744557892,0.0165791894485453,0.15309814731265,0.0535631740746169,0.0543460323034203,0.0114405872263134,0.00223296268970061,0.047151334574963,0.0247764106552781,0.0364609214502827,-0.117357477430352,-0.228935751393065,-0.114759742364972,1,-0.0268643424880916,-0.152367053595313,-0.116475794442672,-0.0924156678286369,0.0400991430035553,0.0577501753894136,0.169302418332245,0.0692312385416082
"b_EdBasica",-0.0386293041616207,0.0416467469177223,-0.158615993695022,-0.0434497440207941,0.0978162277213498,-0.0115957354096525,0.05543300757383,-0.0686379606771419,0.0520379898795855,-0.00320550665973581,0.113785479554843,-0.0205106285151264,0.0561912768447076,-0.00308515794856005,-0.0250447646035108,-0.0525136867427193,0.110558523585155,-0.0245429435034128,-0.0271344641669208,-0.0494073275780109,0.0857944152637966,-0.00914290427229231,0.0138533000583515,-0.026515511408622,0.0110517765919822,0.0462885531377781,0.0150824404963084,-0.0314053702777903,0.00217487947648304,0.145878220396546,-0.0692076528123456,0.0313333233569106,-0.0500609228734148,-0.00136731016320046,-0.0268643424880915,1,-0.0783339461619662,-0.208638551419009,-0.138473745325852,-0.118080695741511,-0.141763610521029,-0.154012440917419,-0.149072503727531
"b_Htrab_2",0.370350653799832,0.0903322889323385,0.629934697253936,-0.198451351171977,0.028537277532708,-0.0588547772869308,0.0132006666773712,-0.0990947359712284,-0.101015009757997,0.308537861431808,0.0993422041597844,0.0516421313650887,-0.249739739125128,0.354971906828886,0.252355535709242,0.056889460858926,-0.262107409394235,0.34231474001742,0.363635193996425,0.0628242862008358,-0.350556308346809,0.313361383063322,0.211559876405256,0.0549896113755016,-0.29314266865689,0.12523956042677,-0.0992561643665267,0.0020539335983921,0.0175898830038572,-0.210846951512741,-0.114311070088491,-0.0977315781065568,-0.216062321204296,-0.169544920529878,-0.152367053613501,-0.0783339460702682,1,0.606554644157972,0.581061633372198,-0.128584219551416,-0.19605959645515,-0.245115957964221,-0.247482877930429
"b_Htrab_3",0.478336512529159,0.113475757457781,0.772502976071899,-0.290563566754934,0.0903218122217988,-0.0396669799661808,0.00462270201955979,-0.147742649863222,-0.0240236481798984,0.411765185024562,0.154034004718226,0.0491531309756672,-0.26604258242731,0.458209849820088,0.34456769584935,0.0877175958261804,-0.365575045162074,0.469468727264991,0.463363835558886,0.0918497772623767,-0.369915066824825,0.426242392412859,0.295818988820655,0.0797158537336408,-0.271287445159523,0.17251261032249,-0.0358559848147576,0.044385373710261,0.0453079255860917,-0.219719063935353,-0.0655730384895994,-0.117221032659362,-0.307863743294459,-0.324055803510212,-0.116475794465534,-0.208638551531848,0.606534316772862,1,0.833642474031396,-0.168391849351122,-0.247623785639059,-0.373188307714064,-0.358108429449549
"b_Htrab_4",0.475191010061394,0.093574430592026,0.696830736274898,-0.373892361488686,0.155064524873238,-0.0101596698240162,-0.0213756257814352,-0.13920301774349,-0.0188142248043482,0.387046664714204,0.120048546618948,0.0768061103358186,-0.267466927644552,0.44058613659465,0.375164948610551,0.103840167970329,-0.275870930862657,0.444763596917268,0.444959078543078,0.111486731516084,-0.284673878772178,0.426477990115319,0.219700009741298,0.106671391639383,-0.236568045625208,0.144419268202863,-0.0174340146303359,0.0100504754765386,0.0906410595803723,-0.204270775841624,-0.039480196181164,-0.0736490682551874,-0.293919298880224,-0.320481014594316,-0.0924156677852212,-0.13847374546028,0.581067077734825,0.833676001366059,1,-0.232323116233794,-0.257144543077848,-0.426866478955172,-0.368490236572614
"b_Exp_2",-0.014731265266994,-0.00400559443065011,0.0304967944964297,0.0232233983898313,-0.0449884477810382,0.0158333665699419,-0.0600327274803569,0.0237799172628799,-0.0355875705238478,-0.0111848283435232,-0.00728776280135364,0.039755359626875,-0.10558730153135,-0.000340534074468672,0.0173835307369153,-0.0166085793232569,-0.178542186460776,0.0151295927647499,-0.0286826992805624,0.00834479324513403,-0.2269075772553,-0.00776986140621018,0.0264218599389233,0.0354940593878287,-0.165195732432669,-0.0176415884641607,-0.068386225739489,-0.0431294727003104,-0.0831929964042019,0.0185552297218964,0.0328015637616652,-0.399600367943885,-0.0525946082335846,0.0632299743287767,0.040099143003556,-0.118080695741511,-0.128584219637842,-0.168391849737214,-0.232323116036847,1,0.337457145282309,0.388055894148302,0.431663052270676
"b_Exp_3",-0.0245800025975217,-0.031164787729685,-0.190262496757615,0.0195849053736799,-0.00895107040436636,0.02437509645292,-0.0335350563525429,0.122233053008596,0.0515263545505696,-0.0509452811480671,-0.00413382118069389,0.0383518479586303,0.022287290613241,-0.031452608539369,0.0440078603004665,0.00637879379153165,0.00578288636863388,-0.00891995738470356,-0.0536452767735577,0.0448116367857937,0.027280035739732,0.0221666326825759,0.0821756998266968,0.0406094485516017,0.0778554860585086,0.0283183089419386,0.0259815626805651,-0.0701535177957102,0.0224376436458548,-0.0281054195121172,0.121927982048423,0.0247211734986377,0.0216596844873557,0.057309290133867,0.0577501753894138,-0.14176361052103,-0.196059596459441,-0.247623786079687,-0.257144542981633,0.337457145282309,1,0.444368061781947,0.534261778410666
"b_Exp_4",-0.259829536729986,-0.259824462123363,-0.320673388764688,0.0117678952472375,-0.140005905146248,0.0680520849618553,0.0168343761918268,0.202747756240739,0.0500677801815518,-0.316044655348476,-0.212672936511949,0.185964816675025,-0.172036436995312,-0.283066564676847,-0.205915114676793,0.166521597854715,-0.134848522813866,-0.282062521523395,-0.258123405294218,0.186671580043184,-0.125759729880783,-0.236540307550357,-0.080469216582823,0.166194804123007,-0.0642529335642413,0.0621687596656547,0.0960213681266533,0.0211008874174572,-0.0315133507711708,0.0498933653461681,-0.0443783757585268,0.0123902670665113,-0.00925429543995088,0.0635588623998139,0.169302418332246,-0.154012440917419,-0.245115957738877,-0.37318830784359,-0.426866478355642,0.388055894148303,0.444368061781949,1,0.630632317915124
"b_Exp_5",-0.0146783737814524,-0.0129330980405842,-0.255022151346096,0.067294987498295,-0.033553368049279,0.0575596834227246,-0.0403620276285035,0.124190822973322,0.0497101619196088,-0.0770193939526129,-0.043675656437048,0.0410198313381171,-0.0901113783747915,-0.0462654457842999,-0.00800944952295162,-0.0312747552110294,-0.124714989439077,-0.0341084015791664,-0.0194795148064102,-0.0202416569697268,-0.0942541042071209,0.00352889227880572,0.0479167473103033,0.0146303625730063,-0.0946051641388471,0.0171412513908511,0.018345427932139,-0.0827911796254688,0.0409603173390469,0.057524085947816,-0.015291682037505,0.140887867558708,0.195789265476784,0.201863705664674,0.0692312385416072,-0.14907250372753,-0.247482877968919,-0.35810843006877,-0.368490236327607,0.431663052270675,0.534261778410665,0.630632317915121,1
