"...1"	"ViajeId"	"MUESTRA"	"VALIDAR"	"GENERO"	"TIEMPO_PROFESION"	"HORAS_TRABAJO"	"NIVEL_EDUCATIVO"	"EDAD"	"DISTAlt1"	"TIEMPOAlt1"	"CONG_A1"	"DISTAlt2"	"TIEMPOAlt2"	"CONG_A2"	"DISTAlt3"	"TIEMPOAlt3"	"CONG_A3"	"DISTEC"	"TIEMPOEC"	"Semaf_A1"	"Semaf_A2"	"Semaf_A3"	"Semaf_EC"	"CamFD_A1"	"CamFD_A2"	"CamFD_A3"	"CamFD_EC"	"ZER_A1"	"ZER_A2"	"ZER_A3"	"ZER_EC"	"MtrP_A1"	"MtrP_A2"	"MtrP_A3"	"MtrP_EC"	"Acc_EC"	"Acc_A1"	"Acc_A2"	"Acc_A3"	"Paneles_EC"	"Paneles_A1"	"Paneles_A2"	"Paneles_A3"	"INFOTRAFICO"	"CLIMA"	"CONGESTION"	"PAVIMENTO"	"INCIDENTE"	"MERIDIANO"	"HPICOHVALLE"	"COSTO"	"CHOICE"	"Experiencia"	"PasoPeaton"	"UsoPito"	"CinSeg"	"FRbr"	"UsoDirec"	"EnfCond"	"AFrSem"	"CulFr"	"OmLmVel"	"IgPare"	"UsoCel"	"ComVrb"	"Ans"	"ComAfec"	"PrPer"	"AmbTr"	"StrC"	"ConCl"	"DispMob"	"JOVEN30"	"ADULTO40"	"ADULTO60"	"ADULTOMAYOR"	"EDUBASICA"	"EDUSUP"	"EDUNR"	"HPICO"	"HVALLE"	"CSECO"	"CLLUVIA"	"CONG_AB_A1"	"CONG_CD_A1"	"CONG_EF_A1"	"CONG_AB_A2"	"CONG_CD_A2"	"CONG_EF_A2"	"CONG_AB_A3"	"CONG_CD_A3"	"CONG_EF_A3"	"CONG_AB_EC"	"CONG_CD_EC"	"CONG_EF_EC"	"SININFOTRF"	"CONINFOTRF"	"USOCINTURON"	"NOUSOCINTURON"	"USODISPMOB"	"NOUSODISPMOB"	"NO_MTRP_A1"	"NO_MTRP_A2"	"NO_MTRP_A3"	"NO_MTRP_EC"	"SI_MTRP_A1"	"SI_MTRP_A2"	"SI_MTRP_A3"	"SI_MTRP_EC"	"NO_ZER_A1"	"NO_ZER_A2"	"NO_ZER_A3"	"NO_ZER_EC"	"SI_ZER_A1"	"SI_ZER_A2"	"SI_ZER_A3"	"SI_ZER_EC"	"HTRB_1"	"HTRB_2"	"HTRB_3"	"SEMF_A1_1"	"SEMF_A1_2"	"SEMF_A1_3"	"SEMF_A2_1"	"SEMF_A2_2"	"SEMF_A2_3"	"SEMF_A3_1"	"SEMF_A3_2"	"SEMF_A3_3"	"SEMF_EC_1"	"SEMF_EC_2"	"SEMF_EC_3"	"NO_CAMFD_A1"	"SI_CAMFD_A1"	"NO_CAMFD_A2"	"SI_CAMFD_A2"	"NO_CAMFD_A3"	"SI_CAMFD_A3"	"NO_CAMFD_EC"	"SI_CAMFD_EC"	"ACC_A1_0"	"ACC_A1_1"	"ACC_A1_2"	"ACC_A2_0"	"ACC_A2_1"	"ACC_A2_2"	"ACC_A3_0"	"ACC_A3_1"	"ACC_A3_2"	"ACC_EC_0"	"ACC_EC_1"	"ACC_EC_2"	"NO_PANEL_A1"	"SI_PANEL_A1"	"NO_PANEL_A2"	"SI_PANEL_A2"	"NO_PANEL_A3"	"SI_PANEL_A3"	"NO_PANEL_EC"	"SI_PANEL_EC"	"EXP_1"	"EXP_2"	"EXP_3"	"EXP_4"	"EXP_5"	"SEM_A1_km"	"SEM_A2_km"	"SEM_A3_km"	"SEM_EC_km"	"Panel_A1_km"	"Panel_A2_km"	"Panel_A3_km"	"Panel_EC_km"	"ZER_A1_km"	"ZER_A2_km"	"ZER_A3_km"	"ZER_EC_km"	"T_Alt_1"	"T_Alt_2"	"T_Alt_3"	"T_Alt_4"	"D_Alt_1"	"D_Alt_2"	"D_Alt_3"	"D_Alt_4"	"Vel_fl_Alt1"	"Vel_fl_Alt2"	"Vel_fl_Alt3"	"Vel_fl_Alt4"	"T_fl_Alt1"	"T_fl_Alt2"	"T_fl_Alt3"	"T_fl_Alt4"	"CG_Alt_1"	"CG_Alt_2"	"CG_Alt_3"	"CG_Alt_4"	"UsoCel_Poco"	"UsoCel_Frec"
"11"	"18"	"{0C1FF5E1-42CE-E811-914C-74867AD5B714}"	1	0	1	20	8	4	4	5.4	16	3	5.5	17	3	5.2	20	3	5.73121367198812	23.1963333328565	11	14	16	15	2	2	3	2	3	3	2	2	2	1	1	1	0	0	0	0	0	1	1	1	1	1	6	1	1	2	1	9500	4	5	3	3	2	3	4	3	3	3	1	1	3	2	4	2	3	3	3	2	1	0	0	0	1	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	1	0	0	0	0	0	1	2.03703703703704	2.54545454545455	3.07692307692308	2.61724668778517	0.185185185185185	0.181818181818182	0.192307692307692	0	0.555555555555555	0.545454545454545	0.384615384615385	0.348966225038023	0.294223413659187	0.392297884878917	0.686521298538104	1	0.475274876501164	0.633699835334885	1.58424958833722	1	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	11.5714285714286	11.7857142857143	11.1428571428571	12.2811721542603	1.38271604938272	1.44242424242424	1.79487179487179	1.88877193817447	0	1
"12"	"20"	"{0D4FE76E-4AE4-E811-8FB7-74867AD5B714}"	1	0	1	15	12	4	3	7.3	21	3	6.9	20	3	7.8	22	3	7.2701031829413	24.201166665554	14	17	15	20	3	2	1	3	0	0	0	0	1	1	1	2	0	0	0	0	0	1	1	1	1	1	2	1	1	2	1	10800	4	5	4	1	2	1	2	1	1	2	1	2	3	2	1	1	3	3	1	1	1	0	0	1	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	1	0	0	0	0	0	1	1.91780821917808	2.46376811594203	1.92307692307692	2.7509925920898	0.136986301369863	0.144927536231884	0.128205128205128	0	0	0	0	0	0.555465549649554	0.416599162237166	0.694331937061943	1	0.5	0.0999999999999997	1.9	0.4701031829413	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	15.6428571428571	14.7857142857143	16.7142857142857	15.5787925348742	1.34246575342466	1.35265700483092	1.31623931623932	1.55346870506029	0	1
"13"	"21"	"{0D5CB44F-00E5-E811-8FB7-74867AD5B714}"	1	0	1	4	12	1	1	1.8	5	4	1.8	5	0	1.8	5	0	2.02278372741952	4.32483333349228	1	1	1	2	0	999	999	1	0	0	0	0	0	999	999	0	0	0	999	999	1	0	1	1	1	1	1	1	1	1	1	6300	4	2	5	2	1	2	3	2	2	2	2	2	4	5	1	2	2	1	1	1	3	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	0	1	0	1	0	0	1	0	0	1	1	0	1	0	0	1	0	1	1	0	1	0	0	1	0	1	1	0	0	0	1	1	0	0	0	0	1	0	0	1	1	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	1	0	0	1	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0.555555555555556	0.555555555555556	0.555555555555556	0.988736449126677	0	0.555555555555556	0.555555555555556	0.494368224563338	0	0	0	0	1	1	1	0.816289510715091	0.309804960737784	0.309804960737784	3.09804960737784	1	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	3.85714285714286	3.85714285714286	3.85714285714286	4.33453655875611	1.2962962962963	1.2962962962963	1.2962962962963	0.997761415751764	0	1
"14"	"22"	"{0E557454-B5C1-E811-914C-74867AD5B714}"	1	0	1	6	12	1	1	11.2	25	2	11.3	26	2	10.9	27	3	10.1168377793121	21.5533333341281	12	16	13	11	5	5	6	5	10	10	10	10	1	1	1	1	0	0	0	0	1	2	0	1	1	1	2	1	1	2	1	17800	1	3	2	2	1	2	1	2	2	2	2	2	2	3	2	2	1	1	1	1	1	1	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	1	0	0	1	0	0	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0	0	1	0	1	0	0	1	0	0	1.07142857142857	1.41592920353982	1.19266055045872	1.08729627181468	0.178571428571429	0	0.091743119266055	0.0988451156195168	0.892857142857143	0.884955752212389	0.91743119266055	0.988451156195168	0.763220205186876	0.881610102593438	1	0.355169692219686	0.922067530988879	1	1.3896623450556	0.0779324690111199	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	24	24.2142857142857	23.3571428571429	21.6789380985259	1.04166666666667	1.07374631268437	1.15596330275229	0.99420613851901	0	1
"15"	"23"	"{0E9A8C89-9CE9-E811-8FB7-74867AD5B714}"	1	0	1	25	15	4	4	6.6	20	3	6.7	20	3	8.1	23	2	6.24646435179677	21.4881000002225	7	9	14	10	1	1	3	0	0	0	0	0	1	1	0	2	0	0	0	0	1	1	2	1	1	1	3	1	1	1	2	11800	1	5	4	1	2	1	4	1	1	2	1	1	2	4	1	1	1	1	1	1	1	0	0	0	1	0	0	1	0	1	1	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	1	0	0	1	0	0	1	0	1	1	0	1	1	1	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	0	0	0	1	1.06060606060606	1.34328358208955	1.7283950617284	1.60090563826295	0.151515151515152	0.298507462686567	0.123456790123457	0.160090563826295	0	0	0	0	0.5	0.5	1	0.74801666670375	0.232161439500922	0.283350676867528	1.46070313629945	0.051189237366605	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	18	18.2727272727273	22.0909090909091	17.0358118685366	1.11111111111111	1.09452736318408	1.04115226337449	1.26134874968353	0	1
"16"	"24"	"{0F4A62A6-6EDF-E811-8FB7-74867AD5B714}"	1	0	1	18	11	1	2	3.6	10	2	3.6	10	0	3.6	10	0	3.15221163699731	5.86423333088557	5	5	5	5	0	999	999	1	5	5	5	0	0	999	999	0	0	0	999	999	0	0	1	1	1	1	1	1	1	1	1	7400	4	5	4	2	2	2	5	2	2	2	4	2	4	5	2	1	2	5	3	1	1	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	1	0	0	1	1	0	0	1	0	1	1	0	0	0	0	1	1	1	1	0	0	0	1	1	0	0	0	0	1	0	0	1	1	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	1	0	0	1	1	0	0	1	0	0	1	0	1	1	0	0	0	0	0	1	1.38888888888889	1.38888888888889	1.38888888888889	1.5861879136906	0	0.277777777777778	0.277777777777778	0	1.38888888888889	1.38888888888889	1.38888888888889	0	1	1	1	0.420417334129608	1	1	2.64297027973845	0.182552253304273	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	7.71428571428571	7.71428571428571	7.71428571428571	6.75473922213709	1.2962962962963	1.2962962962963	1.2962962962963	0.868165763034479	0	1
"17"	"25"	"{101A1466-CB5B-E811-95E4-74867AD5B714}"	1	0	1	20	10	1	3	6.6	22	3	8.8	27	2	6.6	22	0	6.22314724893921	25.3781666636467	17	25	17	13	2	7	999	1	0	1	0	0	1	2	999	1	0	0	1	999	1	1	0	1	1	2	4	2	1	2	1	11300	1	5	1	2	2	1	2	2	2	4	4	2	2	2	4	4	4	4	2	3	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	1	1	1	1	1	0	0	1	0	1	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	1	0	1	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	1	0	0	1	0	1	0	0	0	0	1	2.57575757575758	2.84090909090909	2.57575757575758	2.08897515677714	0.151515151515152	0	0.151515151515152	0.160690396675164	0	0.113636363636364	0	0	0.375	1	0.375	0.797270832955837	0.178139328310764	1	0.514355057638179	0.0373573032586015	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	14.1428571428571	18.8571428571429	14.1428571428571	13.3353155334412	1.55555555555556	1.43181818181818	1.55555555555556	1.90307957843258	0	1
"18"	"26"	"{102924FF-74E3-E811-8FB7-74867AD5B714}"	1	0	1	12	10	1	3	4.2	14	2	5.1	18	2	6	16	2	3.54738638044935	14.0485500017802	11	9	12	9	1	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	10500	4	4	4	2	2	4	2	4	4	4	2	2	4	2	4	3	2	2	5	1	1	0	0	1	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	1	0	0	1	0	1	0	0	1	0	1	1	1	1	1	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	1	0	2.61904761904762	1.76470588235294	2	2.53707914356371	0	0	0	0	0	0	0	0	0.428571428571429	1	0.714285714285714	0.435507143111457	0.294840399575685	0.647420199787842	1.35257980021216	0.0391755333569064	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	9	10.9285714285714	12.8571428571429	7.60154224382004	1.55555555555556	1.64705882352941	1.24444444444444	1.84811838850222	0	1
"19"	"27"	"{116C5EFA-C6C5-E811-914C-74867AD5B714}"	1	0	1	20	14	1	3	5	14	3	5.9	16	3	5.3	15	3	5.35162929150614	20.4066666682561	3	13	8	8	3	4	3	3	6	1	0	1	1	2	1	2	0	0	0	0	0	0	0	0	1	1	3	1	1	2	2	10800	3	5	3	1	2	1	4	1	1	3	1	1	2	4	1	1	1	5	1	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	0	0	1	0	1	1	0	1	0	0	1	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	1	0.6	2.20338983050847	1.50943396226415	1.49487185382912	0	0	0	0	1.2	0.169491525423729	0	0.18685898172864	0.318922749768933	0.531537916281554	0.425230333025244	1	0.0999999999999996	1	1.3	0.45162929150614	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	13.6363636363636	16.0909090909091	14.4545454545455	14.5953526131986	1.02666666666667	0.994350282485876	1.0377358490566	1.39816194983891	0	1
"20"	"28"	"{11EF8DD3-11DD-E811-8FB7-74867AD5B714}"	1	0	1	3	8	4	2	5.7	19	3	5.9	19	3	5.9	22	3	6.36603958238424	23.9391666650772	17	17	19	18	4	2	5	3	1	1	0	1	2	2	2	1	0	0	0	0	0	0	0	0	1	1	2	1	1	1	1	12500	4	2	3	5	2	3	5	2	3	5	3	2	4	1	5	4	2	1	4	4	1	0	1	0	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	0	0	1	0	1	1	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	1	0	0	0	2.98245614035088	2.88135593220339	3.22033898305085	2.82750362561499	0	0	0	0	0.175438596491228	0.169491525423729	0	0.157083534756389	0.377873412482496	0.377873412482496	0.755746824964992	1	0.13054155725055	0.391624671751651	1.56649868700661	1	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	12.2142857142857	12.6428571428571	12.6428571428571	13.6415133908234	1.55555555555556	1.50282485875706	1.74011299435028	1.75487616214056	0	1
"21"	"29"	"{13ECA564-E8D7-E811-8FB7-74867AD5B714}"	1	0	1	12	14	2	3	3	9	2	3	14	4	4.6	17	3	2.54612260750997	11.8005499998728	4	4	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	1	1	2	2	6500	2	4	4	1	2	1	4	1	1	1	1	1	3	5	2	1	2	2	1	1	2	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	0	1	0	0	1	1	0	0	1	0	1	0	1	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1	0	0	0	0	1	0	1.33333333333333	1.33333333333333	1.08695652173913	1.57101625357778	0	0	0.217391304347826	0	0	0	0	0	0.272727272727273	0.727272727272727	1	0.527322727261164	0.257153631131116	0.257153631131116	1.41785108248875	0.0464278980543053	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	8.18181818181818	8.18181818181818	12.5454545454545	6.94397074775446	1.1	1.71111111111111	1.35507246376812	1.6993951196711	0	1
"22"	"30"	"{14C5A5D6-2FDD-E811-8FB7-74867AD5B714}"	1	0	1	10	12	1	2	4.2	8	3	4.5	15	3	4.8	15	3	4.00758480174602	18.6805499990781	2	6	10	7	1	2	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1	1	1	2	1	1	2	1	9800	4	4	4	1	2	1	4	1	1	1	1	1	3	5	2	1	3	4	2	1	1	0	1	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	1	0	0	1	0	1	0	0	1	1	1	0	1	0	0	1	0	1	1	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	1	0	0	0	1	0	1	1	0	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	1	0	0	0	0	1	0	0.476190476190476	1.33333333333333	2.08333333333333	1.74668792958548	0	0.222222222222222	0.208333333333333	0	0	0	0	0	0.219289429167845	0.730964763892817	0.730964763892817	1	0.327667210090206	0.663833605045103	2.00849918486469	0.112055464984966	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	9	9.64285714285714	10.2857142857143	8.58768171802719	0.888888888888889	1.55555555555556	1.45833333333333	2.17527274676052	0	1
"23"	"32"	"{153C09B2-78E8-E811-8FB7-74867AD5B714}"	1	0	1	0.5	6	4	2	7	20	3	7.8	23	2	8.4	29	3	5.0934231312904	15.7068833311399	10	18	10	11	2	5	2	2	0	0	6	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	1	1	2	1	11000	1	1	5	2	2	2	3	2	2	2	2	2	2	5	4	3	2	2	1	1	1	0	1	0	0	0	0	1	1	0	1	0	0	0	1	0	1	0	0	0	1	1	0	0	1	0	1	0	0	1	1	1	1	1	0	0	0	0	1	1	0	1	0	0	1	0	1	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0	1	0	0	1	1	0	0	0	0	1.42857142857143	2.30769230769231	1.19047619047619	2.15964778822787	0.142857142857143	0	0	0.196331617111625	0	0	0.714285714285714	0	0.447619495832797	0.631746330555198	1	0.184126834722401	0.589030262942425	0.823870112689611	1.26419483096558	0.0293549812183981	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	15	16.7142857142857	18	10.9144781384794	1.33333333333333	1.37606837606838	1.61111111111111	1.43908697528695	0	1
"24"	"33"	"{15FA02A6-ADCC-E811-914C-74867AD5B714}"	1	0	1	20	12	2	3	6.5	19	3	7.8	20	2	6.6	27	3	7.01179764902764	23.269883330663	14	13	19	14	2	3	3	0	0	1	0	1	1	1	2	1	0	0	0	0	0	1	1	0	1	1	3	1	1	2	1	13000	1	5	5	2	2	2	5	2	2	4	2	2	2	5	1	1	1	1	1	1	5	0	0	1	0	0	1	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	1	1	1	1	1	0	1	0	0	1	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	1	0	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	1	0	1	0	0	0	0	0	1	2.15384615384615	1.66666666666667	2.87878787878788	1.99663491457735	0.153846153846154	0.128205128205128	0	0	0	0.128205128205128	0	0.142616779612668	0.272727272727273	0.363636363636364	1	0.660898484605727	0.0714285714285712	1	0.785714285714286	0.436998320734029	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	13.9285714285714	16.7142857142857	14.1428571428571	15.0252806764878	1.36410256410256	1.1965811965812	1.90909090909091	1.54871538387144	0	1
"25"	"35"	"{164EE8A2-76BE-E811-914C-74867AD5B714}"	1	0	1	28	12	1	3	3.6	10	2	3.6	10	0	3.6	10	0	2.39929725460373	6.57099999984105	16	16	16	10	2	999	999	1	4	4	4	0	1	999	999	0	0	0	999	999	0	0	1	1	1	1	1	1	1	1	1	8900	1	5	4	2	1	2	5	2	2	2	2	4	2	2	1	2	1	2	1	2	1	0	0	1	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	1	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	1	0	1	1	0	0	0	0	1	0	0	1	1	0	0	1	0	0	1	0	1	1	0	0	0	0	0	1	4.44444444444444	4.44444444444444	4.44444444444444	4.16788706810387	0	0.277777777777778	0.277777777777778	0	1.11111111111111	1.11111111111111	1.11111111111111	0	1	1	1	0.466635557617954	1	1	1.69193365139381	0.076881516821535	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	7.71428571428571	7.71428571428571	7.71428571428571	5.14135125986513	1.2962962962963	1.2962962962963	1.2962962962963	1.27806867644624	0	1
"26"	"36"	"{16644C52-46C0-E811-914C-74867AD5B714}"	1	0	1	1	16	3	2	8	20	3	7.5	22	3	7.3	22	3	7.06357971415996	35.5969500025113	13	8	20	8	6	4	6	4	0	0	0	0	2	2	2	2	0	1	1	1	1	1	0	0	1	1	6	1	2	2	2	13800	3	1	4	1	2	1	4	1	2	2	1	1	1	2	4	3	3	3	2	2	3	0	1	0	0	0	1	0	0	1	1	0	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	1	0	1	0	1	0	1	0	0	1	0	0	1	0	1	0	0	0	1	1	0	1	0	0	1	1	0	0	0	0	1.625	1.06666666666667	2.73972602739726	1.132570215632	0.125	0	0	0.141571276954001	0	0	0	0	0.161316775040794	0.268861291734656	0.268861291734656	1	1	0.517570230116887	1.19297190795325	0.0964859539766222	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	21.8181818181818	20.4545454545455	19.9090909090909	19.2643083113453	0.916666666666667	1.07555555555556	1.10502283105023	1.84781874475852	1	0
"27"	"37"	"{16920B97-86E2-E811-8FB7-74867AD5B714}"	1	0	1	6	14	1	4	5.7	20	3	5.8	22	3	6.4	22	3	6.39574423991573	26.7703833301862	18	17	25	21	2	3	1	2	0	1	0	0	1	1	2	2	0	0	0	0	0	1	1	0	1	1	6	1	1	1	2	12300	4	3	2	2	1	1	4	1	1	2	1	1	3	3	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	1	1	0	0	0	1	0	0	1	0	0	1	0	0	1	1	0	0	1	0	1	0	0	0	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	1	0	1	0	0	0	1	0	0	3.15789473684211	2.93103448275862	3.90625	3.28343336009895	0.175438596491228	0.172413793103448	0	0	0	0.172413793103448	0	0	0.307050388773521	0.511750647955868	0.511750647955868	1	0.125	0.249999999999999	2.125	0.994680299894662	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	15.5454545454545	15.8181818181818	17.4545454545455	17.4429388361338	1.28654970760234	1.39080459770115	1.26041666666667	1.53474042314075	0	1
"28"	"38"	"{18AE6C83-17A7-E811-BDF0-74867AD5B714}"	1	0	1	2	12	1	3	5.3	11	1	5.4	13	2	6	15	3	3.80144723851796	13.2478833357493	6	7	6	6	2	1	2	999	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	3	1	1	2	1	8000	4	1	2	5	2	4	4	2	2	4	4	4	2	1	4	4	2	1	3	3	0	0	0	1	0	1	0	0	1	0	1	0	1	0	0	0	1	0	0	0	1	0	1	0	1	0	1	0	1	0	1	1	1	1	0	0	0	0	1	1	0	1	0	0	1	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	1	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1	0	1	0	0	0	0	1.13207547169811	1.2962962962963	1	1.57834625171312	0	0	0.166666666666667	0	0	0	0.166666666666667	0	0.428571428571429	0.714285714285714	1	0.749697619392757	0.695460547292958	0.738966183393964	1.39155072490905	0.043505636101006	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	11.3571428571429	11.5714285714286	12.8571428571429	8.14595836825277	0.968553459119497	1.12345679012346	1.16666666666667	1.62631365603098	0	1
"29"	"39"	"{18C72602-3CDC-E811-8FB7-74867AD5B714}"	1	0	1	0.5	12	4	3	4.8	16	2	5.2	18	2	5.9	16	2	5.64549274090123	14.8357333342234	14	12	12	12	1	2	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	1	5	1	1	1	2	10800	3	1	2	2	2	1	4	2	1	2	1	1	2	2	1	3	2	3	2	4	1	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	1	1	0	1	0	1	0	1	0	1	0	0	0	0	2.91666666666667	2.30769230769231	2.03389830508475	2.12558948363546	0	0	0	0	0	0	0	0	0.675549402964054	1	0.675549402964054	0.486675895553919	0.083333333333333	0.416666666666667	1.75	0.787910617417692	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	13.0909090909091	14.1818181818182	16.0909090909091	15.3967983842761	1.22222222222222	1.26923076923077	0.994350282485876	0.963559628693608	0	1
